Reg	Orden	Hogar	Fex_c	P3	P4	P5	P6	P7	P8	P8a	P8b	P9	P10	P10n	P10u	Llave_viv	Llave_hog	Fex_c_2011
10	06	01	1471.0667831	04	2	20	1	1	1			1	407	4	7	200601209457	20060120945701	1470.41561131193
10	07	01	1471.0667831	05	2	1	5									200601209457	20060120945701	1470.41561131193
10	01	01	1376.6502186	01	2	63	3	1	2	2	07		304	3	4	200601209458	20060120945801	1377.34340966658
10	02	01	1376.6502186	03	1	31	5	1	2	2	02		303	3	3	200601209458	20060120945801	1377.34340966658
10	01	01	1479.3658159	01	1	74	2	1	2	2	11		305	3	5	200601209459	20060120945901	1476.77042118741
10	02	01	1479.3658159	02	2	90	2	1	2	2	11		305	3	5	200601209459	20060120945901	1476.77042118741
10	03	01	1479.3658159	03	1	47	5	1	2	2	02		305	3	5	200601209459	20060120945901	1476.77042118741
10	04	01	1479.3658159	05	1	11	5	1	1			1	304	3	4	200601209459	20060120945901	1476.77042118741
10	01	01	1199.8891348	01	1	45	2	1	2	2	01		409	4	9	200601209460	20060120946001	1207.89280932822
10	02	01	1199.8891348	02	2	28	2	1	2	2	01		303	3	3	200601209460	20060120946001	1207.89280932822
10	03	01	1199.8891348	03	2	13	5	1	1			1	407	4	7	200601209460	20060120946001	1207.89280932822
10	04	01	1199.8891348	03	2	11	5	1	1			1	400	4	0	200601209460	20060120946001	1207.89280932822
10	05	01	1199.8891348	03	1	8	5	1	1			1	301	3	1	200601209460	20060120946001	1207.89280932822
10	06	01	1199.8891348	03	2	6	5	2	1			1	200	2	0	200601209460	20060120946001	1207.89280932822
10	07	01	1199.8891348	03	1	3	5									200601209460	20060120946001	1207.89280932822
10	08	01	1199.8891348	07	2	47	4	1	2	2	07		302	3	2	200601209460	20060120946001	1207.89280932822
10	09	01	1199.8891348	09	2	64	3	1	2	2	06		303	3	3	200601209460	20060120946001	1207.89280932822
10	01	01	1454.1003971	01	1	24	1	1	2	2	01		304	3	4	200601209461	20060120946101	1472.53860085382
10	02	01	1454.1003971	02	2	28	1	1	2	2	07		303	3	3	200601209461	20060120946101	1472.53860085382
10	03	01	1454.1003971	03	1	11	5	1	2	2	02		304	3	4	200601209461	20060120946101	1472.53860085382
10	04	01	1454.1003971	03	2	6	5	2	1			1	300	3	0	200601209461	20060120946101	1472.53860085382
10	05	01	1454.1003971	03	2	2	5									200601209461	20060120946101	1472.53860085382
10	01	01	876.10053566	01	2	32	5	1	2	2	01		302	3	2	200601209462	20060120946201	856.851543741099
10	01	01	1203.4009503	01	2	48	4	2	2	2	01		100	1	0	200601209463	20060120946301	1206.58566939043
10	02	01	1203.4009503	03	1	15	5	1	2	2	02		305	3	5	200601209463	20060120946301	1206.58566939043
10	03	01	1203.4009503	03	2	10	5	1	1			1	400	4	0	200601209463	20060120946301	1206.58566939043
10	04	01	1203.4009503	03	1	9	5	1	1			1	304	3	4	200601209463	20060120946301	1206.58566939043
10	01	01	1038.1803941	01	2	43	4	2	2	2	06		100	1	0	200601209464	20060120946401	1036.01898517346
10	02	01	1038.1803941	03	2	22	5	1	2	2	01		305	3	5	200601209464	20060120946401	1036.01898517346
10	03	01	1038.1803941	05	2	5	5	2	1			1	200	2	0	200601209464	20060120946401	1036.01898517346
10	04	01	1038.1803941	03	2	18	5	1	2	2	01		305	3	5	200601209464	20060120946401	1036.01898517346
10	05	01	1038.1803941	05	2	3	5									200601209464	20060120946401	1036.01898517346
10	06	01	1038.1803941	03	2	14	5	1	2	2	02		406	4	6	200601209464	20060120946401	1036.01898517346
10	01	01	1412.8380501	01	1	50	1	1	2	2	01		305	3	5	200601209465	20060120946501	1422.34224293301
10	02	01	1412.8380501	02	2	36	1	1	2	2	02		406	4	6	200601209465	20060120946501	1422.34224293301
10	03	01	1412.8380501	03	1	16	5	1	2	2	06		305	3	5	200601209465	20060120946501	1422.34224293301
10	04	01	1412.8380501	03	1	10	5	1	1			1	304	3	4	200601209465	20060120946501	1422.34224293301
10	05	01	1412.8380501	03	1	4	5									200601209465	20060120946501	1422.34224293301
10	06	01	1412.8380501	03	1	2	5									200601209465	20060120946501	1422.34224293301
10	01	01	1394.4658153	01	2	35	1	1	2	2	01		505	5	5	200601209466	20060120946601	1386.634417126
10	02	01	1394.4658153	02	1	48	1	1	2	2	01		409	4	9	200601209466	20060120946601	1386.634417126
10	03	01	1394.4658153	03	2	15	5	2	2	2	11		100	1	0	200601209466	20060120946601	1386.634417126
10	04	01	1394.4658153	03	1	12	5	1	1			1	406	4	6	200601209466	20060120946601	1386.634417126
10	05	01	1394.4658153	03	2	4	5									200601209466	20060120946601	1386.634417126
10	01	01	1256.8727136	01	2	52	4	1	2	2	01		305	3	5	200601209467	20060120946701	1238.26095949408
10	02	01	1256.8727136	03	1	30	5	1	2	2	11		611	6	11	200601209467	20060120946701	1238.26095949408
10	03	01	1256.8727136	03	1	16	5	1	1			1	407	4	7	200601209467	20060120946701	1238.26095949408
10	01	01	1911.4923323	01	1	57	2	1	2	2	01		305	3	5	200601209468	20060120946801	1960.63939946401
10	02	01	1911.4923323	02	2	38	2	2	2	2	07		100	1	0	200601209468	20060120946801	1960.63939946401
10	03	01	1911.4923323	03	1	12	5	1	1			1	406	4	6	200601209468	20060120946801	1960.63939946401
10	04	01	1911.4923323	03	2	10	5	1	1			1	302	3	2	200601209468	20060120946801	1960.63939946401
10	05	01	1911.4923323	03	1	9	5	1	1			1	303	3	3	200601209468	20060120946801	1960.63939946401
10	06	01	1911.4923323	03	2	7	5	2	1			1	300	3	0	200601209468	20060120946801	1960.63939946401
10	07	01	1911.4923323	03	1	5	5	2	1			1	200	2	0	200601209468	20060120946801	1960.63939946401
10	08	01	1911.4923323	03	1	4	5									200601209468	20060120946801	1960.63939946401
10	09	01	1911.4923323	03	1	3	5									200601209468	20060120946801	1960.63939946401
10	10	01	1911.4923323	03	2	1	5									200601209468	20060120946801	1960.63939946401
10	01	01	1253.9045853	01	1	48	1	1	2	2	01		303	3	3	200601209469	20060120946901	1221.57991997133
10	02	01	1253.9045853	02	2	50	1	1	2	2	11		303	3	3	200601209469	20060120946901	1221.57991997133
10	03	01	1253.9045853	03	2	33	5	1	2	2	02		408	4	8	200601209469	20060120946901	1221.57991997133
10	04	01	1253.9045853	03	1	30	5	1	2	2	01		305	3	5	200601209469	20060120946901	1221.57991997133
10	01	01	1095.830237	01	1	58	2	2	2	2	11		100	1	0	200601209470	20060120947001	1078.84211036737
10	02	01	1095.830237	02	2	55	2	1	2	2	11		302	3	2	200601209470	20060120947001	1078.84211036737
10	03	01	1095.830237	03	1	21	5	1	2	2	01		610	6	10	200601209470	20060120947001	1078.84211036737
10	01	01	1006.0475012	01	1	37	1	1	2	2	01		611	6	11	200601209471	20060120947101	980.681245458168
10	02	01	1006.0475012	02	2	39	1	1	2	2	07		305	3	5	200601209471	20060120947101	980.681245458168
10	03	01	1006.0475012	03	2	21	5	1	2	2	01		611	6	11	200601209471	20060120947101	980.681245458168
10	04	01	1006.0475012	03	2	17	5	1	2	2	02		611	6	11	200601209471	20060120947101	980.681245458168
10	01	01	928.08898118	01	2	33	4	1	2	2	01		611	6	11	200601209472	20060120947201	918.211971554077
10	02	01	928.08898118	03	1	8	5	1	1			1	302	3	2	200601209472	20060120947201	918.211971554077
10	01	01	1482.9596381	01	1	27	1	1	2	2	01		503	5	3	200601209473	20060120947301	1481.79312458452
10	02	01	1482.9596381	02	2	29	1	1	2	2	01		505	5	5	200601209473	20060120947301	1481.79312458452
10	03	01	1482.9596381	03	2	4	5									200601209473	20060120947301	1481.79312458452
10	01	01	1733.6590849	01	1	36	1	1	2	2	01		305	3	5	200601209474	20060120947401	1747.74605604791
10	02	01	1733.6590849	02	2	30	1	1	2	2	01		610	6	10	200601209474	20060120947401	1747.74605604791
10	03	01	1733.6590849	03	2	11	5	1	1			1	406	4	6	200601209474	20060120947401	1747.74605604791
10	04	01	1733.6590849	03	2	4	5									200601209474	20060120947401	1747.74605604791
10	01	01	1566.775453	01	1	47	5	1	2	2	01		501	5	1	200601209475	20060120947501	1569.08911565094
10	01	01	1071.2177148	01	1	59	1	1	2	2	11		302	3	2	200601209476	20060120947601	1056.42134399441
10	02	01	1071.2177148	02	2	56	1	1	2	2	01		303	3	3	200601209476	20060120947601	1056.42134399441
10	01	01	605.30789868	01	2	44	5	1	2	2	01		303	3	3	200601209477	20060120947701	605.050233135457
10	02	01	605.30789868	03	2	26	5	1	2	2	01		611	6	11	200601209477	20060120947701	605.050233135457
10	03	01	605.30789868	03	1	22	5	1	2	2	01		304	3	4	200601209477	20060120947701	605.050233135457
10	04	01	605.30789868	03	2	16	5	1	1			1	409	4	9	200601209477	20060120947701	605.050233135457
10	05	01	605.30789868	03	2	11	5	1	1			1	400	4	0	200601209477	20060120947701	605.050233135457
10	06	01	605.30789868	06	2	65	3	2	2	2	11		100	1	0	200601209477	20060120947701	605.050233135457
10	01	01	521.07435072	01	1	45	2	1	2	2	11		302	3	2	200601209478	20060120947801	517.917210329921
10	02	01	521.07435072	02	2	43	2	1	2	2	02		406	4	6	200601209478	20060120947801	517.917210329921
10	03	01	521.07435072	03	1	21	5	2	2	2	02		301	3	1	200601209478	20060120947801	517.917210329921
10	04	01	521.07435072	03	1	17	5	1	1			2	408	4	8	200601209478	20060120947801	517.917210329921
10	01	01	766.28363172	01	2	23	1	1	2	2	07		611	6	11	200601209479	20060120947901	766.043590634844
10	02	01	766.28363172	03	1	4	5									200601209479	20060120947901	766.043590634844
10	03	01	766.28363172	03	1	1	5									200601209479	20060120947901	766.043590634844
10	01	01	396.83555958	01	1	57	1	1	2	2	11		305	3	5	200601209480	20060120948001	389.794522015299
10	02	01	396.83555958	02	2	51	1	1	2	2	07		303	3	3	200601209480	20060120948001	389.794522015299
10	01	01	623.37360542	01	1	50	2	1	2	2	11		305	3	5	200601209481	20060120948101	626.27738608675
10	02	01	623.37360542	02	2	43	2	1	2	2	11		305	3	5	200601209481	20060120948101	626.27738608675
10	03	01	623.37360542	03	1	25	1	1	2	2	01		610	6	10	200601209481	20060120948101	626.27738608675
10	04	01	623.37360542	04	2	23	1	1	2	2	01		303	3	3	200601209481	20060120948101	626.27738608675
10	01	01	643.20748448	01	1	43	2	1	2	2	11		611	6	11	200601209482	20060120948201	651.649067676138
10	02	01	643.20748448	02	2	30	2	1	2	2	11		611	6	11	200601209482	20060120948201	651.649067676138
10	03	01	643.20748448	03	2	3	5									200601209482	20060120948201	651.649067676138
10	01	01	801.26511731	01	1	27	1	1	2	2	02		611	6	11	200601209483	20060120948301	807.744107047542
10	02	01	801.26511731	02	2	23	1	1	2	2	07		611	6	11	200601209483	20060120948301	807.744107047542
10	03	01	801.26511731	03	1	1	5									200601209483	20060120948301	807.744107047542
10	04	01	801.26511731	03	1	1	5									200601209483	20060120948301	807.744107047542
10	01	01	601.6536409	01	1	34	1	1	2	2	11		611	6	11	200601209484	20060120948401	607.022932023769
10	02	01	601.6536409	02	2	30	1	1	2	2	02		305	3	5	200601209484	20060120948401	607.022932023769
10	03	01	601.6536409	03	1	13	5	1	1			2	400	4	0	200601209484	20060120948401	607.022932023769
10	04	01	601.6536409	03	1	8	5	1	1			2	303	3	3	200601209484	20060120948401	607.022932023769
10	01	01	572.32647882	01	1	71	1	1	2	2	11		305	3	5	200601209485	20060120948501	572.726234075873
10	02	01	572.32647882	02	2	56	1	1	2	2	07		303	3	3	200601209485	20060120948501	572.726234075873
10	03	01	572.32647882	03	1	26	5	1	2	2	01		611	6	11	200601209485	20060120948501	572.726234075873
10	04	01	572.32647882	03	1	18	5	1	2	2	02		611	6	11	200601209485	20060120948501	572.726234075873
10	01	01	523.66482213	01	2	45	4	1	2	2	02		305	3	5	200601209486	20060120948601	522.082839352073
10	01	01	1008.1223998	01	2	48	1	1	2	2	01		611	6	11	200601209487	20060120948701	987.688759971772
10	02	01	1008.1223998	03	2	21	5	1	2	1	02		502	5	2	200601209487	20060120948701	987.688759971772
10	03	01	1008.1223998	03	2	16	5	1	1			2	500	5	0	200601209487	20060120948701	987.688759971772
10	04	01	1008.1223998	03	2	15	5	1	1			2	409	4	9	200601209487	20060120948701	987.688759971772
10	05	01	1008.1223998	03	1	11	5	1	1			2	400	4	0	200601209487	20060120948701	987.688759971772
10	06	01	1008.1223998	03	1	11	5	1	1			2	406	4	6	200601209487	20060120948701	987.688759971772
10	07	01	1008.1223998	06	2	70	3	1	2	2	07		304	3	4	200601209487	20060120948701	987.688759971772
10	01	01	645.47277741	01	1	43	2	1	2	2	01		611	6	11	200601209488	20060120948801	559.132818267491
10	02	01	645.47277741	02	2	38	2	1	2	2	01		409	4	9	200601209488	20060120948801	559.132818267491
10	03	01	645.47277741	03	2	8	5	1	1			2	302	3	2	200601209488	20060120948801	559.132818267491
10	04	01	645.47277741	06	1	81	3	1	2	2	11		305	3	5	200601209488	20060120948801	559.132818267491
10	01	02	674.82541152	01	1	37	1	1	2	2	06		409	4	9	200601209488	20060120948802	559.132818267491
10	02	02	674.82541152	02	2	37	1	1	2	2	06		303	3	3	200601209488	20060120948802	559.132818267491
10	03	02	674.82541152	03	1	13	5	1	1			2	406	4	6	200601209488	20060120948802	559.132818267491
10	01	01	847.09811744	01	1	35	1	1	2	2	01		409	4	9	200601209489	20060120948901	844.248511368369
10	02	01	847.09811744	02	2	20	1	1	2	2	02		611	6	11	200601209489	20060120948901	844.248511368369
10	01	01	881.2509952	01	1	33	2	1	2	2	01		611	6	11	200601209490	20060120949001	897.277145815702
10	02	01	881.2509952	02	2	32	2	1	1			2	610	6	10	200601209490	20060120949001	897.277145815702
10	03	01	881.2509952	03	1	10	5	1	1			2	400	4	0	200601209490	20060120949001	897.277145815702
10	04	01	881.2509952	03	2	6	5	1	1			2	300	3	0	200601209490	20060120949001	897.277145815702
10	01	01	817.70914762	01	1	46	2	1	2	2	11		305	3	5	200601209491	20060120949101	811.886886084992
10	02	01	817.70914762	02	2	42	2	1	2	2	06		406	4	6	200601209491	20060120949101	811.886886084992
10	03	01	817.70914762	03	1	20	5	1	1			2	502	5	2	200601209491	20060120949101	811.886886084992
10	04	01	817.70914762	03	2	17	5	1	1			2	500	5	0	200601209491	20060120949101	811.886886084992
10	05	01	817.70914762	03	2	11	5	1	1			2	400	4	0	200601209491	20060120949101	811.886886084992
10	01	01	852.79116384	01	1	32	2	1	2	2	02		611	6	11	200601209492	20060120949201	870.160817147022
10	02	01	852.79116384	02	2	33	2	1	2	2	02		611	6	11	200601209492	20060120949201	870.160817147022
10	03	01	852.79116384	03	1	5	5	2	1			1	200	2	0	200601209492	20060120949201	870.160817147022
10	04	01	852.79116384	03	1	1	5									200601209492	20060120949201	870.160817147022
10	01	01	940.30246138	01	1	35	2	1	2	2	06		406	4	6	200601209493	20060120949301	961.838728327843
10	02	01	940.30246138	02	2	29	2	1	2	2	02		305	3	5	200601209493	20060120949301	961.838728327843
10	03	01	940.30246138	03	1	8	5	1	1			2	300	3	0	200601209493	20060120949301	961.838728327843
10	04	01	940.30246138	03	1	7	5	2	1			1	300	3	0	200601209493	20060120949301	961.838728327843
10	05	01	940.30246138	06	2	60	4	1	2	2	11		302	3	2	200601209493	20060120949301	961.838728327843
10	01	01	773.77377113	01	1	24	1	1	2	2	01		408	4	8	200601209494	20060120949401	763.714481426638
10	02	01	773.77377113	02	2	21	1	1	2	2	07		409	4	9	200601209494	20060120949401	763.714481426638
10	03	01	773.77377113	03	1	5	5	2	1			1	200	2	0	200601209494	20060120949401	763.714481426638
10	04	01	773.77377113	08	1	19	5	1	2	2	01		611	6	11	200601209494	20060120949401	763.714481426638
10	05	01	773.77377113	11	2	84	3	1	2	2	01		303	3	3	200601209494	20060120949401	763.714481426638
10	01	01	589.3835928	01	1	38	1	1	2	2	01		305	3	5	200601209495	20060120949501	573.745614950776
10	02	01	589.3835928	02	2	32	1	1	2	2	07		303	3	3	200601209495	20060120949501	573.745614950776
10	03	01	589.3835928	03	2	14	5	1	1			1	406	4	6	200601209495	20060120949501	573.745614950776
10	04	01	589.3835928	03	2	12	5	1	1			1	303	3	3	200601209495	20060120949501	573.745614950776
10	05	01	589.3835928	06	1	73	1	1	2	2	11		303	3	3	200601209495	20060120949501	573.745614950776
10	06	01	589.3835928	06	2	62	1	1	2	2	11		303	3	3	200601209495	20060120949501	573.745614950776
10	01	01	740.25083597	01	1	28	1	2	2	2	01		301	3	1	200601209496	20060120949601	753.712802485189
10	02	01	740.25083597	02	2	33	1	1	2	2	01		408	4	8	200601209496	20060120949601	753.712802485189
10	03	01	740.25083597	03	1	10	5	1	1			1	400	4	0	200601209496	20060120949601	753.712802485189
10	04	01	740.25083597	03	2	5	5	2	1			1	200	2	0	200601209496	20060120949601	753.712802485189
10	01	01	717.10824599	01	2	72	3	1	2	2	11		301	3	1	200601209497	20060120949701	720.559463103243
10	01	01	589.3835928	01	1	59	2	1	2	2	01		301	3	1	200601209498	20060120949801	573.745614950776
10	02	01	589.3835928	02	2	62	2	1	2	2	06		302	3	2	200601209498	20060120949801	573.745614950776
10	03	01	589.3835928	03	1	34	2	1	2	2	01		409	4	9	200601209498	20060120949801	573.745614950776
10	04	01	589.3835928	04	2	39	2	1	2	2	06		408	4	8	200601209498	20060120949801	573.745614950776
10	05	01	589.3835928	05	2	15	5	1	1			1	409	4	9	200601209498	20060120949801	573.745614950776
10	06	01	589.3835928	05	2	13	5	1	1			1	407	4	7	200601209498	20060120949801	573.745614950776
10	01	01	716.34457763	01	2	28	2	1	2	2	01		305	3	5	200601209499	20060120949901	730.935086403498
10	02	01	716.34457763	02	1	32	2	1	2	2	01		305	3	5	200601209499	20060120949901	730.935086403498
10	03	01	716.34457763	03	1	7	5	1	1			2	301	3	1	200601209499	20060120949901	730.935086403498
10	04	01	716.34457763	03	1	5	5	2	1			2	200	2	0	200601209499	20060120949901	730.935086403498
10	01	01	450.76679464	01	2	60	2	1	2	2	11		407	4	7	200601209500	20060120950001	530.964428841265
10	02	01	450.76679464	02	1	56	2	1	2	2	01		999	9	99	200601209500	20060120950001	530.964428841265
10	03	01	450.76679464	08	1	77	5	1	2	2	11		302	3	2	200601209500	20060120950001	530.964428841265
10	01	02	734.75337882	01	2	38	4	1	2	2	01		305	3	5	200601209500	20060120950002	530.964428841265
10	02	02	734.75337882	03	2	19	5	1	2	2	02		611	6	11	200601209500	20060120950002	530.964428841265
10	03	02	734.75337882	14	1	5	5	2	2	2	02		100	1	0	200601209500	20060120950002	530.964428841265
10	04	02	734.75337882	14	2	4	5									200601209500	20060120950002	530.964428841265
10	01	01	536.69967588	01	2	37	4	1	2	2	01		407	4	7	200601209501	20060120950101	564.057938576336
10	02	01	536.69967588	03	2	14	5	1	1			1	408	4	8	200601209501	20060120950101	564.057938576336
10	03	01	536.69967588	03	2	11	5	1	1			1	304	3	4	200601209501	20060120950101	564.057938576336
10	04	01	536.69967588	06	1	82	3	1	2	2	11		302	3	2	200601209501	20060120950101	564.057938576336
10	01	02	675.3678587	01	1	30	1	1	2	2	01		406	4	6	200601209501	20060120950102	564.057938576336
10	02	02	675.3678587	02	2	29	1	1	2	2	01		610	6	10	200601209501	20060120950102	564.057938576336
10	03	02	675.3678587	03	2	3	5									200601209501	20060120950102	564.057938576336
10	01	01	706.60096142	01	2	51	4	1	2	2	11		305	3	5	200601209502	20060120950201	706.064710664689
10	02	01	706.60096142	03	2	20	4	1	2	2	02		610	6	10	200601209502	20060120950201	706.064710664689
10	03	01	706.60096142	05	2	2	5									200601209502	20060120950201	706.064710664689
10	04	01	706.60096142	11	1	53	4	1	2	2	11		999	9	99	200601209502	20060120950201	706.064710664689
10	01	01	603.63227574	01	2	64	3	1	2	2	02		303	3	3	200601209503	20060120950301	601.11670035827
10	02	01	603.63227574	03	2	34	5	1	2	2	02		611	6	11	200601209503	20060120950301	601.11670035827
10	03	01	603.63227574	03	1	21	5	1	2	2	01		611	6	11	200601209503	20060120950301	601.11670035827
10	01	01	566.85334568	01	1	43	1	1	2	2	02		301	3	1	200601209504	20060120950401	567.892797199713
10	02	01	566.85334568	02	2	44	1	1	2	2	02		302	3	2	200601209504	20060120950401	567.892797199713
10	03	01	566.85334568	03	1	12	5	1	1			1	406	4	6	200601209504	20060120950401	567.892797199713
10	01	01	470.46155007	01	1	62	1	1	2	2	11		303	3	3	200601209505	20060120950501	462.213967154657
10	02	01	470.46155007	02	2	65	1	1	2	2	11		302	3	2	200601209505	20060120950501	462.213967154657
10	03	01	470.46155007	03	2	32	5	1	2	2	01		305	3	5	200601209505	20060120950501	462.213967154657
10	04	01	470.46155007	05	1	15	5	1	2	2	06		407	4	7	200601209505	20060120950501	462.213967154657
10	01	01	700.80028112	01	1	30	1	1	2	2	01		408	4	8	200601209506	20060120950601	705.553349778596
10	02	01	700.80028112	02	2	33	1	1	2	2	02		406	4	6	200601209506	20060120950601	705.553349778596
10	03	01	700.80028112	03	1	15	5	1	1			1	409	4	9	200601209506	20060120950601	705.553349778596
10	04	01	700.80028112	03	1	13	5	1	1			1	406	4	6	200601209506	20060120950601	705.553349778596
10	05	01	700.80028112	03	1	11	5	1	1			1	303	3	3	200601209506	20060120950601	705.553349778596
10	06	01	700.80028112	03	2	10	5	1	1			1	304	3	4	200601209506	20060120950601	705.553349778596
10	01	01	510.42803038	01	1	67	3	1	2	2	02		303	3	3	200601209507	20060120950701	483.082281114489
10	01	02	655.64258128	01	1	42	1	1	2	2	02		305	3	5	200601209507	20060120950702	483.082281114489
10	02	02	655.64258128	02	2	40	1	1	2	2	03		610	6	10	200601209507	20060120950702	483.082281114489
10	03	02	655.64258128	03	1	14	5	1	1			1	408	4	8	200601209507	20060120950702	483.082281114489
10	04	02	655.64258128	03	2	5	5	1	1			1	300	3	0	200601209507	20060120950702	483.082281114489
10	01	03	662.96942566	01	1	38	1	2	2	2	02		305	3	5	200601209507	20060120950703	483.082281114489
10	02	03	662.96942566	02	2	35	1	1	2	2	02		409	4	9	200601209507	20060120950703	483.082281114489
10	03	03	662.96942566	03	2	17	5	1	2	1	02		409	4	9	200601209507	20060120950703	483.082281114489
10	04	03	662.96942566	03	1	12	5	1	1			1	303	3	3	200601209507	20060120950703	483.082281114489
10	05	03	662.96942566	03	1	10	5	1	1			1	302	3	2	200601209507	20060120950703	483.082281114489
10	01	04	561.35588853	01	2	30	3	1	2	2	01		406	4	6	200601209507	20060120950704	483.082281114489
10	02	04	561.35588853	03	1	16	5	1	2	2	02		407	4	7	200601209507	20060120950704	483.082281114489
10	03	04	561.35588853	03	2	13	5	1	1			1	304	3	4	200601209507	20060120950704	483.082281114489
10	01	05	680.32931593	01	1	35	1	1	2	2	11		305	3	5	200601209507	20060120950705	483.082281114489
10	01	01	1283.9715943	01	2	38	4	1	2	2	02		305	3	5	200601209508	20060120950801	1269.18541311433
10	02	01	1283.9715943	03	1	17	5	1	1			2	610	6	10	200601209508	20060120950801	1269.18541311433
10	03	01	1283.9715943	03	1	15	5	1	2	2	02		407	4	7	200601209508	20060120950801	1269.18541311433
10	04	01	1283.9715943	03	2	11	5	1	1			1	400	4	0	200601209508	20060120950801	1269.18541311433
10	01	01	1245.173927	01	2	37	4	1	2	2	02		305	3	5	200601209509	20060120950901	1221.47179483805
10	02	01	1245.173927	03	2	20	5	1	2	2	06		305	3	5	200601209509	20060120950901	1221.47179483805
10	01	01	1420.6487693	01	1	41	1	1	2	2	01		407	4	7	200601209510	20060120951001	1412.58700334936
10	02	01	1420.6487693	02	2	39	1	1	2	2	07		305	3	5	200601209510	20060120951001	1412.58700334936
10	03	01	1420.6487693	03	1	18	5	1	2	2	06		408	4	8	200601209510	20060120951001	1412.58700334936
10	04	01	1420.6487693	03	2	12	5	1	1			1	400	4	0	200601209510	20060120951001	1412.58700334936
10	05	01	1420.6487693	03	1	10	5	1	1			1	400	4	0	200601209510	20060120951001	1412.58700334936
10	01	01	917.53963469	01	1	56	4	1	2	2	01		303	3	3	200601209511	20060120951101	872.223667216097
10	02	01	917.53963469	03	1	17	5	1	2	2	02		611	6	11	200601209511	20060120951101	872.223667216097
10	03	01	917.53963469	03	2	13	5	1	1			1	407	4	7	200601209511	20060120951101	872.223667216097
10	04	01	917.53963469	11	2	38	4	1	2	2	01		409	4	9	200601209511	20060120951101	872.223667216097
10	01	01	1596.7733754	01	1	44	1	1	2	2	01		305	3	5	200601209512	20060120951201	1557.75722955533
10	02	01	1596.7733754	02	2	38	1	1	2	2	07		406	4	6	200601209512	20060120951201	1557.75722955533
10	03	01	1596.7733754	03	2	15	5	1	1			1	409	4	9	200601209512	20060120951201	1557.75722955533
10	04	01	1596.7733754	03	2	14	5	1	1			1	406	4	6	200601209512	20060120951201	1557.75722955533
10	05	01	1596.7733754	03	2	12	5	1	1			1	400	4	0	200601209512	20060120951201	1557.75722955533
10	06	01	1596.7733754	03	1	10	5	1	1			1	303	3	3	200601209512	20060120951201	1557.75722955533
10	01	01	1454.6433031	01	1	21	1	1	2	2	02		406	4	6	200601209513	20060120951301	1463.02177502961
10	02	01	1454.6433031	02	2	25	1	1	2	2	02		409	4	9	200601209513	20060120951301	1463.02177502961
10	03	01	1454.6433031	03	1	8	5	1	1			1	302	3	2	200601209513	20060120951301	1463.02177502961
10	04	01	1454.6433031	03	2	6	5	1	1			1	300	3	0	200601209513	20060120951301	1463.02177502961
10	05	01	1454.6433031	03	2	2	5									200601209513	20060120951301	1463.02177502961
10	06	01	1454.6433031	06	2	53	2	1	2	2	02		302	3	2	200601209513	20060120951301	1463.02177502961
10	01	01	1209.0262348	01	1	21	5	1	2	2	02		305	3	5	200601209514	20060120951401	1194.80786474214
10	02	01	1209.0262348	06	1	64	4	1	2	2	11		301	3	1	200601209514	20060120951401	1194.80786474214
10	03	01	1209.0262348	11	2	83	4	2	2	2	11		100	1	0	200601209514	20060120951401	1194.80786474214
10	01	01	1637.4794878	01	1	46	2	1	2	1	01		301	3	1	200601209515	20060120951501	1663.90825407189
10	02	01	1637.4794878	02	2	42	2	1	2	2	07		407	4	7	200601209515	20060120951501	1663.90825407189
10	03	01	1637.4794878	03	2	5	5	2	1			1	200	2	0	200601209515	20060120951501	1663.90825407189
10	04	01	1637.4794878	03	2	4	5									200601209515	20060120951501	1663.90825407189
10	01	01	707.52823293	01	1	48	2	1	2	2	01		305	3	5	200601209516	20060120951601	716.813974443752
10	02	01	707.52823293	02	2	50	2	1	2	2	07		305	3	5	200601209516	20060120951601	716.813974443752
10	03	01	707.52823293	03	2	11	5	1	1			1	304	3	4	200601209516	20060120951601	716.813974443752
10	01	01	692.06137367	01	1	31	4	1	2	2	02		406	4	6	200601209517	20060120951701	694.839444714789
10	02	01	692.06137367	08	1	19	5	1	2	2	02		611	6	11	200601209517	20060120951701	694.839444714789
10	01	01	619.98133436	01	1	67	1	1	2	2	01		406	4	6	200601209518	20060120951801	628.111017983985
10	02	01	619.98133436	02	2	65	1	1	2	2	07		305	3	5	200601209518	20060120951801	628.111017983985
10	03	01	619.98133436	03	1	35	5	1	2	2	06		303	3	3	200601209518	20060120951801	628.111017983985
10	04	01	619.98133436	03	2	41	4	1	2	2	01		406	4	6	200601209518	20060120951801	628.111017983985
10	05	01	619.98133436	05	1	5	5	2	2	2	04		100	1	0	200601209518	20060120951801	628.111017983985
10	01	01	626.56675546	01	2	38	1	1	2	2	02		408	4	8	200601209519	20060120951901	617.808176652289
10	02	01	626.56675546	02	1	44	1	1	2	2	02		305	3	5	200601209519	20060120951901	617.808176652289
10	03	01	626.56675546	03	2	15	5	1	1			1	304	3	4	200601209519	20060120951901	617.808176652289
10	04	01	626.56675546	03	1	13	5	1	1			1	303	3	3	200601209519	20060120951901	617.808176652289
10	01	01	712.72595002	01	1	51	3	1	2	2	11		611	6	11	200601209520	20060120952001	720.065824703957
