Reg	Orden	Hogar	Fex_c	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	Llave_viv	Llave_hog	Fex_c_2011
50	01	01	4597.6752445	2	1												200601300095	20060130009501	4667.39090206705
50	02	01	4597.6752445	2	4	2	2	2	2	2							200601300095	20060130009501	4667.39090206705
50	01	01	4597.6752445	2	1												200601300096	20060130009601	4667.39090206705
50	02	01	4597.6752445	2	4	2	2	2	2	2							200601300096	20060130009601	4667.39090206705
50	01	01	5329.4848507	2	1												200601300097	20060130009701	5321.55313584948
50	02	01	5329.4848507	2	1												200601300097	20060130009701	5321.55313584948
50	01	01	3657.3276174	1	1												200601300098	20060130009801	3627.06440106604
50	02	01	3657.3276174	1	4	1											200601300098	20060130009801	3627.06440106604
50	03	01	3657.3276174	1	3	2	2	1									200601300098	20060130009801	3627.06440106604
50	04	01	3657.3276174	1	3	2	2	1									200601300098	20060130009801	3627.06440106604
50	05	01	3657.3276174	1	3	2	2	2	2	2							200601300098	20060130009801	3627.06440106604
50	06	01	3657.3276174	1	3	2	2	2	2	2							200601300098	20060130009801	3627.06440106604
50	01	01	3568.3555561	1	1												200601300099	20060130009901	3588.98865982345
50	02	01	3568.3555561	1	4	2	2	2	2	2							200601300099	20060130009901	3588.98865982345
50	03	01	3568.3555561	1	2	2	2	1									200601300099	20060130009901	3588.98865982345
50	01	01	3446.1663566	2	1												200601300100	20060130010001	3412.39151629053
50	02	01	3446.1663566	2	4	2	2	2	2	2							200601300100	20060130010001	3412.39151629053
50	01	01	2923.3640542	1	1												200601300101	20060130010101	2929.64377098163
50	02	01	2923.3640542	1	3	2	2	1									200601300101	20060130010101	2929.64377098163
50	01	01	3332.1514675	1	1												200601300102	20060130010201	3355.59173032886
50	02	01	3332.1514675	1	4	2	2	2	2	2							200601300102	20060130010201	3355.59173032886
50	01	01	3100.3272059	1	4	1											200601300103	20060130010301	3118.14120426758
50	01	01	3320.3682599	2	1												200601300104	20060130010401	3327.41705820835
50	02	01	3320.3682599	2	4	2	2	2	2	2							200601300104	20060130010401	3327.41705820835
50	03	01	3320.3682599	2	3	2	2	2	2	2							200601300104	20060130010401	3327.41705820835
50	01	01	2382.2253106	1	1												200601300105	20060130010501	2400.06852912914
50	02	01	2382.2253106	1	4	2	2	2	2	2							200601300105	20060130010501	2400.06852912914
50	03	01	2382.2253106	1	3	2	2	2	2	2							200601300105	20060130010501	2400.06852912914
50	01	01	2893.7703172	2	1												200601300106	20060130010601	2907.78876087322
50	02	01	2893.7703172	2	4	1											200601300106	20060130010601	2907.78876087322
50	05	01	2893.7703172	5	1												200601300106	20060130010601	2907.78876087322
50	01	01	2911.4023253	2	1												200601300107	20060130010701	2928.10878674694
50	02	01	2911.4023253	2	4	2	2	2	2	2							200601300107	20060130010701	2928.10878674694
50	01	01	2677.7605406	2	1												200601300108	20060130010801	2698.83013450314
50	02	01	2677.7605406	2	1												200601300108	20060130010801	2698.83013450314
50	03	01	2677.7605406	2	1												200601300108	20060130010801	2698.83013450314
50	01	01	2526.2008848	2	6												200601300109	20060130010901	2547.68111565697
50	02	01	2526.2008848	2	6												200601300109	20060130010901	2547.68111565697
50	03	01	2526.2008848	2	4	2	1										200601300109	20060130010901	2547.68111565697
50	04	01	2526.2008848	2	3	2	2	2	2	2							200601300109	20060130010901	2547.68111565697
50	05	01	2526.2008848	2	3	2	2	2	2	2							200601300109	20060130010901	2547.68111565697
50	01	01	2819.3620957	1	1												200601300110	20060130011001	2848.51897242484
50	02	01	2819.3620957	1	4	2	2	2	2	1	02	2		2			200601300110	20060130011001	2848.51897242484
50	01	01	2441.5101161	1	4	1											200601300111	20060130011101	2455.53865389937
50	01	01	2661.444904	3	1												200601300112	20060130011201	2655.70194230532
50	02	01	2661.444904	3	4	2	2	2	2	2							200601300112	20060130011201	2655.70194230532
50	03	01	2661.444904	3	4	2	2	2	2	1	08	2		2			200601300112	20060130011201	2655.70194230532
50	04	01	2661.444904	3	5	1											200601300112	20060130011201	2655.70194230532
50	05	01	2661.444904	3	3	2	2	2	2	2							200601300112	20060130011201	2655.70194230532
50	01	01	3122.234812	2	1												200601300113	20060130011301	3101.04651759333
50	02	01	3122.234812	2	4	2	1										200601300113	20060130011301	3101.04651759333
50	01	01	3014.7804443	1	5	1											200601300114	20060130011401	3029.46528365564
50	02	01	3014.7804443	1	4	2	2	2	2	2							200601300114	20060130011401	3029.46528365564
50	03	01	3014.7804443	1	6												200601300114	20060130011401	3029.46528365564
50	04	01	3014.7804443	1	5	2	2	2	2	2							200601300114	20060130011401	3029.46528365564
50	01	01	2800.8035253	2	1												200601300115	20060130011501	2804.14381945988
50	02	01	2800.8035253	2	4	2	2	2	2	1	02	2		2			200601300115	20060130011501	2804.14381945988
50	03	01	2800.8035253	2	3	2	2	2	2	2							200601300115	20060130011501	2804.14381945988
50	04	01	2800.8035253	2	3	2	2	2	2	2							200601300115	20060130011501	2804.14381945988
50	01	01	2522.0862827	1	1												200601300116	20060130011601	2507.26006515076
50	02	01	2522.0862827	1	4	1											200601300116	20060130011601	2507.26006515076
50	03	01	2522.0862827	1	1												200601300116	20060130011601	2507.26006515076
50	04	01	2522.0862827	1	1												200601300116	20060130011601	2507.26006515076
50	05	01	2522.0862827	1	3	2	2	2	2	2							200601300116	20060130011601	2507.26006515076
50	06	01	2522.0862827	1	3	2	2	2	2	2							200601300116	20060130011601	2507.26006515076
50	01	01	3332.1514675	1	1												200601300117	20060130011701	3355.59173032886
50	02	01	3332.1514675	1	4	2	2	2	2	2							200601300117	20060130011701	3355.59173032886
50	01	01	3497.2268297	1	6												200601300118	20060130011801	3507.76537203207
50	02	01	3497.2268297	2	1												200601300118	20060130011801	3507.76537203207
50	03	01	3497.2268297	2	3	2	2	2	2	2							200601300118	20060130011801	3507.76537203207
50	01	01	3688.6423759	1	1												200601300119	20060130011901	3655.76429837306
50	02	01	3688.6423759	1	4	2	2	2	2	1	12						200601300119	20060130011901	3655.76429837306
50	01	01	3597.9820986	1	1												200601300120	20060130012001	3574.01578539517
50	02	01	3597.9820986	2	4	2	2	2	2	2							200601300120	20060130012001	3574.01578539517
50	03	01	3597.9820986	2	3	2	2	2	2	2							200601300120	20060130012001	3574.01578539517
50	04	01	3597.9820986	2	3	2	2	2	2	2							200601300120	20060130012001	3574.01578539517
50	05	01	3597.9820986	2	3	2	2	2	2	2							200601300120	20060130012001	3574.01578539517
50	01	01	3100.3272059	1	6												200601300121	20060130012101	3118.14120426758
50	01	01	3949.6900595	1	6												200601300122	20060130012201	3978.06752285127
50	02	01	3949.6900595	1	4	2	2	2	2	2							200601300122	20060130012201	3978.06752285127
50	03	01	3949.6900595	1	3	2	2	2	2	2							200601300122	20060130012201	3978.06752285127
50	01	01	3100.3272059	1	4	2	2	2	2	2							200601300123	20060130012301	3118.14120426758
50	01	01	2138.8970534	1	1												200601300124	20060130012401	2153.94328095039
50	02	01	2138.8970534	2	4	2	2	2	2	2							200601300124	20060130012401	2153.94328095039
50	01	01	2328.2648656	2	1												200601300125	20060130012501	2347.2320763436
50	02	01	2328.2648656	2	1												200601300125	20060130012501	2347.2320763436
50	01	01	2150.0918697	2	1												200601300126	20060130012601	2190.32471937608
50	02	01	2150.0918697	2	4	2	2	2	2	2							200601300126	20060130012601	2190.32471937608
50	03	01	2150.0918697	2	4	2	2	2	2	2							200601300126	20060130012601	2190.32471937608
50	01	01	1911.7129249	2	6												200601300127	20060130012701	1911.95151763008
50	02	01	1911.7129249	2	4	2	2	2	2	2							200601300127	20060130012701	1911.95151763008
50	03	01	1911.7129249	2	3	2	2	2	2	2							200601300127	20060130012701	1911.95151763008
50	04	01	1911.7129249	2	3	2	2	2	2	2							200601300127	20060130012701	1911.95151763008
50	01	01	1973.921371	1	4	2	2	2	2	2							200601300128	20060130012801	1982.89122075689
50	02	01	1973.921371	1	1												200601300128	20060130012801	1982.89122075689
50	01	01	2451.8601483	1	5	2	2	2	2	2							200601300129	20060130012901	2456.51585237854
50	01	01	2256.7252953	2	1												200601300130	20060130013001	2261.46050035862
50	02	01	2256.7252953	2	4	2	2	2	2	2							200601300130	20060130013001	2261.46050035862
50	03	01	2256.7252953	2	3	2	2	2	2	2							200601300130	20060130013001	2261.46050035862
50	04	01	2256.7252953	2	3	2	2	2	2	2							200601300130	20060130013001	2261.46050035862
50	01	01	2138.8970534	2	4	2	2	2	2	2							200601300131	20060130013101	2153.94328095039
50	02	01	2138.8970534	2	6												200601300131	20060130013101	2153.94328095039
50	01	01	2383.9445107	2	5	2	1										200601300132	20060130013201	2364.64889766478
50	02	01	2383.9445107	2	4	2	2	2	2	1	02	2		2			200601300132	20060130013201	2364.64889766478
50	03	01	2383.9445107	2	1												200601300132	20060130013201	2364.64889766478
50	04	01	2383.9445107	2	3	2	2	2	2	2							200601300132	20060130013201	2364.64889766478
50	05	01	2383.9445107	2	3	2	2	2	2	2							200601300132	20060130013201	2364.64889766478
50	06	01	2383.9445107	2	3	2	2	2	2	2							200601300132	20060130013201	2364.64889766478
50	01	01	3231.0272213	2	1												200601300133	20060130013301	3243.45518818988
50	02	01	3231.0272213	2	4	2	2	2	2	2							200601300133	20060130013301	3243.45518818988
50	05	01	3231.0272213	2	1												200601300133	20060130013301	3243.45518818988
50	01	01	2275.8288508	1	1												200601300134	20060130013401	2213.80279210765
50	02	01	2275.8288508	1	3	2	2	2	2	2							200601300134	20060130013401	2213.80279210765
50	03	01	2275.8288508	1	3	2	2	2	2	2							200601300134	20060130013401	2213.80279210765
50	04	01	2275.8288508	1	3	2	2	2	2	2							200601300134	20060130013401	2213.80279210765
50	05	01	2275.8288508	1	3	2	2	2	2	2							200601300134	20060130013401	2213.80279210765
50	06	01	2275.8288508	1	3	2	2	2	2	2							200601300134	20060130013401	2213.80279210765
50	01	01	2296.1537459	2	1												200601300135	20060130013501	2302.07089769297
50	02	01	2296.1537459	2	4	2	2	2	2	2							200601300135	20060130013501	2302.07089769297
50	03	01	2296.1537459	2	1												200601300135	20060130013501	2302.07089769297
50	04	01	2296.1537459	2	2	2	2	2	1							1	200601300135	20060130013501	2302.07089769297
50	01	01	2783.6448689	1	1												200601300136	20060130013601	2786.14864571565
50	02	01	2783.6448689	1	1												200601300136	20060130013601	2786.14864571565
50	01	01	2444.4513309	1	1												200601300137	20060130013701	2461.64700229384
50	02	01	2444.4513309	2	1												200601300137	20060130013701	2461.64700229384
50	01	01	2444.4513309	2	1												200601300138	20060130013801	2461.64700229384
50	02	01	2444.4513309	2	4	1											200601300138	20060130013801	2461.64700229384
50	01	01	3053.1367089	2	1												200601300139	20060130013901	3065.07114617363
50	02	01	3053.1367089	2	4	2	2	2	2	1	04	1	2				200601300139	20060130013901	3065.07114617363
50	01	01	2830.947052	2	1												200601300140	20060130014001	2815.28993231171
50	02	01	2830.947052	2	4	1											200601300140	20060130014001	2815.28993231171
50	01	01	1838.4634257	2	1												200601300141	20060130014101	1857.47618448857
50	02	01	1838.4634257	2	4	2	2	2	2	2							200601300141	20060130014101	1857.47618448857
50	01	01	1829.528703	2	5	2	1										200601300142	20060130014201	1829.4778768732
50	02	01	1829.528703	2	4	1											200601300142	20060130014201	1829.4778768732
50	03	01	1829.528703	2	3	2	2	2	2	1	14						200601300142	20060130014201	1829.4778768732
50	04	01	1829.528703	2	3	2	2	2	2	2							200601300142	20060130014201	1829.4778768732
50	01	01	2308.6042326	2	1												200601300143	20060130014301	2313.64254043859
50	02	01	2308.6042326	2	4	1											200601300143	20060130014301	2313.64254043859
50	01	01	1766.2461651	2	5	2	1										200601300144	20060130014401	1746.39243268652
50	02	01	1766.2461651	2	4	1											200601300144	20060130014401	1746.39243268652
50	03	01	1766.2461651	2	4	1											200601300144	20060130014401	1746.39243268652
50	04	01	1766.2461651	2	5	2	1										200601300144	20060130014401	1746.39243268652
50	05	01	1766.2461651	2	4	2	2	2	1							1	200601300144	20060130014401	1746.39243268652
50	06	01	1766.2461651	2	4	2	2	2	1							1	200601300144	20060130014401	1746.39243268652
50	07	01	1766.2461651	2	3	2	2	2	2	2							200601300144	20060130014401	1746.39243268652
50	01	01	1762.7823881	1	1												200601300145	20060130014501	1751.88380500621
50	02	01	1762.7823881	2	1												200601300145	20060130014501	1751.88380500621
50	01	01	1914.3514727	2	5	1											200601300146	20060130014601	1911.80639880262
50	02	01	1914.3514727	2	4	2	2	2	2	2							200601300146	20060130014601	1911.80639880262
50	03	01	1914.3514727	2	5	2	2	2	2	1	08	2		2			200601300146	20060130014601	1911.80639880262
50	04	01	1914.3514727	2	4	2	2	2	2	2							200601300146	20060130014601	1911.80639880262
50	01	01	1789.8358261	3	1												200601300147	20060130014701	1786.83024893436
50	02	01	1789.8358261	3	4	1											200601300147	20060130014701	1786.83024893436
50	03	01	1789.8358261	3	5	2	2	1									200601300147	20060130014701	1786.83024893436
50	04	01	1789.8358261	3	5	2	2	1									200601300147	20060130014701	1786.83024893436
50	01	01	2184.088586	1	1												200601300148	20060130014801	2188.66639057032
50	02	01	2184.088586	2	4	2	1										200601300148	20060130014801	2188.66639057032
50	01	01	2025.9323574	5	1												200601300149	20060130014901	2021.87586907502
50	02	01	2025.9323574	5	6												200601300149	20060130014901	2021.87586907502
50	03	01	2025.9323574	5	1												200601300149	20060130014901	2021.87586907502
50	04	01	2025.9323574	5	1												200601300149	20060130014901	2021.87586907502
50	05	01	2025.9323574	5	4	2	2	2	2	1	12						200601300149	20060130014901	2021.87586907502
50	01	01	1754.4736545	2	4	2	2	2	2	2							200601300150	20060130015001	1761.11797535762
50	02	01	1754.4736545	2	3	2	2	2	1							2	200601300150	20060130015001	1761.11797535762
50	03	01	1754.4736545	2	5	1											200601300150	20060130015001	1761.11797535762
50	01	01	1711.1176427	1	5	1											200601300151	20060130015101	1723.15462476031
50	02	01	1711.1176427	1	4	2	2	2	2	2							200601300151	20060130015101	1723.15462476031
50	01	01	2117.6390073	2	1												200601300152	20060130015201	2104.64288720161
50	02	01	2117.6390073	2	4	2	2	2	2	2							200601300152	20060130015201	2104.64288720161
50	03	01	2117.6390073	2	3	2	2	1									200601300152	20060130015201	2104.64288720161
50	04	01	2117.6390073	2	3	2	2	2	2	2							200601300152	20060130015201	2104.64288720161
50	05	01	2117.6390073	2	3	2	2	2	2	2							200601300152	20060130015201	2104.64288720161
50	01	01	1680.8645897	1	5	2	1										200601300153	20060130015301	1684.19225041863
50	02	01	1680.8645897	1	4	2	2	2	2	1	02	2		2			200601300153	20060130015301	1684.19225041863
50	03	01	1680.8645897	1	3	2	2	2	2	2							200601300153	20060130015301	1684.19225041863
50	04	01	1680.8645897	1	3	2	2	2	2	2							200601300153	20060130015301	1684.19225041863
50	01	01	1975.0257757	2	1												200601300154	20060130015401	1973.82544414574
50	02	01	1975.0257757	2	4	2	2	2	2	1	02	2		2			200601300154	20060130015401	1973.82544414574
50	03	01	1975.0257757	2	3	2	2	2	2	2							200601300154	20060130015401	1973.82544414574
50	04	01	1975.0257757	2	3	2	2	2	2	2							200601300154	20060130015401	1973.82544414574
50	01	01	1970.4439716	2	6												200601300155	20060130015501	1994.31783264338
50	02	01	1970.4439716	2	4	1											200601300155	20060130015501	1994.31783264338
50	01	01	2056.4453499	2	1												200601300156	20060130015601	2066.04657299925
50	02	01	2056.4453499	2	4	2	2	2	2	2							200601300156	20060130015601	2066.04657299925
50	01	01	1968.8194088	2	1												200601300157	20060130015701	1965.51327382779
50	02	01	1968.8194088	2	4	2	2	2	2	2							200601300157	20060130015701	1965.51327382779
50	03	01	1968.8194088	2	3	2	2	2	2	2							200601300157	20060130015701	1965.51327382779
50	04	01	1968.8194088	2	3	2	2	2	2	2							200601300157	20060130015701	1965.51327382779
50	01	01	1726.9343352	2	1												200601300158	20060130015801	1729.21493486495
50	02	01	1726.9343352	2	4	2	2	2	2	2							200601300158	20060130015801	1729.21493486495
50	03	01	1726.9343352	2	1												200601300158	20060130015801	1729.21493486495
50	04	01	1726.9343352	2	1												200601300158	20060130015801	1729.21493486495
50	05	01	1726.9343352	2	3	2	2	2	2	1	14						200601300158	20060130015801	1729.21493486495
50	06	01	1726.9343352	2	6												200601300158	20060130015801	1729.21493486495
