Reg	Orden	Hogar	Fex_c	P24	P26	P27	P26n	P27a	P27bi	P27bii	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor31a	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Llave_viv	Llave_hog	Fex_c_2011
60	01	01	1123.2740264	62	01	4	0114	2			192000	1	120000	2		2		2				0	0	0	0	0	1	2		2		200601300972	20060130097201	1121.38777134055
60	02	01	1123.2740264	53	01	1	0114	2			80000	1	120000	2		2		2				0	0	420000	0	0	1	2		2		200601300972	20060130097201	1121.38777134055
60	01	01	1157.734162	54	01	3	0114	2			100000	1	120000	1	30000	2		2				0	0	0	0	0	2			2		200601300973	20060130097301	1153.87933057301
60	02	01	1157.734162	62	01	4	0114	2			200000	1	120000	1	30000	2		2				0	0	0	0	0	2			2		200601300973	20060130097301	1153.87933057301
60	03	01	1157.734162	62	01	4	0114	2			200000	1	120000	1	30000	2		2				0	0	0	0	0	2			2		200601300973	20060130097301	1153.87933057301
60	04	01	1157.734162	62	01	4	0114	2			200000	1	120000	1	30000	2		2				0	0	0	0	0	2			2		200601300973	20060130097301	1153.87933057301
60	01	01	1269.0919621	62	01	4	0114	2			192000	1	130000	2		2		2				0	0	140000	0	0	1	2		2		200601300974	20060130097401	1272.95475902597
60	04	01	1269.0919621	54	95	3	9500	2			60000	1	150000	1	40000	2		2				0	0	300000	0	0	1	2		2		200601300974	20060130097401	1272.95475902597
60	02	01	1217.8885531	62	01	4	0114	2			192000	1	210000	1	30000	2		2				0	0	0	0	0	2			2		200601300975	20060130097501	1241.80418733629
60	03	01	1217.8885531	62	01	4	0114	2			200000	1	210000	1	30000	2		2				0	0	0	0	0	2			2		200601300975	20060130097501	1241.80418733629
60	04	01	1217.8885531	53	01	4	0114	2			100000	1	210000	1	30000	2		2				0	0	0	0	0	2			2		200601300975	20060130097501	1241.80418733629
60	05	01	1217.8885531	62	01	4	0114	2			200000	1	210000	1	30000	2		2				0	0	0	0	0	2			2		200601300975	20060130097501	1241.80418733629
60	06	01	1217.8885531	62	01	4	0114	2			200000	1	210000	1	30000	2		2				0	0	0	0	0	2			2		200601300975	20060130097501	1241.80418733629
60	01	01	1355.5459104	61	01	6	0114													3600000	300000	0	0	0	0	0	2			2		200601300976	20060130097601	1360.82816411551
60	04	01	1061.9565751	61	01	5	0118													1800000	200000	0	0	0	0	0	2			2		200601300977	20060130097701	1062.9906860604
60	01	01	1039.7301041	61	01	6	0114													9600000	800000	0	0	0	0	0	1	2		2		200601300978	20060130097801	1044.22778640139
60	03	01	1039.7301041	45	52	5	5261													1200000	100000	0	0	0	0	0	1	2		2		200601300978	20060130097801	1044.22778640139
60	01	01	1148.5830216	61	01	5	0114													4800000	400000	0	0	0	0	0	1	2		2		200601300979	20060130097901	1157.95045903766
60	03	01	1148.5830216	61	01	5	0114													4800000	400000	0	0	0	0	0	2			2		200601300979	20060130097901	1157.95045903766
60	01	01	1168.9471903	62	01	4	0114	2			150000	1	100000	2		2		2				0	0	0	0	0	2			2		200601300980	20060130098001	1178.47001906523
60	01	01	1148.1714174	62	01	4	0114	2			120000	1	200000	2		2		2				0	0	0	0	0	2			2		200601300981	20060130098101	1147.45814267533
60	01	01	1129.9939052	61	01	5	0119													4000000	400000	0	0	0	0	0	1	1	4	1	3	200601300982	20060130098201	1120.92797272286
60	03	01	1129.9939052	62	01	7	0119															0	0	0	0	0	1	2		2		200601300982	20060130098201	1120.92797272286
60	04	01	1129.9939052	62	01	7	0119															0	0	0	0	0	2			2		200601300982	20060130098201	1120.92797272286
60	08	01	1129.9939052	77	01	7	0119															0	0	0	0	0	1	2		2		200601300982	20060130098201	1120.92797272286
60	01	01	1106.3089569	61	01	6	0114													3600000	320000	0	0	0	0	0	1	2		2		200601300983	20060130098301	1100.15054718334
60	02	01	1106.3089569	41	52	5	5211													600000	100000	0	0	0	0	0	1	2		2		200601300983	20060130098301	1100.15054718334
60	01	01	1351.7484681	61	01	5	0118													2400000	200000	0	0	0	0	0	1	2		2		200601300984	20060130098401	1351.74814996952
60	02	01	1351.7484681	41	52	5	5211													600000	50000	0	0	0	0	0	1	2		2		200601300984	20060130098401	1351.74814996952
60	03	01	1351.7484681	62	01	7	0118															0	0	0	0	0	1	2		2		200601300984	20060130098401	1351.74814996952
60	01	01	1292.5569789	61	01	5	0119													2400000	200000	0	0	0	0	0	2			2		200601300985	20060130098501	1295.14093526135
60	02	01	1292.5569789	41	52	5	5211													600000	50000	0	0	0	0	0	2			2		200601300985	20060130098501	1295.14093526135
60	01	01	1055.4080957	56	93	5	9301													1800000	120000	0	0	200000	0	0	1	2		2		200601300986	20060130098601	1048.16888770459
60	01	01	1237.6865963	61	01	6	0119													6000000	500000	0	0	0	0	0	1	2		2		200601300987	20060130098701	1230.25183914117
60	02	01	1237.6865963	62	01	7	0119															0	0	0	0	0	1	2		2		200601300987	20060130098701	1230.25183914117
60	04	01	1237.6865963	62	01	7	0119															0	0	0	0	0	1	2		2		200601300987	20060130098701	1230.25183914117
60	01	01	1214.7502702	77	01	4	0114	2			150000	1	90000	2		2		2				0	0	0	0	0	2			2		200601300988	20060130098801	1203.38090345728
60	02	01	1214.7502702	62	01	7	0119															0	0	0	0	0	2			2		200601300988	20060130098801	1203.38090345728
60	01	01	1199.5950559	61	01	6	0119													3000000	250000	0	0	0	0	0	2			2		200601300989	20060130098901	1190.63498162179
60	02	01	1199.5950559	62	01	7	0119															0	0	0	0	0	1	2		2		200601300989	20060130098901	1190.63498162179
60	01	01	1238.9736742	61	01	5	0119													3000000	240000	0	0	0	0	0	1	2		2		200601300990	20060130099001	1247.54796199518
60	03	01	1238.9736742	61	01	5	0119													3200000	250000	0	0	0	0	0	1	2		2		200601300990	20060130099001	1247.54796199518
60	01	01	1199.5950559	62	01	4	0119	2			160000	1	120000	2		2		2				0	0	0	0	0	1	2		2		200601300991	20060130099101	1190.63498162179
60	01	01	1102.4982535	61	01	6	0119													3000000	200000	0	0	0	0	0	2			2		200601300992	20060130099201	1090.37589495065
60	01	01	1144.3526813	61	01	5	0118													2400000	200000	0	0	0	0	0	1	2		2		200601300993	20060130099301	1115.49863186754
60	03	01	1144.3526813	62	01	4	0114	2			200000	1	150000	2		2		2				0	0	0	0	0	2			2		200601300993	20060130099301	1115.49863186754
60	05	01	1144.3526813	61	01	5	0119													1800000	150000	0	0	0	0	0	2			2		200601300993	20060130099301	1115.49863186754
60	06	01	1144.3526813	61	01	5	0119													1800000	150000	0	0	0	0	0	2			2		200601300993	20060130099301	1115.49863186754
60	01	01	1134.6317984	61	01	5	0119													3000000	200000	0	0	0	0	0	2			2		200601300994	20060130099401	1125.05367903004
60	04	01	1134.6317984	62	01	7	0119															0	0	0	0	0	1	2		2		200601300994	20060130099401	1125.05367903004
60	01	01	1106.2956958	61	01	6	0119													3600000	300000	0	0	0	0	0	1	2		2		200601300995	20060130099501	1099.45590909665
60	01	01	1150.517311	61	01	5	0119													5000000	400000	0	0	0	0	0	2			2		200601300996	20060130099601	1147.83926255146
60	02	01	1150.517311	62	01	7	0119															0	0	0	0	0	2			2		200601300996	20060130099601	1147.83926255146
60	03	01	1150.517311	62	01	7	0119															0	0	0	0	0	2			2		200601300996	20060130099601	1147.83926255146
60	04	01	1150.517311	62	01	7	0119															0	0	0	0	0	2			2		200601300996	20060130099601	1147.83926255146
60	01	01	1035.9326618	61	01	6	0119													4000000	320000	0	0	0	0	0	2			2		200601300997	20060130099701	1035.14777225539
60	02	01	1035.9326618	62	01	7	0119															0	0	0	0	0	2			2		200601300997	20060130099701	1035.14777225539
60	03	01	1035.9326618	62	01	4	0119	2			240000	2		2		2		2				0	0	0	0	0	2			2		200601300997	20060130099701	1035.14777225539
60	01	01	1247.9787522	61	01	6	0130													3600000	300000	0	0	0	0	0	2			2		200601300998	20060130099801	1255.26976375049
60	04	01	1247.9787522	62	01	4	0119	2			140000	1	150000	1	20000	2		2				0	0	0	0	0	2			2		200601300998	20060130099801	1255.26976375049
60	01	01	1127.0714686	62	01	4	0114	2			240000	2		2		2		2				0	0	0	0	0	2			2		200601300999	20060130099901	1130.46778548654
60	01	01	1205.2156144	62	01	4	0111	2			240000	2		2		2		2				0	0	0	0	0	2			2		200601301000	20060130100001	1208.9009361762
60	02	01	1001.3977354	45	52	5	5261													600000	50000	0	0	0	0	0	2			2		200601301001	20060130100101	987.315091612795
60	04	01	1001.3977354	61	01	5	0116													3000000	250000	0	0	0	0	0	2			2		200601301001	20060130100101	987.315091612795
60	05	01	1001.3977354	45	52	5	5269													4800000	400000	0	0	0	0	0	2			2		200601301001	20060130100101	987.315091612795
60	07	01	1001.3977354	98	60	5	6041													4800000	400000	0	0	0	0	0	2			2		200601301001	20060130100101	987.315091612795
60	01	01	881.67126768	61	01	5	0116													3600000	360000	0	0	0	0	0	1	2		2		200601301002	20060130100201	874.946286943504
60	03	01	881.67126768	62	01	4	0123	2			360000	2		2		2		2				0	0	0	0	0	1	1	1	2		200601301002	20060130100201	874.946286943504
60	04	01	881.67126768	62	01	4	0116	2			280000	2		2		2		2				0	0	0	0	0	2			2		200601301002	20060130100201	874.946286943504
60	05	01	881.67126768	62	01	4	0123	2			400000	2		2		2		2				0	0	0	0	0	2			2		200601301002	20060130100201	874.946286943504
60	01	01	1065.285363	62	01	4	0117	2			300000	2		2		2		2				0	0	0	0	0	2			2		200601301003	20060130100301	1060.69407052219
60	02	01	1065.285363	53	55	1	5521	2			192000	1	100000	2		2		2				0	0	0	0	0	2			2		200601301003	20060130100301	1060.69407052219
60	03	01	1065.285363	61	01	5	0116													0	0	0	0	0	0	0	2			2		200601301003	20060130100301	1060.69407052219
60	01	01	1114.4012631	61	01	5	0116													2400000	200000	0	0	0	0	0	2			2		200601301005	20060130100501	1121.68729457877
60	02	01	1114.4012631	51	55	5	5530													600000	50000	0	0	0	0	0	2			2		200601301005	20060130100501	1121.68729457877
60	04	01	1114.4012631	61	01	5	0116													2400000	250000	0	0	0	0	0	2			2		200601301005	20060130100501	1121.68729457877
60	05	01	1114.4012631	45	52	5	5269													7200000	600000	0	0	0	0	0	2			2		200601301005	20060130100501	1121.68729457877
60	03	01	1043.7430586	97	26	1	2693	2			384000	1	60000	2		2		2				0	0	0	0	0	2			2		200601301006	20060130100601	1036.72185375009
60	06	01	1043.7430586	97	52	1	5239	1	2	12	458000	2		2		2		2				0	0	0	0	0	1	1	1	2		200601301006	20060130100601	1036.72185375009
60	07	01	1043.7430586	62	01	1	0123	2			600000	2		2		2		2				0	0	0	0	0	2			2		200601301006	20060130100601	1036.72185375009
60	08	01	1043.7430586	57	93	5	9302													1920000	160000	0	0	0	0	0	1	1	4	2		200601301006	20060130100601	1036.72185375009
60	01	01	1102.0176356	62	01	1	0123	2			408000	2		2		2		2				0	0	0	0	0	2			2		200601301007	20060130100701	1098.24045130426
60	02	01	1102.0176356	54	95	3	9500	2			276000	1	100000	2		2		2				0	0	0	0	0	1	2		2		200601301007	20060130100701	1098.24045130426
60	01	01	1113.0072618	62	01	4	0121	2			408000	2		2		2		2				0	0	0	0	0	2			2		200601301008	20060130100801	1124.51760149773
60	01	01	957.11939945	62	01	1	0123	2			98	2		2		2		2				0	0	0	0	0	2			2		200601301009	20060130100901	986.673403683622
60	02	01	957.11939945	56	93	5	9301													3600000	320000	0	0	0	0	0	2			2		200601301009	20060130100901	986.673403683622
60	06	01	957.11939945	62	01	4	0116	2			98	2		2		2		2				0	0	0	0	0	2			2		200601301009	20060130100901	986.673403683622
60	07	01	957.11939945	62	01	4	0116	2			360000	2		2		2		2				0	0	0	0	0	2			2		200601301009	20060130100901	986.673403683622
60	02	01	1033.5031859	45	92	5	9242													3600000	300000	0	0	0	0	0	1	2		2		200601301010	20060130101001	1051.79498540901
60	03	01	1033.5031859	56	93	5	9301													1500000	140000	0	0	0	0	0	2			2		200601301010	20060130101001	1051.79498540901
60	01	01	1333.9225851	56	93	5	9301													1600000	120000	0	0	0	0	0	2			2		200601301011	20060130101101	1338.91160616698
60	02	01	1333.9225851	99	63	5	6310													3000000	250000	0	0	0	0	0	2			2		200601301011	20060130101101	1338.91160616698
60	05	01	1333.9225851	54	95	3	9500	2			200000	1	150000	2		2		2				0	0	400000	0	0	2			2		200601301011	20060130101101	1338.91160616698
60	01	01	1182.6688421	56	93	5	9301													720000	65000	0	0	0	0	0	1	2		2		200601301012	20060130101201	1206.93289725093
60	02	01	1182.6688421	62	01	4	0114	2			240000	1	150000	1	60000	2		2				0	0	0	0	0	1	2		2		200601301012	20060130101201	1206.93289725093
60	03	01	1182.6688421	56	95	3	9500	2			100000	1	160000	2		2		2				0	0	0	0	0	1	2		2		200601301012	20060130101201	1206.93289725093
60	04	01	1182.6688421	39	74	5	7499													3000000	280000	0	0	0	0	0	1	2		2		200601301012	20060130101201	1206.93289725093
60	05	01	1182.6688421	62	01	4	0114	2			280000	1	150000	1	60000	2		2				0	0	0	0	0	1	2		2		200601301012	20060130101201	1206.93289725093
60	01	01	1234.6835713	62	01	4	0130	2			180000	2		2		2		2				0	0	0	0	0	2			2		200601301013	20060130101301	1239.98773745777
60	04	01	1234.6835713	53	55	1	5521	2			40000	1	30000	2		2		2				0	0	0	0	0	2			2		200601301013	20060130101301	1239.98773745777
60	01	01	1217.6281392	62	01	4	0123	2			360000	2		2		2		2				0	0	0	0	0	1	1	1	2		200601301014	20060130101401	1224.76901233483
60	01	01	1245.825746	54	95	3	9500	2			280000	1	160000	2		2		2				0	0	0	0	0	2			2		200601301015	20060130101501	1250.85338713106
60	01	01	1274.2563372	62	01	4	0116	2			380000	2		2		2		2				0	0	0	0	0	2			2		200601301016	20060130101601	1265.43034371988
60	02	01	1301.559474	61	01	5	0116													1800000	200000	0	0	0	0	0	1	2		2		200601301017	20060130101701	1309.04697460935
60	04	01	1301.559474	62	01	4	0116	2			160000	2		2		2		2				0	0	0	0	0	1	2		2		200601301017	20060130101701	1309.04697460935
60	01	01	1437.0104818	41	52	5	5221													3100000	380000	0	0	0	0	0	1	2		2		200601301018	20060130101801	1437.77679230029
60	01	01	1480.4590287	53	15	5	1551													2400000	200000	0	0	0	0	0	2			2		200601301019	20060130101901	1493.72799826241
60	01	01	1228.437674	61	01	5	0116													1800000	450000	0	0	0	0	0	1	2		2		200601301020	20060130102001	1239.04439325169
60	03	01	1228.437674	62	01	4	0116	2			280000	2		2		2		2				0	0	0	0	0	1	2		2		200601301020	20060130102001	1239.04439325169
60	01	01	1342.8037948	84	52	5	5272													600000	50000	0	0	0	0	0	1	2		2		200601301021	20060130102101	1332.35368525579
60	02	01	1342.8037948	99	50	5	5020													2400000	200000	0	0	0	0	0	1	2		2		200601301021	20060130102101	1332.35368525579
60	01	01	1331.8996261	54	95	3	9500	2			180000	1	50000	2		2		2				0	0	0	0	0	2			2		200601301022	20060130102201	1337.88540431684
60	02	01	1331.8996261	62	01	4	0116	2			360000	2		2		2		2				0	0	0	0	0	2			2		200601301022	20060130102201	1337.88540431684
60	01	01	1443.2337278	95	45	1	4521	2			450000	2		2		2		2				0	0	0	0	0	2			2		200601301023	20060130102301	1441.90640904033
60	03	01	886.43530131	55	80	5	8043													4578000	408000	0	0	0	0	0	1	1	4	1	3	200601301024	20060130102401	920.347341204027
60	01	01	1437.6444724	62	01	4	0121	2			450000	2		1	65000	2		2				0	0	0	0	0	1	1	2	1	2	200601301025	20060130102501	1440.30737962017
60	03	01	1437.6444724	62	01	4	0121	2			360000	2		2		2		2				0	0	0	0	0	2			2		200601301025	20060130102501	1440.30737962017
60	01	01	1146.8318503	62	01	4	0121	2			480000	2		1	170000	2		2				0	0	0	0	0	1	1	2	2		200601301026	20060130102601	1138.88844823634
60	01	01	1347.6698947	58	70	1	7020	2			390000	2		1	80000	2		2				0	0	0	0	0	2			2		200601301027	20060130102701	1354.49236752001
60	02	01	1347.6698947	45	52	7	5225															0	0	0	0	0	2			2		200601301027	20060130102701	1354.49236752001
60	01	01	1126.125545	62	01	4	0114	2			381500	2		1	57000	2		2				0	0	0	0	0	1	1	2	2		200601301028	20060130102801	1128.0772224041
60	02	01	1126.125545	54	95	3	9500	2			200000	2		2		2		2				0	0	0	0	0	1	1	5	2		200601301028	20060130102801	1128.0772224041
60	01	01	1382.4689169	62	01	1	0140	2			400000	2		1	150000	2		2				0	0	0	0	0	1	1	2	2		200601301029	20060130102901	1368.78836929731
60	01	01	1293.3107269	62	01	4	0117	2			360000	2		1	80000	2		2				0	0	0	0	0	1	2		2		200601301030	20060130103001	1294.00040707066
60	01	01	1630.1407456	62	01	6	0140													3000000	250000	0	0	0	0	0	2			2		200601301031	20060130103101	1626.42144837102
60	03	01	1630.1407456	62	01	4	0140	2			150000	2		2		2		2				0	0	0	0	0	2			2		200601301031	20060130103101	1626.42144837102
60	04	01	1630.1407456	62	01	4	0121	2			360000	2		1	130000	2		2				0	0	0	0	0	2			2		200601301031	20060130103101	1626.42144837102
60	01	01	1080.283921	61	01	6	0121													30000000	3000000	500000	0	0	0	0	2			2		200601301032	20060130103201	1094.95018498331
60	02	01	1080.283921	61	01	6	0121													25000000	2000000	0	0	0	0	0	2			2		200601301032	20060130103201	1094.95018498331
60	01	01	1669.0747874	62	01	4	0111	2			280000	2		1	60000	2		2				0	0	0	0	0	1	2		2		200601301033	20060130103301	1643.36607173332
60	01	01	1398.5000016	58	01	4	0140	2			320000	2		1	60000	2		2				0	0	0	0	0	1	1	2	2		200601301034	20060130103401	1404.78509297399
60	02	01	1398.5000016	54	95	3	9500	2			60000	2		2		2		2				0	0	0	0	0	1	1	5	2		200601301034	20060130103401	1404.78509297399
60	01	01	1235.6874848	62	01	4	0121	2			240000	2		1	50000	2		2				0	0	0	0	0	1	2		2		200601301035	20060130103501	1242.55701403117
60	05	01	1235.6874848	62	05	4	0501	2			240000	2		2		2		2				0	0	0	0	0	1	2		2		200601301035	20060130103501	1242.55701403117
60	01	01	1677.2566767	58	70	1	7020	2			426100	2		2		2		2				0	0	0	0	0	1	1	1	1	1	200601301036	20060130103601	1680.36341058146
60	02	01	1677.2566767	41	52	5	5224													450000	40000	0	0	0	0	0	1	1	5	2		200601301036	20060130103601	1680.36341058146
60	01	01	1785.1101143	41	52	5	5219													360000	30000	0	381500	0	0	0	1	1	3	3		200601301037	20060130103701	1791.82277902077
60	02	01	1785.1101143	62	01	4	0140	2			381500	2		2		2		2				0	0	0	0	0	1	1	1	1	1	200601301037	20060130103701	1791.82277902077
60	03	01	1785.1101143	37	64	5	6412													160000	80000	0	70000	0	0	0	1	1	5	2		200601301037	20060130103701	1791.82277902077
60	05	01	1785.1101143	41	52	5	5229													1800000	150000	0	0	0	0	0	2			2		200601301037	20060130103701	1791.82277902077
60	01	01	1398.5000016	62	01	4	0140	2			650000	2		2		2		2				0	0	300000	0	0	1	2		2		200601301038	20060130103801	1404.78509297399
60	01	01	1267.1627468	99	01	4	0116	2			340000	2		1	120000	2		2				0	0	0	0	0	2			2		200601301039	20060130103901	1268.07480437763
60	01	01	1556.5797884	41	52	5	5221													1800000	160000	0	0	0	0	0	1	2		2		200601301040	20060130104001	1550.77127099648
60	01	01	1394.8454753	62	01	4	0111	2			80000	2		1	70000	2		1	70000			0	0	1000000	0	0	1	2		2		200601301041	20060130104101	1385.52348743486
60	01	01	1531.0861531	61	01	6	0111													2100000	200000	0	0	0	0	0	1	2		2		200601301042	20060130104201	1598.84609440291
60	03	01	1531.0861531	62	01	4	0111	2			90000	2		2		2		2				0	0	0	0	0	1	2		2		200601301042	20060130104201	1598.84609440291
60	01	02	1339.748064	61	01	5	0122													5000000	500000	0	0	0	0	0	1	2		2		200601301042	20060130104202	1598.84609440291
60	02	02	1339.748064	55	85	1	8512	2			100000	2		2		2		2				0	0	0	0	0	1	2		2		200601301042	20060130104202	1598.84609440291
60	01	01	1245.1481993	62	01	4	0111	2			380000	2		1	100000	2		2				0	0	0	0	0	2			2		200601301043	20060130104301	1254.19331086932
60	01	01	637.46725968	12	74	5	7411													40000000	3000000	0	2000000	0	0	0	1	1	3	3		200601301044	20060130104401	637.715132131565
60	03	01	637.46725968	57	93	1	9302	2			455700	2		2		2		2				0	0	0	0	0	1	1	1	1	1	200601301044	20060130104401	637.715132131565
60	05	01	637.46725968	45	52	1	5241	2			455700	2		2		2		2				0	0	0	0	0	1	1	1	1	1	200601301044	20060130104401	637.715132131565
60	03	01	1623.3651142	62	01	4	0117	2			400000	2		1	80000	2		2				0	0	1000000	0	0	1	2		2		200601301045	20060130104501	1613.40298901617
60	01	01	1394.8454753	62	01	4	0117	2			455700	2		1	100000	2		2				0	0	0	0	0	1	1	1	1	1	200601301046	20060130104601	1385.52348743486
60	01	01	1510.57203	61	01	6	0121													36000000	3000000	0	0	0	0	20000000	1	1	4	1	3	200601301048	20060130104801	1527.27571409514
60	02	01	1510.57203	37	01	1	0121	2			150000	1	150000	1	50000	2		2				0	0	0	0	0	1	2		2		200601301048	20060130104801	1527.27571409514
60	03	01	1510.57203	62	01	1	0121	2			200000	1	150000	1	50000	2		2				0	0	0	0	0	1	1	1	2		200601301048	20060130104801	1527.27571409514
60	04	01	1510.57203	53	01	1	0121	2			80000	1	150000	1	50000	2		2				0	0	0	0	0	1	1	5	2		200601301048	20060130104801	1527.27571409514
60	05	01	1510.57203	62	01	1	0121	2			400000	1	100000	1	50000	2		2				0	0	0	0	0	1	2		2		200601301048	20060130104801	1527.27571409514
60	01	01	1261.8396121	62	01	1	0121	2			400000	2		1	60000	2		2				0	0	0	0	0	1	1	1	2		200601301049	20060130104901	1277.9251673856
60	05	01	1261.8396121	62	01	1	0121	2			385000	2		1	50000	2		2				0	0	0	0	0	2			2		200601301049	20060130104901	1277.9251673856
60	01	01	1355.2252858	61	01	6	0121													40000000	7000000	0	0	0	0	0	1	1	4	2		200601301050	20060130105001	1370.58608950012
60	01	01	1341.3277761	61	01	6	0121													6000000	500000	0	0	0	0	0	2			2		200601301051	20060130105101	1349.08366103124
60	02	01	1341.3277761	62	01	7	0121															0	0	0	0	0	2			2		200601301051	20060130105101	1349.08366103124
60	03	01	1341.3277761	62	01	1	0121	2			10000	2		2		2		2				0	0	0	0	0	1	2		2		200601301051	20060130105101	1349.08366103124
60	01	01	1323.0010151	60	01	1	0121	2			500000	2		1	200000	2		2				0	0	0	0	0	1	1	1	2		200601301052	20060130105201	1316.99050815072
60	04	01	1323.0010151	62	01	1	0121	2			490000	2		1	50000	2		2				0	0	0	0	0	2			2		200601301052	20060130105201	1316.99050815072
60	05	01	1323.0010151	62	01	1	0121	2			490000	2		1	50000	2		2				0	0	0	0	0	2			2		200601301052	20060130105201	1316.99050815072
60	06	01	1323.0010151	62	01	1	0121	2			490000	2		1	50000	2		2				0	0	0	0	0	2			2		200601301052	20060130105201	1316.99050815072
60	01	01	1266.8786191	61	01	5	0121													3600000	300000	0	0	0	0	0	1	2		2		200601301053	20060130105301	1278.2461470312
60	02	01	1266.8786191	62	01	7	0121															0	0	0	0	0	1	2		2		200601301053	20060130105301	1278.2461470312
60	03	01	1266.8786191	62	01	4	0121	2			300000	1	120000	2		2		2				0	0	0	0	0	1	2		2		200601301053	20060130105301	1278.2461470312
60	04	01	1266.8786191	62	01	7	0121															0	0	0	0	0	1	2		2		200601301053	20060130105301	1278.2461470312
60	01	01	1336.8985248	98	60	1	6022	2			500000	2		2		2		2				0	0	0	0	0	1	1	4	2		200601301054	20060130105401	1338.4929366196
60	02	01	1336.8985248	45	52	5	5269													200000	20000	0	0	0	0	0	1	1	5	2		200601301054	20060130105401	1338.4929366196
60	02	01	1252.5397896	45	52	5	5211													5000000	450000	0	0	0	0	0	1	1	5	2		200601301055	20060130105501	1261.35087222619
60	01	01	1388.0597021	98	60	5	6042													5200000	500000	0	0	0	0	0	1	1	4	2		200601301056	20060130105601	1395.16832317622
60	01	01	1059.8000978	20	75	2	7512	1	2	48	98	2		2		2		2				0	0	0	0	0	1	1	5	2		200601301057	20060130105701	1073.25243337516
60	02	01	1059.8000978	45	52	5	5211													2000000	25000	0	0	0	0	0	1	1	4	1	1	200601301057	20060130105701	1073.25243337516
60	03	01	1059.8000978	45	52	7	5211															0	0	0	0	0	1	1	5	2		200601301057	20060130105701	1073.25243337516
60	01	01	1381.504009	14	91	1	9191	1	1		1000000	2		1	150000	1	100000	2				0	0	0	0	0	1	1	4	1	3	200601301058	20060130105801	1373.86332434132
60	02	01	1381.504009	54	95	3	9500	2			200000	1	100000	1	50000	2		2				0	0	0	0	0	1	1	1	1	1	200601301058	20060130105801	1373.86332434132
60	01	01	1439.1421038	80	52	5	5272													1500000	150000	0	0	0	0	0	2			2		200601301059	20060130105901	1449.92149018028
60	02	01	1439.1421038	80	52	7	5272															0	0	0	0	0	2			2		200601301059	20060130105901	1449.92149018028
60	01	01	1656.2880059	61	01	6	0115													8000000	0	0	0	0	0	0	2			2		200601301060	20060130106001	1666.0014333525
60	01	01	1451.653238	61	01	5	0140													3000000	240000	0	0	0	0	0	1	2		2		200601301062	20060130106201	1442.67824282731
60	01	01	1615.2876259	61	01	5	0117													1200000	0	0	0	100000	0	0	2			2		200601301063	20060130106301	1618.35480789748
60	01	01	1501.6185933	62	01	1	0121	2			400000	2		2		2		2				0	0	0	0	0	1	2		2		200601301064	20060130106401	1493.75099497089
60	02	01	1501.6185933	62	95	3	9500	2			8000	1	40000	2		2		2				0	0	0	0	0	1	2		2		200601301064	20060130106401	1493.75099497089
60	01	01	1656.2880059	45	52	5	5262													500000	250000	0	0	0	0	0	1	2		2		200601301065	20060130106501	1689.96955704175
60	02	01	1656.2880059	45	52	5	5223													0	0	40000	0	0	0	0	1	2		2		200601301065	20060130106501	1689.96955704175
60	01	02	1524.6284465	45	52	5	5261													200000	100000	0	0	0	0	0	1	2		2		200601301065	20060130106502	1689.96955704175
60	01	01	1450.1500526	84	52	5	5272													9600000	800000	350000	0	0	0	0	2			2		200601301066	20060130106601	1455.43288182499
60	01	01	1215.630389	13	80	5	8043													2720000	680000	0	0	0	0	0	2			2		200601301067	20060130106701	1335.22474417305
60	02	01	1215.630389	13	80	5	8043													2320000	580000	0	0	0	0	0	2			2		200601301067	20060130106701	1335.22474417305
60	01	02	1464.0475623	13	80	2	8043	1	1		1500000	2		2		2		2				0	0	0	0	0	1	1	1	1	1	200601301067	20060130106702	1335.22474417305
60	01	01	1386.543016	62	01	1	0140	1	1		400000	2		2		1	144000	2				0	0	0	0	0	1	1	1	1	1	200601301068	20060130106801	1374.18430398692
60	01	01	1341.3277761	21	01	1	0140	2			640000	2		2		1	200000	2				0	0	45000	0	0	1	1	1	1	1	200601301069	20060130106901	1349.08366103124
60	02	01	1345.7570274	62	01	4	0121	2			100000	1	50000	2		2		2				0	0	0	0	0	2			2		200601301070	20060130107001	1359.67438544288
60	01	01	1219.273517	45	52	6	5211													6000000	280000	0	0	0	0	0	1	1	5	2		200601301071	20060130107101	1239.26881815696
60	02	01	1219.273517	45	52	7	5211															0	0	0	0	0	1	1	4	2		200601301071	20060130107101	1239.26881815696
60	05	01	1219.273517	45	52	7	5211															0	0	0	0	0	2			2		200601301071	20060130107101	1239.26881815696
60	01	01	1279.2374256	62	01	4	0121	2			160000	1	150000	2		2		2				0	0	0	0	0	2			2		200601301072	20060130107201	1288.81910238247
60	02	01	1279.2374256	45	52	5	5211													600000	100000	0	0	0	0	0	2			2		200601301072	20060130107201	1288.81910238247
60	01	01	1252.5397896	61	01	5	0140													1200000	100000	0	0	0	0	0	1	1	5	2		200601301073	20060130107301	1261.35087222619
60	02	01	1252.5397896	53	55	5	5529													240000	20000	0	0	0	0	0	1	1	5	2		200601301073	20060130107301	1261.35087222619
60	01	01	1222.1860822	79	52	5	5271													600000	60000	0	0	0	0	0	2			2		200601301074	20060130107401	1228.8755233793
