Reg	Orden	Hogar	Fex_c	P24	P26	P26n	P27	P27a	P27bi	P27bii	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Llave_viv	Llave_hog	Fex_c_2011
60	02	01	108.64011438	54	95	9500	3	2			150000	1	50000	2		2		2			0	0	0	0	0	1	2		2		200601206187	20060120618701	127.536235163769
60	01	01	147.22312571	45	52	5262	4													400000	0	0	0	0	0	2			2		200601206188	20060120618801	174.527665506616
60	01	02	143.05768961	99	60	6041	4													200000	0	0	0	0	0	1	2		2		200601206188	20060120618802	174.527665506616
60	02	02	143.05768961	45	52	5221	4													220000	0	0	0	0	0	1	2		2		200601206188	20060120618802	174.527665506616
60	01	01	103.99979008	95	45	4521	5													200000	160000	0	0	0	0	1	2		2		200601206189	20060120618901	101.855227514795
60	02	01	103.99979008	59	95	9500	3	2			60000	1	50000	2		2		2			0	0	0	0	0	1	2		2		200601206189	20060120618901	101.855227514795
60	01	01	108.12404591	99	60	6041	4													250000	0	0	0	0	0	1	2		2		200601206190	20060120619001	105.350150172417
60	02	01	108.12404591	99	60	6041	6														0	0	0	0	0	1	2		2		200601206190	20060120619001	105.350150172417
60	01	01	108.18554141	79	18	1810	4													250000	0	0	0	0	0	2			2		200601206191	20060120619101	105.798441644179
60	01	01	105.53782913	95	45	4521	5													500000	200000	0	0	0	0	1	1	5	2		200601206192	20060120619201	105.434668288959
60	02	01	105.53782913	41	52	5233	4													300000	0	0	0	0	0	1	1	5	2		200601206192	20060120619201	105.434668288959
60	03	01	105.53782913	93	45	4521	1	2			90000	2		2		2		2			0	0	0	0	0	2			2		200601206192	20060120619201	105.434668288959
60	01	01	111.44582417	95	45	4521	1	2			300000	2		2		2		2			0	0	0	0	0	1	2		2		200601206193	20060120619301	111.092799391608
60	02	01	111.44582417	53	55	5529	4													98	0	0	0	0	0	1	2		2		200601206193	20060120619301	111.092799391608
60	01	01	141.22896194	84	50	5040	1	2			381500	2		2		2		2			0	0	0	0	0	1	1	4	2		200601206195	20060120619501	142.728658244565
60	01	01	158.53113502	81	36	3611	1	2			160000	2		2		2		2			0	0	0	0	0	1	2		2		200601206196	20060120619601	134.886767770747
60	02	01	158.53113502	56	93	9301	4													48000	0	0	0	0	0	1	2		2		200601206196	20060120619601	134.886767770747
60	03	01	158.53113502	99	25	2521	1	2			98	2		2		2		2			0	0	0	0	0	1	2		2		200601206196	20060120619601	134.886767770747
60	07	01	158.53113502	45	52	5262	4													300000	0	0	0	0	0	2			2		200601206196	20060120619601	134.886767770747
60	01	02	105.53782913	83	28	2811	1	2			280000	2		2		2		2			0	0	0	0	0	1	2		2		200601206196	20060120619602	134.886767770747
60	03	02	105.53782913	84	50	5040	1	2			150000	2		2		2		2			0	0	0	0	0	1	2		2		200601206196	20060120619602	134.886767770747
60	02	03	110.01426907	84	50	5040	1	2			160000	2		2		2		2			0	0	0	0	0	2			2		200601206196	20060120619603	134.886767770747
60	04	03	110.01426907	84	50	5040	1	2			160000	2		2		2		2			0	0	0	0	0	2			2		200601206196	20060120619603	134.886767770747
60	01	01	96.257180536	89	26	2691	4													400000	0	0	0	0	0	1	2		2		200601206198	20060120619801	94.2235021172636
60	02	01	96.257180536	99	52	5269	4													200000	0	0	0	0	0	1	2		2		200601206198	20060120619801	94.2235021172636
60	03	01	96.257180536	62	01	0116	1	2			160000	2		2		2		2			0	0	0	0	0	1	2		2		200601206198	20060120619801	94.2235021172636
60	01	01	111.72092095	97	63	6310	4													150000	0	0	0	0	0	1	2		2		200601206199	20060120619901	100.126956290916
60	03	01	111.72092095	99	52	5269	4													60000	0	0	0	0	0	1	2		2		200601206199	20060120619901	100.126956290916
60	01	02	110.4629552	97	63	6310	4													200000	0	0	0	0	0	1	2		2		200601206199	20060120619902	100.126956290916
60	02	02	110.4629552	99	52	5269	4													150000	0	0	0	0	0	1	2		2		200601206199	20060120619902	100.126956290916
60	03	02	110.4629552	99	52	5269	6														0	0	0	0	0	1	2		2		200601206199	20060120619902	100.126956290916
60	01	01	103.98419825	95	45	4521	4													200000	0	0	0	0	0	1	2		2		200601206200	20060120620001	103.406146339788
60	01	01	137.71825562	84	52	5271	1	2			98	2		2		2		2			0	0	0	0	0	1	2		2		200601206201	20060120620101	137.622380195509
60	04	01	137.71825562	97	63	6310	4													160000	0	0	0	0	0	1	2		2		200601206201	20060120620101	137.622380195509
60	01	01	111.11270338	45	52	5231	4													200000	0	381500	98	0	0	1	1	3	3		200601206202	20060120620201	110.170678179802
60	02	01	111.11270338	45	52	5262	4													400000	0	0	0	0	0	2			2		200601206202	20060120620201	110.170678179802
60	01	01	136.22612024	55	95	9500	3	2			100000	1	90000	2		2		2			0	0	0	0	0	2			2		200601206203	20060120620301	155.035255093963
60	01	02	134.84607871	97	45	4521	1	2			240000	2		2		2		2			0	0	0	0	0	1	2		2		200601206203	20060120620302	155.035255093963
60	02	02	134.84607871	45	52	5262	4													100000	0	0	0	0	0	1	2		2		200601206203	20060120620302	155.035255093963
60	02	01	134.52854975	95	45	4521	1	2			98	2		2		2		2			0	0	0	0	0	2			2		200601206204	20060120620401	133.257884342883
60	03	01	134.52854975	45	52	5262	4													98	0	0	0	0	0	2			2		200601206204	20060120620401	133.257884342883
60	01	01	149.19860237	45	52	5262	4													98	0	0	0	0	0	2			2		200601206205	20060120620501	144.972735914504
60	03	01	149.19860237	45	52	5262	4													98	0	0	0	0	0	1	2		2		200601206205	20060120620501	144.972735914504
60	04	01	149.19860237	99	52	5241	1	1	1		220000	2		2		2		2			0	0	0	0	0	1	2		2		200601206205	20060120620501	144.972735914504
60	06	01	149.19860237	45	52	5262	4													98	0	0	0	0	0	2			2		200601206205	20060120620501	144.972735914504
60	01	01	94.428452875	98	60	6021	4													98	0	0	0	0	0	1	2		2		200601206206	20060120620601	93.452408268418
60	02	01	94.428452875	45	52	5211	4													250000	0	0	0	0	0	1	2		2		200601206206	20060120620601	93.452408268418
60	03	01	94.428452875	45	52	5211	6														0	0	0	0	0	1	2		2		200601206206	20060120620601	93.452408268418
60	01	01	100.89750483	95	45	4521	1	2			440000	2		2		2		2			0	0	0	0	0	2			2		200601206207	20060120620701	99.8290852031111
60	02	01	100.89750483	45	52	5223	4													120000	0	0	0	0	0	2			2		200601206207	20060120620701	99.8290852031111
60	01	01	124.29775937	45	52	5223	4													98	0	0	0	0	0	1	1	5	2		200601206208	20060120620801	122.536354031849
60	02	01	124.29775937	45	52	5234	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206208	20060120620801	122.536354031849
60	01	02	115.00151894	45	52	5221	4													200000	0	0	0	0	0	2			2		200601206208	20060120620802	122.536354031849
60	02	02	115.00151894	85	50	5020	1	2			98	2		2		2		2			0	0	0	0	0	2			2		200601206208	20060120620802	122.536354031849
60	06	02	115.00151894	77	52	5223	4													98	0	0	0	0	0	2			2		200601206208	20060120620802	122.536354031849
60	01	01	122.46903171	95	45	4521	1	2			240000	2		2		2		2			0	0	0	0	0	1	2		2		200601206209	20060120620901	123.696116342339
60	04	01	146.81307458	83	28	2811	4													98	0	0	0	0	0	1	2		2		200601206210	20060120621001	148.999541413953
60	06	01	146.81307458	80	19	1931	4													98	0	0	0	0	0	1	2		2		200601206210	20060120621001	148.999541413953
60	01	01	121.56035476	54	95	9500	3	2			200000	1	80000	2		2		2			0	0	0	0	0	1	2		2		200601206211	20060120621101	122.884158639673
60	02	01	121.56035476	39	74	7499	1	2			426000	2		2		2		2			0	0	0	0	0	1	2		2		200601206211	20060120621101	122.884158639673
60	01	01	118.41616284	79	18	1810	4													300000	0	0	0	0	0	1	2		2		200601206212	20060120621201	116.595770346476
60	01	01	128.5405152	83	28	2811	1	2			400000	2		2		2		2			0	0	0	0	0	2			2		200601206213	20060120621301	128.826143634839
60	02	01	128.5405152	59	85	8511	1	1	2	03	426000	2		2		2		2			0	0	0	0	0	2			2		200601206213	20060120621301	128.826143634839
60	01	01	133.91980649	98	60	6031	4													400000	0	0	0	0	0	1	1	4	1	3	200601206214	20060120621401	131.877676534723
60	02	01	133.91980649	56	93	9301	4													100000	0	0	0	0	0	1	1	5	2		200601206214	20060120621401	131.877676534723
60	01	01	102.61746966	54	95	9500	3	2			200000	1	80000	2		2		2			0	0	0	0	0	1	2		2		200601206215	20060120621501	100.768974331676
60	01	02	155.54500389	98	51	5125	1	2			426000	2		2		2		2			0	0	0	0	0	1	1	1	2		200601206217	20060120621702	142.753208360526
60	01	01	126.63954023	09	75	7530	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206218	20060120621801	127.307432428481
60	02	01	126.63954023	11	51	5125	1	2			650000	2		2		2		2			0	0	0	0	0	2			2		200601206218	20060120621801	127.307432428481
60	01	01	102.60046038	59	85	8511	2	1	1		600000	2		2		2		2			200000	0	0	0	0	1	1	1	9		200601206219	20060120621901	102.460887187049
60	01	01	112.91203443	45	50	5051	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	2		200601206220	20060120622001	110.782967799836
60	01	01	125.56543012	45	52	5211	1	2			381500	1	98	1	98	2		2			0	0	0	0	0	1	2		2		200601206221	20060120622101	124.519758207987
60	02	01	125.56543012	56	93	9301	4													36000	0	0	0	0	0	1	2		2		200601206221	20060120622101	124.519758207987
60	01	01	116.08614847	45	52	5237	4													400000	0	0	0	0	0	1	2		2		200601206222	20060120622201	116.698382477455
60	02	01	116.08614847	44	52	5237	4													200000	0	0	0	0	0	1	2		2		200601206222	20060120622201	116.698382477455
60	01	01	98.706259766	45	52	5233	1	2			300000	2		2		2		2			70000	0	0	0	0	1	2		2		200601206223	20060120622301	104.663574440113
60	01	02	121.76992202	98	60	6031	4													400000	0	0	0	0	0	1	1	4	2		200601206223	20060120622302	104.663574440113
60	01	01	100.89750483	95	45	4521	4													98	0	0	0	0	0	2			2		200601206224	20060120622401	99.8290852031111
60	03	01	100.89750483	45	52	5211	1	2			98	2		2		2		2			0	0	0	0	0	2			2		200601206224	20060120622401	99.8290852031111
60	04	01	100.89750483	59	64	6421	1	2			98	2		2		2		2			0	0	0	0	0	2			2		200601206224	20060120622401	99.8290852031111
60	01	01	100.53498743	37	60	6022	1	1	2	03	98	2		2		2		2			80000	0	0	0	0	2			2		200601206225	20060120622501	98.7481597624934
60	02	01	124.59878127	45	52	5221	4													200000	0	0	0	0	0	1	1	5	2		200601206226	20060120622601	125.099844160041
60	04	01	124.59878127	95	45	4521	5													600000	0	0	0	0	0	1	1	4	2		200601206226	20060120622601	125.099844160041
60	05	01	124.59878127	57	93	9302	1	2			140000	1	30000	2		2		2			0	0	0	0	0	1	2		2		200601206226	20060120622601	125.099844160041
60	01	01	75.599279856	58	63	6331	1	1	1		550000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206227	20060120622701	72.3138651109411
60	04	01	75.599279856	33	65	6593	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206227	20060120622701	72.3138651109411
60	01	01	143.595067	45	52	5262	4													50000	0	0	0	0	0	1	2		2		200601206228	20060120622801	146.382348948145
60	02	01	143.595067	99	45	4521	1	2			160000	2		2		2		2			0	0	0	0	0	1	2		2		200601206228	20060120622801	146.382348948145
60	01	01	127.0478605	45	52	5221	4													50000	0	0	0	0	0	1	2		2		200601206229	20060120622901	117.13750722982
60	01	02	112.6600871	45	52	5221	4													150000	0	0	0	0	0	1	2		2		200601206229	20060120622902	117.13750722982
60	02	02	112.6600871	45	52	5221	4													150000	0	0	0	0	0	1	2		2		200601206229	20060120622902	117.13750722982
60	04	02	112.6600871	17	92	9214	4													98	0	0	0	0	0	1	2		2		200601206229	20060120622902	117.13750722982
60	01	03	136.22612024	56	93	9301	4													32000	0	0	0	0	0	1	2		2		200601206229	20060120622903	117.13750722982
60	01	04	94.06593547	56	93	9301	4													60000	0	0	200000	0	0	1	2		2		200601206229	20060120622904	117.13750722982
60	01	01	109.48008623	98	60	6031	4													300000	0	0	0	0	0	2			2		200601206230	20060120623001	102.966008615296
60	02	01	109.48008623	45	52	5221	4													350000	0	0	0	0	0	2			2		200601206230	20060120623001	102.966008615296
60	05	01	109.48008623	98	60	6031	4													400000	0	0	0	0	0	2			2		200601206230	20060120623001	102.966008615296
60	06	01	109.48008623	45	52	5221	6														0	0	0	0	0	2			2		200601206230	20060120623001	102.966008615296
60	07	01	109.48008623	45	52	5221	6														0	0	0	0	0	2			2		200601206230	20060120623001	102.966008615296
60	01	01	105.53782913	98	60	6031	4													98	0	0	0	0	0	1	2		2		200601206231	20060120623101	105.434668288959
60	02	01	105.53782913	79	18	1810	4													100000	0	0	0	0	0	1	2		2		200601206231	20060120623101	105.434668288959
60	03	01	105.53782913	99	45	4521	1	2			120000	2		2		2		2			0	0	0	0	0	1	2		2		200601206231	20060120623101	105.434668288959
60	01	01	98.372253492	97	15	1511	1	1	2	06	426000	2		2		2		2			0	0	360000	0	0	1	1	1	1	1	200601206232	20060120623201	100.569473652895
60	04	01	98.372253492	55	70	7020	1	2			98	2		2		2		2			0	0	0	0	0	2			2		200601206232	20060120623201	100.569473652895
60	05	01	98.372253492	98	60	6031	4													98	0	0	0	0	0	1	1	4	2		200601206232	20060120623201	100.569473652895
60	01	01	103.02816962	95	45	4521	4													98	0	0	0	0	0	1	1	5	2		200601206233	20060120623301	104.624137913749
60	02	01	103.02816962	53	15	1589	4													100000	0	0	0	0	0	1	1	5	2		200601206233	20060120623301	104.624137913749
60	03	01	103.02816962	13	75	7523	1	1	2	12	426000	2		2		2		2			0	0	360000	0	0	1	1	1	1	1	200601206233	20060120623301	104.624137913749
60	05	01	103.02816962	92	22	2220	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206233	20060120623301	104.624137913749
60	01	01	104.40821116	58	70	7020	1	1	1		380000	2		2		2		2			0	0	0	0	0	1	1	2	1	2	200601206235	20060120623501	104.935363252168
60	02	01	104.40821116	54	95	9500	3	2			180000	1	60000	2		2		2			0	0	0	0	0	1	1	5	2		200601206235	20060120623501	104.935363252168
60	01	01	113.27455184	43	50	5020	4													200000	0	0	0	0	0	1	2		2		200601206236	20060120623601	111.863893240454
60	03	01	113.27455184	58	74	7492	1	1	2	03	400000	2		2		2		2			0	0	0	0	0	1	2		2		200601206236	20060120623601	111.863893240454
60	01	01	106.80549988	39	75	7524	2	1	1		400000	2		2		2		2			150000	0	0	0	0	1	1	1	1	1	200601206237	20060120623701	105.48721630576
60	01	01	113.95548368	98	60	6042	1	2			400000	2		2		2		2			0	0	0	0	0	1	1	1	2		200601206238	20060120623801	111.903329766817
60	01	01	113.18838311	95	45	4521	4													98	0	0	0	0	0	1	2		2		200601206239	20060120623901	112.484950170644
60	02	01	113.18838311	92	22	2212	1	2			230000	2		2		2		2			0	0	0	0	0	1	2		2		200601206239	20060120623901	112.484950170644
60	01	01	99.06877717	56	93	9301	4													98	350000	0	0	0	0	1	2		2		200601206240	20060120624001	99.0579913542654
60	01	01	112.47368159	83	28	2899	1	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	2		200601206241	20060120624101	113.764080183583
60	02	01	112.47368159	54	95	9500	3	2			150000	1	60000	2		2		2			0	0	0	0	0	2			2		200601206241	20060120624101	113.764080183583
60	01	01	108.64011438	16	92	9214	4													98	0	1000000	0	0	0	1	1	3	1	3	200601206243	20060120624301	107.460810600642
60	02	01	108.64011438	21	85	8532	4													810000	0	0	0	0	0	1	1	1	1	1	200601206243	20060120624301	107.460810600642
60	01	01	122.46903171	84	50	5020	5													800000	0	0	0	0	0	1	1	5	2		200601206244	20060120624401	123.696116342339
60	02	01	122.46903171	13	80	8043	1	1	1		1078000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206244	20060120624401	123.696116342339
60	01	01	112.82586571	12	80	8050	2	1	1		98	2		2		2		2			0	0	8400000	0	0	1	1	1	1	1	200601206245	20060120624501	111.404024730027
60	01	01	101.23409712	32	75	7530	2	1	1		1020000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206246	20060120624601	99.0199485745485
60	01	01	98.387845325	33	80	8043	2	1	1		700000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206247	20060120624701	99.0185548279019
60	04	01	98.387845325	21	66	6601	1	1	1		1300000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206247	20060120624701	99.0185548279019
60	05	01	98.387845325	44	75	7530	1	1	2	12	1000000	2		2		2		2			0	0	98	0	0	1	1	1	1	1	200601206247	20060120624701	99.0185548279019
60	01	01	100.89750483	33	65	6511	2	1	1		1500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206248	20060120624801	99.8290852031111
60	02	01	100.89750483	45	52	5261	4													300000	0	0	0	0	0	1	1	5	2		200601206248	20060120624801	99.8290852031111
60	01	01	108.32169993	45	52	5211	4													350000	0	0	0	0	0	1	2		2		200601206249	20060120624901	108.502299514897
60	02	01	108.32169993	45	52	5211	6														0	0	0	0	0	1	2		2		200601206249	20060120624901	108.502299514897
60	04	01	108.32169993	45	52	5211	6														0	0	0	0	0	1	2		2		200601206249	20060120624901	108.502299514897
60	05	01	108.32169993	45	52	5211	6														0	0	0	0	0	1	2		2		200601206249	20060120624901	108.502299514897
60	06	01	108.32169993	95	45	4521	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		200601206249	20060120624901	108.502299514897
60	01	01	89.425611175	75	17	1750	4													150000	0	0	0	0	0	1	2		2		200601206250	20060120625001	86.7658997419528
60	01	01	113.27455184	95	45	4521	1	2			280000	2		2		2		2			100000	0	0	0	0	1	2		2		200601206251	20060120625101	87.4975570644349
60	03	01	113.27455184	99	45	4521	7													30000	0	0	0	0	0	1	2		2		200601206251	20060120625101	87.4975570644349
60	01	01	163.88678913	58	74	7492	4													200000	0	0	0	0	0	1	1	5	2		200601206252	20060120625201	166.879055234514
60	03	01	163.88678913	58	74	7492	4													220000	0	0	0	0	0	1	2		2		200601206252	20060120625201	166.879055234514
60	02	01	93.487826426	45	52	5234	1	2			60000	1	50000	2		2		2			0	0	0	0	0	2			2		200601206253	20060120625301	91.0562178976812
60	04	01	93.487826426	56	93	9301	4													80000	0	0	0	0	0	1	2		2		200601206253	20060120625301	91.0562178976812
60	08	01	93.487826426	93	20	2090	1	2			180000	2		2		2		2			0	0	0	0	0	1	2		2		200601206253	20060120625301	91.0562178976812
60	12	01	93.487826426	33	55	5521	1	1	2	12	426000	1	80000	2		2		2			0	0	0	0	0	1	1	1	2		200601206253	20060120625301	91.0562178976812
60	01	01	102.72623249	50	92	9242	1	2			200000	2		2		2		2			0	0	0	0	0	1	2		2		200601206254	20060120625401	100.600179051957
60	02	01	114.63900154	54	95	9500	3	2			150000	1	40000	2		2		2			0	0	600000	0	0	1	2		2		200601206255	20060120625501	126.841770881826
60	01	02	129.50664472	81	36	3611	4													380000	0	0	0	0	0	1	2		2		200601206255	20060120625502	126.841770881826
60	01	01	141.22896194	55	80	8043	2	1	1		426000	2		2		2		1	100000		0	0	0	0	0	1	1	1	9		200601206256	20060120625601	142.728658244565
60	01	01	108.65829222	98	60	6031	4													1000000	0	0	0	0	0	1	1	4	2		200601206257	20060120625701	107.693162886334
60	03	01	108.65829222	33	52	5219	1	1	2	12	98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206257	20060120625701	107.693162886334
60	05	01	108.65829222	58	75	7524	2	1	1		1200000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206257	20060120625701	107.693162886334
60	01	01	115.1032795	39	74	7499	4													400000	0	0	0	0	0	1	1	5	2		200601206258	20060120625801	112.634987089299
60	01	01	107.36655679	99	50	5020	4													400000	0	0	0	0	0	1	1	5	2		200601206259	20060120625901	106.205762137804
60	02	01	107.36655679	45	52	5211	1	1	2	06	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601206259	20060120625901	106.205762137804
60	03	01	107.36655679	98	60	6039	4													160000	0	0	0	0	0	2			2		200601206259	20060120625901	106.205762137804
60	02	01	106.36809598	81	36	3611	1	2			200000	2		2		2		2			0	0	0	0	0	1	2		2		200601206260	20060120626001	103.693285574642
60	03	01	106.36809598	45	52	5262	4													18000	0	0	0	0	0	1	2		2		200601206260	20060120626001	103.693285574642
60	04	01	106.36809598	87	50	5020	1	2			160000	2		2		2		2			0	0	0	0	0	1	2		2		200601206260	20060120626001	103.693285574642
60	07	01	106.36809598	99	50	5020	4													300000	0	0	0	0	0	1	2		2		200601206260	20060120626001	103.693285574642
60	01	01	112.91203443	89	26	2693	1	2			280000	1	50000	2		2		2			0	0	0	0	0	1	2		2		200601206261	20060120626101	110.782967799836
