Reg	Orden	Hogar	Fex_c	P37	P37a	Valor38	P39	P40	P41	P42	P43	P44	P45	P46a	P46b	P46c	P46d	P46e	P46f	P46g	P46h	P46i	P47	P48	Llave_viv	Llave_hog	Fex_c_2011
62	06	04	211.48334405	2				2					2												200601208995	20060120899504	201.533153424073
62	02	05	198.55494803	2				1	40	2	1	1			1					1			2	1	200601208995	20060120899505	201.533153424073
62	03	05	198.55494803	2				1	40	2	1	1			1					1			2	1	200601208995	20060120899505	201.533153424073
62	04	05	198.55494803	2				1	48	2	1	2													200601208995	20060120899505	201.533153424073
62	02	01	171.47190471	2				2					2												200601208996	20060120899601	167.871565053971
62	01	01	163.52129193	2				2					2												200601208997	20060120899701	142.853950857422
62	01	02	133.69810705	2				2					2												200601208997	20060120899702	142.853950857422
62	01	03	185.9900742	2				2					2												200601208997	20060120899703	142.853950857422
62	01	01	246.19305104	2				1	20	1	1	2													200601208998	20060120899801	239.328082588374
62	02	01	246.19305104	1	4	30000	0	2					2												200601208998	20060120899801	239.328082588374
62	03	01	160.58716273	2				2					1		1								1	1	200601208999	20060120899901	158.564085230093
62	04	01	160.58716273	2				2					1		1								1	1	200601208999	20060120899901	158.564085230093
62	01	01	159.9158339	2				2					2												200601209000	20060120900001	239.750769699394
62	01	02	240.28091511	2				2					1							1			2	1	200601209000	20060120900002	239.750769699394
62	02	02	240.28091511	2				2					1							1			2	1	200601209000	20060120900002	239.750769699394
62	03	02	240.28091511	2				2					1		1								1	1	200601209000	20060120900002	239.750769699394
62	04	02	240.28091511	2				1	48	1	1	1		1	1								1	1	200601209000	20060120900002	239.750769699394
62	06	02	240.28091511	2				2					1		1								2	1	200601209000	20060120900002	239.750769699394
62	07	02	240.28091511	2				2					2												200601209000	20060120900002	239.750769699394
62	01	03	187.33963714	2				1	56	1	1	1			1								1	1	200601209000	20060120900003	239.750769699394
62	01	01	196.30306671	2				2					2												200601209002	20060120900201	217.545382298279
62	03	01	196.30306671	2				1	43	1	1	1			1								1	1	200601209002	20060120900201	217.545382298279
62	03	02	195.26082163	2				2					2												200601209002	20060120900202	217.545382298279
62	03	01	115.73475583	2				1	12	1	1	1								1			2	1	200601209003	20060120900301	115.750320434458
62	01	01	156.64851355	2				2					2												200601209004	20060120900401	158.089517435886
62	02	01	156.64851355	2				2					2												200601209004	20060120900401	158.089517435886
62	03	01	156.64851355	2				2					2												200601209004	20060120900401	158.089517435886
62	01	01	204.23208064	2				1	24	1	1	1			1								1	1	200601209005	20060120900501	199.991298423344
62	03	01	204.23208064	2				2					1		1								1	1	200601209005	20060120900501	199.991298423344
62	09	01	204.23208064	2				2					2												200601209005	20060120900501	199.991298423344
62	12	01	204.23208064	2				2					2												200601209005	20060120900501	199.991298423344
62	03	01	175.94790747	2				2					2												200601209006	20060120900601	173.799651808556
62	01	01	214.76604641	2				2					1							1	1		2	1	200601209007	20060120900701	216.713612738729
62	03	01	214.76604641	2				2					2												200601209007	20060120900701	216.713612738729
62	02	01	100.70553382	2				2					1		1								1	1	200601209008	20060120900801	100.623012554451
62	01	01	110.73016653	2				2					2												200601209009	20060120900901	107.254947748215
62	02	01	157.84181396	2				2					1		1								1	1	200601209010	20060120901001	155.285353204372
62	01	01	118.66888504	2				2					1		1					1			2	1	200601209011	20060120901101	120.341502704235
62	01	01	159.9158339	2				2					1		1								2	1	200601209012	20060120901201	157.200990844034
62	01	01	101.54404424	2				2					2												200601209013	20060120901301	105.788958752973
62	02	01	101.54404424	2				2					2												200601209013	20060120901301	105.788958752973
62	03	01	101.54404424	2				2					2												200601209013	20060120901301	105.788958752973
62	01	01	144.73295054	2				2					1								1		1	1	200601209014	20060120901401	144.419263074475
62	02	01	144.73295054	2				1	48	1	1	1			1								1	1	200601209014	20060120901401	144.419263074475
62	01	01	152.65413503	2				2					2												200601209015	20060120901501	151.912662046114
62	02	01	152.65413503	2				2					1		1								2	2	200601209015	20060120901501	151.912662046114
62	03	01	152.65413503	2				2					2												200601209015	20060120901501	151.912662046114
62	01	01	104.3565464	2				1	08	2	1	1			1								1	1	200601209016	20060120901601	107.533585033426
62	02	01	104.3565464	2				1	20	2	1	1			1								2	1	200601209016	20060120901601	107.533585033426
62	03	01	104.3565464	2				1	20	2	1	1			1								1	1	200601209016	20060120901601	107.533585033426
62	04	01	104.3565464	2				2					2												200601209016	20060120901601	107.533585033426
62	01	01	174.38443507	2				2					1		1								1	1	200601209017	20060120901701	174.953148892155
62	02	01	152.99750097	2				2					2												200601209018	20060120901801	151.178944956911
62	03	01	96.165479355	2				2					1		1								2	1	200601209020	20060120902001	96.1298072475159
62	04	01	96.165479355	2				2					1		1								2	1	200601209020	20060120902001	96.1298072475159
62	01	01	176.22957775	2				2					2												200601209021	20060120902101	177.850707115372
62	02	01	176.22957775	2				1	02	1	1	1							1				2	1	200601209021	20060120902101	177.850707115372
62	03	01	176.22957775	2				1	03	2	1	1							1				2	1	200601209021	20060120902101	177.850707115372
62	01	01	209.23883348	2				2					2												200601209022	20060120902201	209.277835860039
62	01	01	160.66416594	2				2					2												200601209024	20060120902401	157.677800989911
62	01	01	165.15784178	2				2					2												200601209025	20060120902501	164.626763303405
62	02	01	165.15784178	1	4	800000	6	2					2												200601209025	20060120902501	164.626763303405
62	01	01	181.99569567	2				1	42	2	1	2													200601209027	20060120902701	179.847887596929
62	01	01	209.55156142	2				2					2												200601209028	20060120902801	210.956537343353
62	01	01	123.17431609	2				2					2												200601209029	20060120902901	123.492488041283
62	01	01	142.47371	2				2					2												200601209030	20060120903001	139.202622413953
62	04	01	183.055945	2				2					1		1	1				1			2	1	200601209032	20060120903201	181.433560716924
62	01	01	168.8652334	2				2					1		1								1	1	200601209033	20060120903301	171.472199035439
62	01	01	239.63160429	1	4	700000	20	2					2												200601209034	20060120903401	238.720751534959
62	02	01	239.63160429	1	6		20	2					2												200601209034	20060120903401	238.720751534959
62	01	01	173.54592465	2				2					1		1								2	1	200601209035	20060120903501	169.787202693633
62	01	01	131.77774846	1	4	200000	13	2					1			1							1	1	200601209036	20060120903601	131.207592834131
62	01	01	163.52129193	2				2					2												200601209039	20060120903901	163.15526749987
62	01	01	137.29339028	2				2					2												200601209040	20060120904001	136.67709546765
62	02	01	137.29339028	2				2					2												200601209040	20060120904001	136.67709546765
62	04	01	137.29339028	2				1	28	1	1	1			1								1	1	200601209040	20060120904001	136.67709546765
62	01	01	144.33385525	2				2					2												200601209041	20060120904101	139.450692568113
62	03	01	144.33385525	2				2					2												200601209041	20060120904101	139.450692568113
62	01	01	176.30479366	2				2					1		1					1			1	2	200601209042	20060120904201	179.214366642265
62	02	01	176.30479366	2				1	30	1	1	1			1								1	1	200601209042	20060120904201	179.214366642265
62	01	01	185.9900742	2				2					2												200601209043	20060120904301	186.024742986701
62	01	01	157.84181396	2				2					2												200601209044	20060120904401	155.285353204372
62	03	01	157.84181396	2				2					1		1								1	1	200601209044	20060120904401	155.285353204372
62	01	01	104.3565464	2				2					2												200601209045	20060120904501	107.533585033426
62	02	01	168.19440956	2				2					1		1								1	1	200601209046	20060120904601	164.014099873396
62	04	01	168.19440956	2				2					1	1	1								1	1	200601209046	20060120904601	164.014099873396
62	05	01	168.19440956	2				2					1	1	1								1	1	200601209046	20060120904601	164.014099873396
62	01	01	152.65413503	2				2					2												200601209047	20060120904701	151.912662046114
62	02	01	152.65413503	2				2					2												200601209047	20060120904701	151.912662046114
62	02	01	176.30479366	2				2					1		1						1		1	1	200601209048	20060120904801	179.214366642265
62	01	01	202.0418656	2				2					2												200601209050	20060120905001	202.753120825161
62	02	01	202.0418656	2				2					2												200601209050	20060120905001	202.753120825161
62	01	01	156.5945912	2				2					2												200601209051	20060120905101	156.091048544749
62	02	01	156.5945912	2				2					2												200601209051	20060120905101	156.091048544749
62	01	01	126.5805396	2				2					1		1	1							2	1	200601209052	20060120905201	128.364670689526
62	01	01	174.60212271	2				2					1		1								1	1	200601209053	20060120905301	171.587858382487
62	02	01	174.60212271	2				2					2												200601209053	20060120905301	171.587858382487
62	03	01	174.60212271	2				2					2												200601209053	20060120905301	171.587858382487
62	04	01	174.60212271	2				2					2												200601209053	20060120905301	171.587858382487
62	01	01	206.83932231	2				2					1		1								2	1	200601209054	20060120905401	206.419996482702
62	01	01	209.55171836	2				1	10	2	1	1									1		2	1	200601209055	20060120905501	205.711633644311
62	02	01	216.05329016	2				2					2												200601209056	20060120905601	216.887004318225
62	03	01	216.05329016	2				2					2												200601209056	20060120905601	216.887004318225
62	01	01	168.3651277	2				2					2												200601209057	20060120905701	165.638227702508
62	03	01	167.63739434	2				2					1		1								2	1	200601209058	20060120905801	165.401740754197
62	01	01	154.89603047	1	6		8	2					2												200601209059	20060120905901	153.782341303556
62	02	01	154.89603047	1	6		9	2					1		1								1	1	200601209059	20060120905901	153.782341303556
62	03	01	154.89603047	2				2					1		1								1	1	200601209059	20060120905901	153.782341303556
62	01	01	142.61175985	1	1	600000	20	2					2												200601209060	20060120906001	144.500516185892
62	02	01	142.61175985	2				2					2												200601209060	20060120906001	144.500516185892
62	03	01	107.41957176	2				2					1		1								2	1	200601209061	20060120906101	107.331548801456
62	03	01	203.19584058	2				2					1		1								1	1	200601209064	20060120906401	201.788074131094
62	02	01	111.22932478	2				2					2												200601209065	20060120906501	112.59933509741
62	01	01	155.76779403	2				2					2												200601209066	20060120906601	153.36971556471
62	02	01	155.76779403	2				2					1		1								1	1	200601209066	20060120906601	153.36971556471
62	01	01	179.59892005	2				2					2												200601209067	20060120906701	180.710224287531
62	01	01	152.65413503	1	1	100000	5	2					1		1								1	1	200601209068	20060120906801	175.990422416355
62	01	02	197.02491769	2				2					2												200601209068	20060120906802	175.990422416355
62	02	02	197.02491769	2				2					1		1								2	1	200601209068	20060120906802	175.990422416355
62	01	01	141.61929154	2				2					1		1								2	1	200601209069	20060120906901	142.96220955588
62	02	01	123.17431609	2				1	24	1	1	1			1								1	1	200601209070	20060120907001	123.492488041283
62	03	01	123.17431609	2				2					2												200601209070	20060120907001	123.492488041283
62	01	01	152.99750097	2				2					1		1								2	1	200601209072	20060120907201	170.361966622378
62	02	01	152.99750097	1	4	5000	5	2					1							1			2	2	200601209072	20060120907201	170.361966622378
62	01	02	189.41365708	2				2					1							1			2	1	200601209072	20060120907202	170.361966622378
62	01	01	191.99872954	1	6		5	2					1		1								1	1	200601209073	20060120907301	188.970224359099
62	02	01	191.99872954	2				2					1		1								1	1	200601209073	20060120907301	188.970224359099
62	06	01	191.99872954	2				2					2												200601209073	20060120907301	188.970224359099
62	01	01	187.33963714	1	4	150000	5	2					2												200601209077	20060120907701	188.164819132499
62	02	01	187.33963714	2				1	48	1	1	1			1								1	1	200601209077	20060120907701	188.164819132499
62	01	01	210.13378111	2				2					1								1		2	2	200601209078	20060120907801	205.841285606832
62	01	01	260.6616522	2				2					2												200601209079	20060120907901	257.080240636494
62	02	01	260.6616522	2				2					2												200601209079	20060120907901	257.080240636494
62	02	01	126.2585468	2				2					2												200601209080	20060120908001	127.726642977416
62	01	01	152.99750097	2				2					2												200601209081	20060120908101	219.002261385175
62	02	01	152.99750097	2				2					2												200601209081	20060120908101	219.002261385175
62	01	02	239.63160429	2				1	20	2	1	1			1								2	1	200601209081	20060120908102	219.002261385175
62	01	01	204.94610218	1	1	100000	48	2					2												200601209082	20060120908201	202.468594448574
62	01	01	199.25520016	2				2					1								1		2	1	200601209083	20060120908301	201.835073493909
62	01	01	189.41365708	2				2					2												200601209084	20060120908401	190.080456772161
62	02	01	189.41365708	2				1	43	1	1	1			1								1	1	200601209084	20060120908401	190.080456772161
62	01	01	146.80697047	2				2					2												200601209085	20060120908501	146.334900714138
62	01	01	144.73295054	2				1	15	1	1	1			1								1	1	200601209087	20060120908701	144.419263074475
62	02	01	144.73295054	1	4	20000	10	1	20	1	1	1			1								1	1	200601209087	20060120908701	144.419263074475
62	03	01	144.73295054	2				2					2												200601209087	20060120908701	144.419263074475
62	02	01	136.28317951	2				2					2												200601209088	20060120908801	134.358578171179
62	01	01	156.64851355	2				2					2												200601209089	20060120908901	158.089517435886
62	02	01	156.64851355	2				2					2												200601209089	20060120908901	158.089517435886
62	01	01	239.63160429	2				2					1	1	1								2	1	200601209090	20060120909001	238.720751534959
62	02	01	239.63160429	2				2					1		1	1							1	1	200601209090	20060120909001	238.720751534959
62	01	01	90.181742854	2				2					2												200601209091	20060120909101	88.6466900114927
62	02	01	90.181742854	2				2					2												200601209091	20060120909101	88.6466900114927
62	03	01	90.181742854	2				2					2												200601209091	20060120909101	88.6466900114927
62	04	01	90.181742854	2				2					2												200601209091	20060120909101	88.6466900114927
62	02	01	175.46628324	2				2					1	1	1								1	1	200601209092	20060120909201	174.048420443743
62	01	01	192.70778348	1	4	50000	10	2					1		1								2	1	200601209093	20060120909301	191.576314417428
62	02	01	192.70778348	2				2					1		1								1	1	200601209093	20060120909301	191.576314417428
62	03	01	192.70778348	2				2					2												200601209093	20060120909301	191.576314417428
62	04	01	192.70778348	2				2					2												200601209093	20060120909301	191.576314417428
62	01	01	186.70695758	2				2					1		1								2	1	200601209094	20060120909401	188.344133195899
62	02	01	186.70695758	2				2					1		1								2	1	200601209094	20060120909401	188.344133195899
62	03	01	186.70695758	2				2					1		1								2	1	200601209094	20060120909401	188.344133195899
62	05	01	186.70695758	2				2					1		1								1	1	200601209094	20060120909401	188.344133195899
62	01	01	164.56969804	1	4	300000	21	2					1							1			2	1	200601209095	20060120909501	165.582916407524
62	02	01	164.56969804	2				2					1		1								2	1	200601209095	20060120909501	165.582916407524
62	03	01	164.56969804	2				2					2												200601209095	20060120909501	165.582916407524
62	01	01	182.71257905	2				2					2												200601209096	20060120909601	182.167277806127
62	02	01	182.71257905	2				2					1		1								1	1	200601209096	20060120909601	182.167277806127
62	03	01	182.71257905	2				2					1		1								1	1	200601209096	20060120909601	182.167277806127
62	04	01	182.71257905	2				2					2												200601209096	20060120909601	182.167277806127
62	05	01	182.71257905	2				2					2												200601209096	20060120909601	182.167277806127
62	03	01	225.99415433	2				2					2												200601209097	20060120909701	225.287375473405
62	01	01	137.83857331	2				2					2												200601209098	20060120909801	141.843914578898
62	04	01	137.83857331	2				2					2												200601209098	20060120909801	141.843914578898
62	08	01	137.83857331	2				2					1		1								1	1	200601209098	20060120909801	141.843914578898
62	01	01	157.13013779	2				2					2												200601209099	20060120909901	157.840748800699
62	02	01	176.24505053	2				2					1		1								1	1	200601209100	20060120910001	174.067354985228
62	01	01	176.81584618	2				2					2												200601209101	20060120910101	176.18849658954
62	02	01	121.2539575	2				1	48	1	1	1			1								1	1	200601209103	20060120910301	119.231270291173
62	01	01	226.84669481	2				2					1		1								2	1	200601209104	20060120910401	220.801893648859
62	01	01	115.73475583	2				2					2												200601209105	20060120910501	115.750320434458
62	04	01	115.73475583	2				2					1		1								1	1	200601209105	20060120910501	115.750320434458
62	01	01	207.17638465	2				1	40	1	1	1			1						1		1	1	200601209106	20060120910601	151.030372456263
62	02	01	207.17638465	2				2					1		1								1	1	200601209106	20060120910601	151.030372456263
62	01	01	159.9158339	2				2					1		1								2	1	200601209107	20060120910701	157.200990844034
62	01	02	218.91148026	2				2					2												200601209108	20060120910802	192.220532917959
62	01	01	185.9900742	2				1	48	1	1	1			1								1	1	200601209109	20060120910901	186.024742986701
62	01	01	160.43706122	2				2					2												200601209110	20060120911001	130.985887012921
62	02	02	141.61929154	2				2					2												200601209110	20060120911002	130.985887012921
62	01	01	203.74262696	2				2					2												200601209111	20060120911101	200.526766907662
62	02	01	203.74262696	2				2					1		1								1	1	200601209111	20060120911101	200.526766907662
62	06	01	203.74262696	2				2					2												200601209111	20060120911101	200.526766907662
62	03	01	123.65594032	2				1	24	2	1	1			1								2	2	200601209112	20060120911201	123.243719406096
62	01	01	223.24264454	2				2					2												200601209113	20060120911301	216.707375736729
62	01	01	239.63160429	2				2					2												200601209115	20060120911501	230.978583928134
62	02	01	239.63160429	2				2					2												200601209115	20060120911501	230.978583928134
62	03	01	178.88986612	2				1	18	2	1	2													200601209116	20060120911601	178.104134229203
62	01	01	284.46857337	2				2					2												200601209117	20060120911701	289.326185609956
62	01	01	264.81229326	2				2					2												200601209118	20060120911801	268.201336403578
62	02	01	264.81229326	2				1	48	1	1	1			1								1	1	200601209118	20060120911801	268.201336403578
62	02	01	244.78895217	2				2					2												200601209119	20060120911901	236.915780591065
62	05	01	244.78895217	2				1	46	1	1	1			1								1	1	200601209119	20060120911901	236.915780591065
62	06	01	244.78895217	2				2					2												200601209119	20060120911901	236.915780591065
62	01	01	213.58417004	1	3	150000	18	2					2												200601209120	20060120912001	212.28138362941
62	02	01	213.58417004	2				1	20	2	1	2													200601209120	20060120912001	212.28138362941
62	01	01	208.05976117	2				2					1								1		1	1	200601209121	20060120912101	203.92564796717
62	02	01	208.05976117	2				1	25	1	1	1			1								1	1	200601209121	20060120912101	203.92564796717
62	03	01	208.05976117	2				2					2												200601209121	20060120912101	203.92564796717
62	01	01	133.69810705	2				2					1		1								1	1	200601209122	20060120912201	135.468810584241
62	02	01	133.69810705	2				2					1		1								1	1	200601209122	20060120912201	135.468810584241
62	01	01	229.94632375	2				2					2												200601209123	20060120912301	231.910375190522
62	01	01	131.77774846	2				2					2												200601209124	20060120912401	131.207592834131
62	01	01	134.20915957	2				2					2												200601209125	20060120912501	132.442940531517
62	03	01	134.20915957	2				1	48	2	1	1			1								1	1	200601209125	20060120912501	132.442940531517
62	01	01	181.13558641	2				2					2												200601209126	20060120912601	177.172342966814
62	02	01	181.13558641	2				2					2												200601209126	20060120912601	177.172342966814
62	03	01	181.13558641	2				2					2												200601209126	20060120912601	177.172342966814
62	01	01	176.30479366	2				2					2												200601209128	20060120912801	220.559511038309
62	01	02	144.73295054	1	6		6	1	12	1	1	1			1								1	1	200601209128	20060120912802	220.559511038309
62	02	02	144.73295054	2				2					2												200601209128	20060120912802	220.559511038309
62	01	03	239.63160429	2				2					2												200601209128	20060120912803	220.559511038309
62	01	01	178.55051395	2				2					2												200601209129	20060120912901	178.282575379876
62	02	01	178.55051395	2				2					1		1								1	1	200601209129	20060120912901	178.282575379876
62	02	01	154.04590708	2				2					1		1						1		1	2	200601209130	20060120913001	153.606593864566
62	03	01	154.04590708	1	4	500000	9	2					2												200601209130	20060120913001	153.606593864566
62	04	01	154.04590708	2				2					1		1								2	1	200601209130	20060120913001	153.606593864566
62	02	01	131.09550057	2				2					2												200601209131	20060120913101	148.253271038725
62	01	02	187.33963714	2				2					1		1								1	1	200601209131	20060120913102	148.253271038725
62	01	01	216.47329213	2				2					1		1								1	1	200601209133	20060120913301	217.235350826632
62	02	01	216.47329213	2				2					1		1								1	1	200601209133	20060120913301	217.235350826632
62	01	01	238.15795459	2				2					1							1			2	1	200601209134	20060120913401	241.124717275806
62	02	01	238.15795459	2				2					2												200601209134	20060120913401	241.124717275806
62	01	01	178.02078108	2				2					2												200601209135	20060120913501	175.280113130284
62	02	01	180.3910955	2				2					2												200601209136	20060120913601	177.469418763149
62	01	01	182.76140993	2				2					2												200601209137	20060120913701	179.658724396013
62	01	01	205.25642177	2				2					2												200601209138	20060120913801	206.526486929248
62	03	01	205.25642177	2				2					1		1								1	1	200601209138	20060120913801	206.526486929248
62	04	01	205.25642177	2				2					1		1								2	2	200601209138	20060120913801	206.526486929248
62	03	01	134.08845277	2				2					2												200601209139	20060120913901	131.488158053623
62	01	01	129.77411289	2				2					1		1								2	1	200601209140	20060120914001	130.038216193532
62	02	01	129.77411289	1	4	200000	10	2					1		1								2	1	200601209140	20060120914001	130.038216193532
62	01	01	191.89900068	2				2					2												200601209141	20060120914101	188.641189012841
62	01	01	151.01281642	2				2					2												200601209143	20060120914301	156.659690100498
62	02	01	151.01281642	2				2					2												200601209143	20060120914301	156.659690100498
62	03	01	151.01281642	2				2					1		1								2	1	200601209143	20060120914301	156.659690100498
62	05	01	151.01281642	2				1	30	2	1	1			1								2	1	200601209143	20060120914301	156.659690100498
62	01	01	156.64851355	2				2					2												200601209145	20060120914501	158.089517435886
62	02	01	156.64851355	2				2					2												200601209145	20060120914501	158.089517435886
62	01	01	87.075443072	2				2					2												200601209146	20060120914601	88.0368007048524
62	02	01	87.075443072	2				2					2												200601209146	20060120914601	88.0368007048524
62	01	01	190.63376354	2				2					2												200601209147	20060120914701	189.660676777765
62	02	01	190.63376354	2				2					2												200601209147	20060120914701	189.660676777765
62	03	01	190.63376354	2				2					2												200601209147	20060120914701	189.660676777765
62	04	01	190.63376354	2				2					2												200601209147	20060120914701	189.660676777765
62	05	01	190.63376354	2				2					2												200601209147	20060120914701	189.660676777765
62	01	01	147.28859471	2				2					2												200601209148	20060120914801	146.086132078951
62	02	01	147.28859471	2				1	02	2	1	2													200601209148	20060120914801	146.086132078951
62	01	01	156.64851355	2				2					1		1					1			2	1	200601209150	20060120915001	158.089517435886
62	01	01	152.99750097	2				2					2												200601209151	20060120915101	151.178944956911
62	01	01	190.63376354	2				2					1		1								2	1	200601209152	20060120915201	189.660676777765
62	01	01	146.80697047	2				2					1		1								2	1	200601209154	20060120915401	146.334900714138
62	02	01	146.80697047	2				2					1		1								2	1	200601209154	20060120915401	146.334900714138
62	01	01	156.64851355	2				2					2												200601209155	20060120915501	158.089517435886
62	02	01	156.64851355	2				2					1		1								2	1	200601209155	20060120915501	158.089517435886
62	03	01	156.64851355	2				2					2												200601209155	20060120915501	158.089517435886
62	01	01	161.63556884	1	6		10	2					2												200601209156	20060120915601	160.991734137747
62	02	01	161.63556884	2				2					2												200601209156	20060120915601	160.991734137747
62	03	01	161.63556884	2				2					2												200601209156	20060120915601	160.991734137747
62	04	01	161.63556884	2				2					2												200601209156	20060120915601	160.991734137747
62	01	01	136.28317951	2				2					2												200601209158	20060120915801	134.358578171179
62	02	01	136.28317951	2				2					1			1							2	1	200601209158	20060120915801	134.358578171179
62	01	01	327.26099039	2				2					2												200601209159	20060120915901	320.572884742862
62	02	01	327.26099039	2				2					2												200601209159	20060120915901	320.572884742862
62	01	01	210.13378111	2				2					2												200601209160	20060120916001	205.841285606832
62	02	01	210.13378111	2				2					2												200601209160	20060120916001	205.841285606832
62	01	01	111.22932478	2				2					2												200601209161	20060120916101	112.59933509741
62	02	01	111.22932478	2				2					1		1								1	1	200601209161	20060120916101	112.59933509741
62	01	01	183.89445542	2				2					1		1								2	1	200601209162	20060120916201	186.599506915446
62	03	01	183.89445542	2				2					2												200601209162	20060120916201	186.599506915446
62	04	01	183.89445542	2				2					2												200601209162	20060120916201	186.599506915446
62	02	01	152.80423653	2				2					2												200601209163	20060120916301	151.55563471247
62	03	01	152.80423653	2				2					2												200601209163	20060120916301	151.55563471247
62	01	01	168.02672298	2				2					1		1								2	1	200601209164	20060120916401	166.306252836918
62	02	01	168.02672298	2				2					2												200601209164	20060120916401	166.306252836918
62	03	01	168.02672298	2				2					2												200601209164	20060120916401	166.306252836918
62	01	01	137.44705163	2				2					2												200601209165	20060120916501	134.331515357203
62	02	01	189.41365708	2				1	04	2	1	2													200601209166	20060120916601	190.080456772161
62	02	01	186.50112672	2				2					1		1		1						1	1	200601209167	20060120916701	182.998872933977
62	03	01	186.50112672	2				2					2												200601209167	20060120916701	182.998872933977
62	01	01	133.69810705	2				2					2												200601209168	20060120916801	210.785525984144
62	01	02	247.55278878	2				2					1		1								2	1	200601209168	20060120916802	210.785525984144
62	02	02	247.55278878	2				1	24	2	1	1			1								2	1	200601209168	20060120916802	210.785525984144
62	02	01	182.8662404	2				1	18	1	1	2													200601209169	20060120916901	179.821697695679
62	03	01	182.8662404	2				1	20	2	1	1			1								2	1	200601209169	20060120916901	179.821697695679
62	01	01	185.9900742	2				2					1		1								2	1	200601209170	20060120917001	186.024742986701
62	01	01	178.55051395	2				2					1							1			2	1	200601209171	20060120917101	178.282575379876
62	02	01	178.55051395	2				2					1		1								2	1	200601209171	20060120917101	178.282575379876
62	01	01	133.69810705	2				2					2												200601209172	20060120917201	135.468810584241
62	02	01	133.69810705	2				2					2												200601209172	20060120917201	135.468810584241
62	01	01	182.5067482	2				2					2												200601209173	20060120917301	176.822017544205
62	01	01	118.66888504	2				2					2												200601209175	20060120917501	120.341502704235
62	02	01	200.44850057	2				1	20	1	1	1					1						1	1	200601209176	20060120917601	199.030909262395
62	01	01	140.73857201	2				2					2												200601209178	20060120917801	138.242407684703
62	02	01	140.73857201	2				2					1		1				1				1	1	200601209178	20060120917801	138.242407684703
62	03	01	140.73857201	2				1	20	1	1	1			1								1	1	200601209178	20060120917801	138.242407684703
62	01	01	175.60454153	2				2					2												200601209179	20060120917901	174.533368897759
62	02	01	175.60454153	2				1	40	1	1	2													200601209179	20060120917901	174.533368897759
62	03	01	175.60454153	2				2					2												200601209179	20060120917901	174.533368897759
62	04	01	175.60454153	2				2					1		1								2	1	200601209179	20060120917901	174.533368897759
62	01	01	92.440983388	2				2					2												200601209180	20060120918001	93.8633306720153
62	03	01	92.440983388	2				2					1		1								1	1	200601209180	20060120918001	93.8633306720153
62	04	01	92.440983388	2				2					1		1								1	1	200601209180	20060120918001	93.8633306720153
62	01	01	161.27557164	2				2					1		1								1	1	200601209181	20060120918101	164.087058762258
62	01	01	197.02491769	2				2					2												200601209182	20060120918201	194.975195476936
62	02	01	166.95629886	2				2					1		1								2	1	200601209183	20060120918301	159.974587944497
62	01	01	157.84181396	2				2					1	1	1						1		1	1	200601209184	20060120918401	155.285353204372
62	02	01	157.84181396	2				1	20	1	1	1			1								1	1	200601209184	20060120918401	155.285353204372
62	01	01	165.76299845	2				2					2												200601209185	20060120918501	162.778752176011
62	01	01	200.44850057	2				2					2												200601209186	20060120918601	199.030909262395
62	01	01	89.317149588	2				2					2												200601209187	20060120918701	87.6602853809932
62	02	01	89.317149588	2				2					2												200601209187	20060120918701	87.6602853809932
62	03	01	89.317149588	2				2					1		1								2	1	200601209187	20060120918701	87.6602853809932
62	06	01	89.317149588	1	6		14	2					2												200601209187	20060120918701	87.6602853809932
62	08	01	89.317149588	2				2					1		1								2	1	200601209187	20060120918701	87.6602853809932
62	01	01	181.99569567	2				2					1	1	1				1				1	1	200601209188	20060120918801	179.847887596929
62	01	01	152.99750097	2				2					2												200601209189	20060120918901	151.178944956911
62	02	01	152.99750097	2				2					2												200601209189	20060120918901	151.178944956911
62	01	01	126.2585468	2				1	40	2	1	1			1						1		1	1	200601209191	20060120919101	127.726642977416
62	03	01	126.2585468	2				2					1		1								1	1	200601209191	20060120919101	127.726642977416
62	02	01	157.13013779	2				2					2												200601209192	20060120919201	157.840748800699
62	02	01	168.02672298	2				1	24	1	1	2													200601209193	20060120919301	166.306252836918
62	02	01	103.29060628	2				2					2												200601209194	20060120919401	99.5127801413894
62	03	01	103.29060628	2				2					2												200601209194	20060120919401	99.5127801413894
62	05	01	103.29060628	2				2					2												200601209194	20060120919401	99.5127801413894
62	01	01	134.17973129	2				2					1		1								1	1	200601209195	20060120919501	135.220041949054
62	03	01	134.17973129	2				2					1		1								1	1	200601209195	20060120919501	135.220041949054
62	01	01	162.62513458	2				1	40	1	1	1			1				1				1	1	200601209197	20060120919701	166.227134908056
62	02	01	162.62513458	2				2					2												200601209197	20060120919701	166.227134908056
62	02	01	85.480426093	2				1	20	2	1	1			1					1			1	1	200601209198	20060120919801	85.4487175533475
62	04	01	85.480426093	2				1	20	2	1	1			1								1	1	200601209198	20060120919801	85.4487175533475
62	01	01	198.93510148	2				2					2												200601209199	20060120919901	194.490421454619
62	02	01	198.93510148	2				2					2												200601209199	20060120919901	194.490421454619
62	05	01	198.93510148	2				2					2												200601209199	20060120919901	194.490421454619
62	03	01	115.73475583	2				2					1		1								1	1	200601209200	20060120920001	115.750320434458
62	04	01	115.73475583	2				2					2												200601209200	20060120920001	115.750320434458
62	01	01	189.41365708	2				1	04	2	1	2													200601209201	20060120920101	190.080456772161
