Reg	Orden	Hogar	Fex_c	P60	P61	P61a	P62	P63	P64	P64a	Valor65a	Valor65b	Valor65c	Valor66a	Valor66b	Valor66c	Llave_viv	Llave_hog	Fex_c_2011
80	04	01	716.78056826	2				2			0	0	0	0	0	0	200601300540	20060130054001	722.55881593633
80	02	01	1682.234341	2				2			0	0	0	0	0	0	200601300541	20060130054101	1684.71835201598
80	03	01	1682.234341	2				2			0	0	0	0	0	0	200601300541	20060130054101	1684.71835201598
80	01	01	1597.8609139	2				2			0	0	0	0	0	0	200601300543	20060130054301	1620.78571145894
80	03	01	1597.8609139	2				2			0	0	0	0	0	0	200601300543	20060130054301	1620.78571145894
80	04	01	1597.8609139	1	3	3	2				0	0	0	0	0	0	200601300543	20060130054301	1620.78571145894
80	07	01	1597.8609139	2				2			0	0	0	0	0	0	200601300543	20060130054301	1620.78571145894
80	02	01	1345.1744291	2				2			0	0	0	0	0	0	200601300545	20060130054501	1342.22139823579
80	04	01	1345.1744291	2				2			0	0	0	0	0	0	200601300545	20060130054501	1342.22139823579
80	01	01	1999.8353615	2				2			0	0	0	0	0	0	200601300547	20060130054701	2004.33551715706
80	02	01	1468.0993549	2				2			0	0	0	0	0	0	200601300548	20060130054801	1448.8927163118
80	05	01	1468.0993549	2				2			0	0	0	0	0	0	200601300548	20060130054801	1448.8927163118
80	01	01	2014.1189761	1	2	4	2				0	0	0	600000	0	0	200601300550	20060130055001	1988.21372072721
80	03	01	2014.1189761	1	1	4	2				0	0	0	0	0	0	200601300550	20060130055001	1988.21372072721
80	01	01	2592.9052744	1	1	4	2				0	0	0	600000	0	0	200601300551	20060130055101	2590.84293309704
80	02	01	2216.9600856	1	1	8	2				100000	0	0	0	0	0	200601300553	20060130055301	2199.56616677108
80	02	01	2591.7438315	2				2			0	0	0	0	0	0	200601300554	20060130055401	2620.0720723938
80	01	01	2342.9158975	2				2			0	0	0	0	0	0	200601300555	20060130055501	2373.58693889306
80	03	01	2342.9158975	2				2			0	0	0	0	0	0	200601300555	20060130055501	2373.58693889306
80	02	01	2180.3162101	1	4	3	2				0	0	0	0	0	0	200601300556	20060130055601	2208.85790263214
80	05	01	2180.3162101	2				2			0	0	0	0	0	0	200601300556	20060130055601	2208.85790263214
80	02	01	2776.5837027	1	3	3	2				0	0	0	0	0	0	200601300558	20060130055801	2778.48438042991
80	03	01	2776.5837027	2				2			0	0	0	0	0	0	200601300558	20060130055801	2778.48438042991
80	04	01	2776.5837027	2				2			0	0	0	0	0	0	200601300558	20060130055801	2778.48438042991
80	04	01	2012.2539567	1	4	0	2				0	0	0	0	0	0	200601300560	20060130056001	2033.44530991696
80	02	01	2513.519101	2				2			0	0	0	0	0	0	200601300562	20060130056201	2531.20063465509
80	01	01	2180.3162101	1	4	7	2				0	0	300000	0	0	0	200601300563	20060130056301	2208.85790263214
80	02	01	2585.1418175	1	2	3	2				0	0	0	0	0	0	200601300564	20060130056401	2600.30257906122
80	03	01	2246.2195105	2				2			0	0	0	0	0	0	200601300566	20060130056601	2263.04402557759
80	02	01	2355.2442731	1	4	5	2				0	0	0	0	0	0	200601300567	20060130056701	2368.86287102461
80	03	01	2355.2442731	2				2			0	0	0	0	0	0	200601300567	20060130056701	2368.86287102461
80	02	01	2347.4669282	1	4	3	2				0	0	0	0	0	0	200601300568	20060130056801	2350.26656409371
80	03	01	2347.4669282	2				2			0	0	0	0	0	0	200601300568	20060130056801	2350.26656409371
80	04	01	2347.4669282	2				2			0	0	0	0	0	0	200601300568	20060130056801	2350.26656409371
80	03	01	2577.3644725	2				2			0	0	0	0	0	0	200601300569	20060130056901	2581.70627213032
80	02	01	1673.5344354	1	4	3	2				0	0	0	168000	0	0	200601300570	20060130057001	1669.2289305045
80	03	01	1673.5344354	2				2			0	0	0	168000	0	0	200601300570	20060130057001	1669.2289305045
80	04	01	1673.5344354	2				2			0	0	0	168000	0	0	200601300570	20060130057001	1669.2289305045
80	02	01	1670.3324714	2				2			0	0	0	620000	0	0	200601300574	20060130057401	1675.36585075816
80	03	01	1670.3324714	2				2			0	0	0	0	0	0	200601300574	20060130057401	1675.36585075816
80	03	01	2211.09048	2				2			0	0	0	0	0	0	200601300575	20060130057501	2219.14537984926
80	01	01	2120.2601028	1	4	3	2				0	0	0	480000	0	0	200601300576	20060130057601	2135.1117790646
80	02	01	1898.5934449	2				2			0	0	0	0	0	0	200601300577	20060130057701	1922.92126305417
80	05	01	1898.5934449	2				2			0	0	0	0	0	0	200601300577	20060130057701	1922.92126305417
80	02	01	1960.6976314	2				2			0	0	0	0	0	0	200601300578	20060130057801	1939.13906686403
80	02	01	2203.4073438	2				2			0	0	0	0	0	0	200601300579	20060130057901	2218.65597184807
80	02	01	1909.787749	2				2			0	0	0	0	0	0	200601300580	20060130058001	1923.22229037434
80	02	01	1943.7410721	1	4	3	2				0	0	0	0	0	0	200601300583	20060130058301	1948.95596683878
80	03	01	1943.7410721	2				2			0	0	0	0	0	0	200601300583	20060130058301	1948.95596683878
80	04	01	1943.7410721	2				2			0	0	0	0	0	0	200601300583	20060130058301	1948.95596683878
80	02	01	1895.3511906	2				2			0	0	0	0	0	0	200601300584	20060130058401	1906.58486384146
80	02	01	2013.5994282	2				2			0	0	0	0	0	0	200601300585	20060130058501	2018.96562387334
80	03	01	1688.7901189	2				2			0	0	0	0	0	0	200601300586	20060130058601	1687.51058228212
80	04	01	1688.7901189	2				2			0	0	0	0	0	0	200601300586	20060130058601	1687.51058228212
80	05	01	1688.7901189	2				2			0	0	0	0	0	0	200601300586	20060130058601	1687.51058228212
80	03	01	1769.3813756	2				1	3	09	0	0	0	0	0	0	200601300587	20060130058701	1756.93826896078
80	03	01	2143.0320876	2				2			0	0	0	0	0	0	200601300588	20060130058801	2155.85643654444
80	05	01	1655.3109929	2				2			0	0	0	0	0	0	200601300589	20060130058901	1642.50706033156
80	01	01	1674.7351417	2				2			0	0	0	0	0	0	200601300591	20060130059101	1672.5603849741
80	03	01	1674.7351417	2				2			0	0	0	0	0	0	200601300591	20060130059101	1672.5603849741
80	01	01	2168.0524346	1	2	3	2				0	0	0	0	0	0	200601300592	20060130059201	2189.02118367099
80	02	01	2020.6423031	2				2			0	0	0	0	0	0	200601300593	20060130059301	2019.41424787443
80	03	01	2020.6423031	2				2			0	0	0	0	0	0	200601300593	20060130059301	2019.41424787443
80	04	01	2020.6423031	2				2			0	0	0	0	0	0	200601300593	20060130059301	2019.41424787443
80	02	01	2033.023577	1	4	3	2				0	0	0	0	0	0	200601300594	20060130059401	2049.01894851587
80	02	01	2285.4239346	1	4	6	2				0	0	0	0	0	0	200601300595	20060130059501	2271.29406651376
80	02	01	2481.9312381	1	4	8	2				0	0	0	112000	0	0	200601300596	20060130059601	2478.63158362153
80	02	01	2754.0889959	2				2			0	0	0	500000	0	0	200601300598	20060130059801	2762.21429135512
80	02	01	2591.9028316	1	1	3	2				0	0	0	750000	0	0	200601300599	20060130059901	2585.36941796236
80	02	01	2383.5433939	1	4	8	1		1	09	0	0	0	0	0	0	200601300600	20060130060001	2408.19318294033
80	02	01	2832.338909	2				2			0	0	0	0	0	0	200601300601	20060130060101	2810.04575060744
80	02	01	2285.520957	2				2			0	0	0	0	0	0	200601300603	20060130060301	2278.15450045168
80	04	01	2285.520957	2				2			0	0	0	0	0	0	200601300603	20060130060301	2278.15450045168
80	02	01	1812.7772647	2				2			0	0	0	0	0	0	200601300604	20060130060401	1787.45310174907
80	04	01	1812.7772647	2				2			0	0	0	0	0	0	200601300604	20060130060401	1787.45310174907
80	05	01	1812.7772647	2				2			0	0	0	0	0	0	200601300604	20060130060401	1787.45310174907
80	02	01	2399.1617847	1	3	3	2				0	0	0	0	0	0	200601300605	20060130060501	2397.0085344534
80	03	01	2399.1617847	2				2			0	0	0	0	0	0	200601300605	20060130060501	2397.0085344534
80	04	01	2399.1617847	2				2			0	0	0	0	0	0	200601300605	20060130060501	2397.0085344534
80	02	01	2414.8515601	2				2			0	0	0	0	0	0	200601300607	20060130060701	2434.52414937353
80	01	01	2064.1000024								0	0	0	100000	0	0	200601300608	20060130060801	2075.96000027098
80	02	01	2140.065544	2				2			0	0	0	0	0	0	200601300611	20060130061101	2138.44409187848
80	05	01	2140.065544	2				2			0	0	0	0	0	0	200601300611	20060130061101	2138.44409187848
80	02	01	2147.9104316	1	3	3	2				0	0	0	0	0	0	200601300612	20060130061201	2157.20189933854
80	03	01	2147.9104316	1	3	2	2				0	0	0	0	0	0	200601300612	20060130061201	2157.20189933854
80	04	01	2147.9104316	2				2			0	0	0	0	0	0	200601300612	20060130061201	2157.20189933854
80	02	01	2356.0128088								0	0	0	0	0	0	200601300613	20060130061301	2372.80782018533
80	01	01	2042.4706697	2				2			0	0	0	0	0	0	200601300615	20060130061501	2031.8146810896
80	06	01	2042.4706697								0	0	0	0	0	0	200601300615	20060130061501	2031.8146810896
80	01	01	2064.1000024	1	4	3	2				0	0	0	600000	0	0	200601300616	20060130061601	2075.96000027098
80	02	01	2202.7515036	1	4	6	2				0	0	0	480000	0	0	200601300617	20060130061701	2196.53145128356
80	04	01	2202.7515036	2				2			0	0	0	0	0	0	200601300617	20060130061701	2196.53145128356
80	02	01	1142.7700879	2				2			0	0	0	0	0	0	200601300618	20060130061801	1182.22737447528
80	03	01	1142.7700879	1	3	3	2				0	0	0	2400000	0	0	200601300618	20060130061801	1182.22737447528
80	05	01	1142.7700879	2				2			0	0	0	0	0	0	200601300618	20060130061801	1182.22737447528
80	06	01	1142.7700879	2				2			0	0	0	0	0	0	200601300618	20060130061801	1182.22737447528
80	07	01	1142.7700879	2				2			0	0	0	0	0	0	200601300618	20060130061801	1182.22737447528
80	08	01	1142.7700879	2				2			0	0	0	0	0	0	200601300618	20060130061801	1182.22737447528
80	09	01	1142.7700879	2				2			0	0	0	0	0	0	200601300618	20060130061801	1182.22737447528
80	02	01	410.9233057	1	1	3	2				0	0	0	0	0	0	200601300619	20060130061901	411.587798409618
80	03	01	410.9233057	2				2			0	0	0	0	0	0	200601300619	20060130061901	411.587798409618
80	04	01	410.9233057	2				2			0	0	0	0	0	0	200601300619	20060130061901	411.587798409618
80	07	01	410.9233057	2				2			0	0	0	0	0	0	200601300619	20060130061901	411.587798409618
80	08	01	410.9233057	1	4	4	2				0	0	0	0	0	0	200601300619	20060130061901	411.587798409618
80	02	01	596.96121389	2				2			0	0	0	0	0	0	200601300620	20060130062001	598.983185544139
80	05	01	1562.6306737	2				2			0	0	0	0	0	0	200601300622	20060130062201	1559.47245114549
80	06	01	1562.6306737	2				2			0	0	0	0	0	0	200601300622	20060130062201	1559.47245114549
80	07	01	1562.6306737	2				2			0	0	0	0	0	0	200601300622	20060130062201	1559.47245114549
80	08	01	1562.6306737	2				2			0	0	0	0	0	0	200601300622	20060130062201	1559.47245114549
80	02	01	1216.8002308	2				2			0	0	0	0	0	0	200601300623	20060130062301	1232.61728955206
80	03	01	1216.8002308	2				2			0	0	0	0	0	0	200601300623	20060130062301	1232.61728955206
80	04	01	1216.8002308	2				2			0	0	0	0	0	0	200601300623	20060130062301	1232.61728955206
80	02	01	826.93347463	2				2			0	0	0	0	0	0	200601300624	20060130062401	840.658924066096
80	03	01	826.93347463	2				2			0	0	0	0	0	0	200601300624	20060130062401	840.658924066096
80	04	01	826.93347463	2				2			0	0	0	0	0	0	200601300624	20060130062401	840.658924066096
80	02	01	1437.0453352	2				2			0	0	0	0	0	0	200601300626	20060130062601	1450.44478039516
80	03	01	1437.0453352	2				2			0	0	0	0	0	0	200601300626	20060130062601	1450.44478039516
80	04	01	1437.0453352	1	1	8	2				0	0	0	0	0	0	200601300626	20060130062601	1450.44478039516
80	05	01	1437.0453352	2				2			0	0	0	0	0	0	200601300626	20060130062601	1450.44478039516
80	06	01	1437.0453352	2				2			0	0	0	0	0	0	200601300626	20060130062601	1450.44478039516
80	07	01	1437.0453352	2				2			0	0	0	0	0	0	200601300626	20060130062601	1450.44478039516
80	03	01	744.50242596	2				2			0	0	0	0	0	0	200601300628	20060130062801	739.119625336531
80	01	01	681.83107593	1	4	5	2				0	0	380000	0	0	0	200601300630	20060130063001	683.747252094654
80	02	01	681.83107593	1	4	4	2				0	0	0	600000	0	0	200601300630	20060130063001	683.747252094654
80	02	01	829.372288	2				2			0	0	0	0	0	0	200601300632	20060130063201	823.883691887046
80	03	01	829.372288	2				2			0	0	0	0	0	0	200601300632	20060130063201	823.883691887046
80	04	01	829.372288	2				2			0	0	0	0	0	0	200601300632	20060130063201	823.883691887046
80	02	01	822.58407507	2				2			0	0	0	0	0	0	200601300633	20060130063301	815.932686577551
80	03	01	822.58407507	1	3	0	2				0	0	0	0	0	0	200601300633	20060130063301	815.932686577551
80	02	01	1112.9455886	2				2			0	0	0	0	0	0	200601300635	20060130063501	1115.01562114936
80	02	01	889.60482466	1	4	6	2				0	0	0	0	0	0	200601300636	20060130063601	896.031297307973
80	05	01	889.60482466	2				2			0	0	0	0	0	0	200601300636	20060130063601	896.031297307973
80	02	01	851.57079999	2				2			0	0	0	0	0	0	200601300637	20060130063701	853.275385195683
80	03	01	851.57079999								20000	0	0	0	0	0	200601300637	20060130063701	853.275385195683
80	04	01	851.57079999								20000	0	0	0	0	0	200601300637	20060130063701	853.275385195683
80	02	01	1300.7759131	2				2			0	0	0	0	0	0	200601300638	20060130063801	1339.36467571533
80	02	01	1011.3085793	2				2			0	0	0	0	0	0	200601300639	20060130063901	1018.29842153076
80	05	01	1011.3085793	2				2			0	0	0	0	0	0	200601300639	20060130063901	1018.29842153076
80	06	01	1011.3085793	2				2			0	0	0	0	0	0	200601300639	20060130063901	1018.29842153076
80	01	01	652.84435101	2				2			0	0	0	0	0	0	200601300640	20060130064001	646.404553476521
80	03	01	1071.1966145	1	2	0	2				0	0	0	0	0	0	200601300641	20060130064101	1090.490793958
80	05	01	1071.1966145	2				2			0	0	0	0	0	0	200601300641	20060130064101	1090.490793958
80	02	01	1215.9545116	1	3	3	2				0	0	0	0	0	0	200601300642	20060130064201	1247.44723293575
80	03	01	1215.9545116	2				2			0	0	0	0	0	0	200601300642	20060130064201	1247.44723293575
80	03	01	829.372288	2				2			0	0	0	0	0	0	200601300643	20060130064301	823.883691887046
80	04	01	829.372288	2				2			0	0	0	0	0	0	200601300643	20060130064301	823.883691887046
80	03	01	1035.6014032	2				2			0	0	0	0	0	0	200601300645	20060130064501	1030.95964966666
80	05	01	1035.6014032	2				2			0	0	0	0	0	0	200601300645	20060130064501	1030.95964966666
80	06	01	1035.6014032								0	0	0	0	0	0	200601300645	20060130064501	1030.95964966666
80	01	01	596.96121389	2				2			0	0	0	0	0	0	200601300646	20060130064601	598.983185544139
80	02	01	596.96121389	1	2	4	2				0	0	0	98	0	0	200601300646	20060130064601	598.983185544139
80	03	01	1095.4894383	2				2			0	0	0	0	0	0	200601300648	20060130064801	1103.1520220939
80	08	01	1133.012334	2				2			0	0	0	0	0	0	200601300649	20060130064901	1140.56554575355
80	02	01	1017.4543904	1	2	8	2				0	0	0	0	0	0	200601300650	20060130065001	1028.38662653274
80	03	01	792.33275384	2				2			0	0	0	0	0	0	200601300651	20060130065101	796.256425111473
80	04	01	792.33275384	2				2			0	0	0	0	0	0	200601300651	20060130065101	796.256425111473
80	02	01	865.46871697	1	1	8	2				0	0	0	0	0	0	200601300653	20060130065301	868.629659801004
80	02	01	829.372288	2				2			0	0	0	0	0	0	200601300654	20060130065401	823.883691887046
80	03	01	829.372288	2				2			0	0	0	0	0	0	200601300654	20060130065401	823.883691887046
80	02	01	643.915225								50000	0	0	0	0	0	200601300655	20060130065501	653.136347659901
80	02	01	1240.591837	2				2			0	0	0	0	0	0	200601300657	20060130065701	1260.06369406534
80	04	01	1240.591837	2				2			0	0	0	0	0	0	200601300657	20060130065701	1260.06369406534
80	03	01	1030.7416395	1	1	8	2				0	0	0	0	0	0	200601300658	20060130065801	1039.54315675282
80	01	01	1034.8639395	1	3	4	2				0	0	0	0	0	0	200601300659	20060130065901	1038.20255990835
80	02	01	1034.8639395	1	1	4	2				0	0	0	0	0	0	200601300659	20060130065901	1038.20255990835
80	01	01	752.23219168	1	1	0	2				0	0	0	98	0	0	200601300661	20060130066101	765.391585730009
80	02	01	1204.259162	1	3	1	2				0	0	0	0	0	0	200601300662	20060130066201	1207.77546001569
80	03	01	744.50242596	2				2			0	0	0	0	0	0	200601300663	20060130066301	739.119625336531
80	02	01	829.372288	2				2			0	0	0	0	0	0	200601300666	20060130066601	823.883691887046
80	01	01	882.47211021	1	1	8	2				0	0	0	400000	0	0	200601300668	20060130066801	888.12505900479
80	01	01	546.8487957	1	3	4	2				0	0	0	98	0	0	200601300669	20060130066901	543.4856845667
80	03	01	1139.4560454	2				2			0	0	0	0	0	0	200601300670	20060130067001	1148.56131806936
80	04	01	1139.4560454								100000	0	0	0	0	0	200601300670	20060130067001	1148.56131806936
80	05	01	1139.4560454	2				2			0	0	0	0	0	0	200601300670	20060130067001	1148.56131806936
80	07	01	1139.4560454	1	2	3	2				0	0	0	0	0	0	200601300670	20060130067001	1148.56131806936
80	04	01	866.20618063	2				2			0	0	0	0	0	0	200601300671	20060130067101	861.386749559319
80	05	01	866.20618063	2				2			0	0	0	0	0	0	200601300671	20060130067101	861.386749559319
80	01	01	581.05379006	1	2	4	2				0	0	0	0	0	0	200601300673	20060130067301	581.806432854572
80	05	01	581.05379006	2				2			0	0	0	0	0	0	200601300673	20060130067301	581.806432854572
80	01	01	1130.8865269	2				2			0	0	0	0	0	0	200601300674	20060130067401	1142.60092353841
80	02	01	1717.6244229								0	0	0	0	0	0	200601300676	20060130067601	1719.46418950899
80	12	01	1717.6244229	2				2			0	0	0	0	0	0	200601300676	20060130067601	1719.46418950899
80	13	01	1717.6244229	2				2			0	0	0	0	0	0	200601300676	20060130067601	1719.46418950899
80	15	01	1717.6244229	2				2			0	0	0	0	0	0	200601300676	20060130067601	1719.46418950899
80	06	01	1199.1878119	2				2			0	0	0	0	0	0	200601300677	20060130067701	1198.28922207435
80	02	01	1351.9989045	2				2			0	0	0	98	0	0	200601300678	20060130067801	1369.57339659419
80	05	01	1351.9989045	2				2			0	0	0	0	0	0	200601300678	20060130067801	1369.57339659419
80	06	01	1351.9989045	2				2			0	0	0	0	0	0	200601300678	20060130067801	1369.57339659419
80	02	01	894.14906433	1	3	8	2				0	0	0	0	0	0	200601300680	20060130068001	901.40713276692
80	03	01	894.14906433	2				2			0	0	0	0	0	0	200601300680	20060130068001	901.40713276692
80	01	01	663.28957437								0	0	0	0	0	0	200601300681	20060130068101	665.536207289949
80	01	01	979.88304105	1	1	4	2				0	0	0	1200000	0	0	200601300682	20060130068201	997.730955091678
80	02	01	979.88304105	2				2			0	0	0	0	0	0	200601300682	20060130068201	997.730955091678
80	03	01	979.88304105	2				2			0	0	0	0	0	0	200601300682	20060130068201	997.730955091678
80	04	01	979.88304105	2				2			0	0	0	0	0	0	200601300682	20060130068201	997.730955091678
80	03	01	781.3363186	2				2			0	0	0	0	0	0	200601300683	20060130068301	776.622683008804
80	04	01	781.3363186	2				2			0	0	0	0	0	0	200601300683	20060130068301	776.622683008804
80	03	01	926.4387173	2				2			0	0	0	0	0	0	200601300684	20060130068401	933.534354980246
80	04	01	926.4387173	2				2			0	0	0	0	0	0	200601300684	20060130068401	933.534354980246
80	05	01	926.4387173	2				2			0	0	0	0	0	0	200601300684	20060130068401	933.534354980246
80	01	01	1027.5745089	2				2			0	0	0	0	0	0	200601300685	20060130068501	1045.03673097623
80	04	01	1084.9763646	2				2			0	0	0	0	0	0	200601300687	20060130068701	1093.30453687531
80	05	01	1084.9763646	2				2			0	0	0	0	0	0	200601300687	20060130068701	1093.30453687531
80	06	01	1084.9763646	2				2			0	0	0	0	0	0	200601300687	20060130068701	1093.30453687531
80	07	01	1084.9763646	2				2			0	0	0	0	0	0	200601300687	20060130068701	1093.30453687531
80	03	01	1253.1329058	2				2			0	0	0	0	0	0	200601300690	20060130069001	1284.90552360172
80	04	01	1253.1329058	2				2			0	0	0	0	0	0	200601300690	20060130069001	1284.90552360172
80	05	01	1253.1329058	2				2			0	0	0	0	0	0	200601300690	20060130069001	1284.90552360172
80	06	01	1253.1329058	2				2			0	0	0	0	0	0	200601300690	20060130069001	1284.90552360172
80	02	01	1355.5073788								0	0	0	0	0	0	200601300691	20060130069101	1374.37981297863
80	05	01	1355.5073788	2				2			0	0	0	0	0	0	200601300691	20060130069101	1374.37981297863
80	07	01	1355.5073788	2				2			0	0	0	0	0	0	200601300691	20060130069101	1374.37981297863
80	04	01	2108.7194881	2				2			0	0	0	0	0	0	200601300692	20060130069201	2121.13783425873
80	05	01	2108.7194881	2				2			0	0	0	0	0	0	200601300692	20060130069201	2121.13783425873
80	02	01	1131.4291511	2				2			0	0	0	0	0	0	200601300695	20060130069501	1162.63839937893
80	03	01	1131.4291511	2				2			0	0	0	0	0	0	200601300695	20060130069501	1162.63839937893
80	04	01	1131.4291511	2				2			0	0	0	0	0	0	200601300695	20060130069501	1162.63839937893
80	03	01	781.3363186	2				2			0	0	0	0	0	0	200601300696	20060130069601	776.622683008804
80	04	01	781.3363186	2				2			0	0	0	0	0	0	200601300696	20060130069601	776.622683008804
80	02	01	872.69649327	2				2			0	0	0	0	0	0	200601300697	20060130069701	871.43018755499
80	03	01	872.69649327	1	3	8	2				0	0	0	0	0	0	200601300697	20060130069701	871.43018755499
80	01	01	713.07688768	1	4	3	2				0	0	0	98	0	0	200601300698	20060130069801	718.552158897449
80	02	01	1048.142472	1	3	8	2				0	0	0	0	0	0	200601300699	20060130069901	1055.80147920303
80	03	01	1048.142472	2				2			0	0	0	0	0	0	200601300699	20060130069901	1055.80147920303
80	06	01	1048.142472	2				2			0	0	0	0	0	0	200601300699	20060130069901	1055.80147920303
80	07	01	1048.142472	2				2			0	0	0	0	0	0	200601300699	20060130069901	1055.80147920303
80	08	01	1048.142472	2				2			0	0	0	0	0	0	200601300699	20060130069901	1055.80147920303
80	04	01	640.58331945	2				2			0	0	0	0	0	0	200601300700	20060130070001	644.437248525908
80	03	01	974.4746867	2				2			0	0	0	0	0	0	200601300704	20060130070401	980.795363858488
80	04	01	974.4746867	2				2			0	0	0	0	0	0	200601300704	20060130070401	980.795363858488
80	05	01	974.4746867	2				2			0	0	0	0	0	0	200601300704	20060130070401	980.795363858488
80	01	01	546.8487957	1	1	0	2				0	0	0	0	0	0	200601300705	20060130070501	543.4856845667
80	04	01	819.57361928								0	0	0	0	0	0	200601300706	20060130070601	835.571863080032
80	02	01	940.04349277								0	0	0	600000	0	0	200601300707	20060130070701	948.6857069869
80	01	01	1148.6090487	1	4	4	2				0	0	0	0	0	0	200601300708	20060130070801	1147.92979133236
80	02	01	1148.6090487	2				2			0	0	0	100000	0	0	200601300708	20060130070801	1147.92979133236
80	02	01	1097.4980049	2				1	1	01	0	0	0	0	0	0	200601300709	20060130070901	1095.65455736905
80	04	01	1097.4980049	2				2			0	0	0	0	0	0	200601300709	20060130070901	1095.65455736905
80	05	01	1097.4980049	2				2			0	0	0	0	0	0	200601300709	20060130070901	1095.65455736905
80	01	01	959.9005394	2				2			0	0	0	12560000	0	0	200601300710	20060130071001	963.854515914434
80	02	01	959.9005394	2				2			0	0	0	0	0	0	200601300710	20060130071001	963.854515914434
80	03	01	959.9005394	2				2			0	0	0	0	0	0	200601300710	20060130071001	963.854515914434
80	02	01	749.15598007	2				2			0	0	0	0	0	0	200601300711	20060130071101	756.571648113991
80	04	01	749.15598007	2				2			0	0	0	0	0	0	200601300711	20060130071101	756.571648113991
80	02	01	1133.6291625	2				2			0	0	0	0	0	0	200601300713	20060130071301	1125.51753458205
80	01	01	940.04349277								98	0	0	0	0	0	200601300714	20060130071401	948.6857069869
80	02	01	940.04349277								0	0	0	0	0	0	200601300714	20060130071401	948.6857069869
80	09	01	754.89301025	2				2			0	0	0	0	0	0	200601300715	20060130071501	747.361389776203
80	03	01	918.2518493	1	1	0	2				270000	0	0	0	0	0	200601300716	20060130071601	918.452149656775
80	02	01	984.14930667	2				2			0	0	0	0	0	0	200601300719	20060130071901	983.086220654943
80	02	01	1084.4527154	1	4	0	2				0	0	0	75000	0	0	200601300720	20060130072001	1088.30704902133
80	03	01	1084.4527154	2				2			0	0	0	0	0	0	200601300720	20060130072001	1088.30704902133
80	02	01	1220.446	2				2			0	0	0	0	0	0	200601300721	20060130072101	1215.39559730069
80	03	01	1220.446	2				2			0	0	0	0	0	0	200601300721	20060130072101	1215.39559730069
80	02	01	1078.5098191	2				2			0	0	0	0	0	0	200601300722	20060130072201	1080.50751151899
80	02	01	810.42068361	2				2			0	0	0	0	0	0	200601300723	20060130072301	821.423201987327
80	01	01	1143.9762949	1	4	4	2				0	0	0	1800000	0	0	200601300725	20060130072501	1148.14727420753
80	01	01	1132.5124927	1	1	4	2				0	0	0	0	0	0	200601300727	20060130072701	1127.55393392001
80	05	01	1132.5124927								0	0	0	0	0	0	200601300727	20060130072701	1127.55393392001
80	03	01	478.22303223								0	0	0	0	0	0	200601300729	20060130072901	478.408984240016
80	04	01	478.22303223	1	1	8	1		1	04	55000	0	0	0	0	0	200601300729	20060130072901	478.408984240016
80	06	01	478.22303223	2				2			0	0	0	0	0	0	200601300729	20060130072901	478.408984240016
80	07	01	478.22303223	2				2			0	0	0	0	0	0	200601300729	20060130072901	478.408984240016
80	01	01	940.04349277								0	0	0	600000	0	0	200601300730	20060130073001	948.6857069869
80	03	01	1084.4527154	2				2			0	0	0	0	0	0	200601300731	20060130073101	1088.30704902133
80	04	01	638.09037523	2				2			0	0	0	0	0	0	200601300732	20060130073201	647.46188065484
80	05	01	638.09037523	2				2			0	0	0	0	0	0	200601300732	20060130073201	647.46188065484
80	08	01	1349.6728727	2				2			0	0	0	0	0	0	200601300734	20060130073401	1320.56268927686
80	09	01	1349.6728727	2				2			0	0	0	0	0	0	200601300734	20060130073401	1320.56268927686
80	05	01	1332.4913315	2				2			0	0	0	0	0	0	200601300735	20060130073501	1322.16912991
80	02	01	1005.0686869	1	3	3	2				0	0	0	0	0	0	200601300736	20060130073601	1008.33021237542
80	02	01	773.84262664	1	4	3	2				0	0	0	0	0	0	200601300737	20060130073701	778.830807622348
80	03	01	773.84262664	2				2			0	0	0	0	0	0	200601300737	20060130073701	778.830807622348
80	01	01	940.04349277								0	0	0	350000	0	0	200601300738	20060130073801	948.6857069869
80	02	01	940.04349277	1	4	3	2				0	0	0	0	0	0	200601300738	20060130073801	948.6857069869
80	02	01	970.23175396	1	4	3	2				0	0	0	0	0	0	200601300739	20060130073901	970.749146697569
80	02	02	940.04349277								0	0	0	0	0	0	200601300740	20060130074002	849.481278220088
80	01	03	835.10733018	2				2			0	0	0	1000000	0	0	200601300740	20060130074003	849.481278220088
80	01	01	906.62587194	1	1	8	1		1	04	98	0	0	0	0	0	200601300743	20060130074301	899.570232311341
80	03	01	906.62587194	1	1	6	2				0	0	0	0	0	0	200601300743	20060130074301	899.570232311341
80	01	01	815.72222841	1	4	3	2				0	0	0	360000	0	0	200601300744	20060130074401	823.033334771521
80	02	01	661.36448903								0	0	0	0	0	0	200601300745	20060130074501	670.343375042032
80	01	01	767.14649173								0	60000	0	0	0	0	200601300746	20060130074601	725.365047784872
80	02	01	767.14649173								0	25000	0	0	0	0	200601300746	20060130074601	725.365047784872
80	01	01	767.14649173	1	4	4	2				0	0	0	0	0	0	200601300748	20060130074801	774.199191278196
80	02	01	767.14649173	2				2			0	0	0	0	0	0	200601300748	20060130074801	774.199191278196
80	02	01	733.86707092								0	0	0	0	0	0	200601300749	20060130074901	737.165191479255
80	02	01	660.99978536	2				2			0	0	0	504000	0	0	200601300751	20060130075101	659.95520919119
80	03	01	660.99978536	2				2			0	0	0	0	0	0	200601300751	20060130075101	659.95520919119
