Reg	Orden	Hogar	Fex_c	P49	P50	P51	P52	P52a	P53	P54	P55	P56	P57	P56n	P57a	Valor58a	Valor58b	Valor58c	Valor59a	Valor59b	Valor59c	Llave_viv	Llave_hog	Fex_c_2011
70	03	01	742.2718542	13	48	81	1	06	2	13	81	36	1	3611	8	0	0	0	0	0	0	200601200553	20060120055301	743.271299483587
70	02	01	825.81571601	2	48	38	1	02	2	2	33	52	1	5233	8	425000	0	425000	0	0	0	200601200554	20060120055401	830.366181138198
70	02	01	538.2006198	8	50	53	1	08	2	8	53	55	4	5529	7	0	0	0	0	0	0	200601200559	20060120055901	533.346789302683
70	02	01	834.98998769	13	48	79	1	01	2	13	79	18	1	1810	8	0	0	0	0	0	0	200601200565	20060120056501	838.009297312092
70	02	01	556.91570749	13	48	70	1	01	2	13	70	18	1	1810	6	0	0	0	0	0	0	200601200567	20060120056701	552.83035720827
70	03	01	556.91570749	13	48	97	1	07	1							0	0	0	0	0	0	200601200567	20060120056701	552.83035720827
70	02	01	569.74936591	4	48	79	1	02	2	4	79	18	1	1810	8	280000	0	0	0	0	0	200601200568	20060120056801	570.894298253628
70	02	01	685.14419666	4	48	45	1	01	2	4	45	52	1	5234	8	426000	0	0	0	0	0	200601200569	20060120056901	682.442651149253
70	01	01	867.17345998	8	48	80	1	08	2	8	80	19	1	1925	8	0	0	0	0	0	0	200601200579	20060120057901	869.438307353241
70	01	01	814.03893977	17	48	06	1	01	2	17	60	01	1	0121	6	0	0	0	1000000	0	0	200601200586	20060120058601	814.733749248662
70	02	01	609.30097373	4	48	39	1	02	2	4	39	74	1	7413	8	620000	0	0	0	0	0	200601200587	20060120058701	608.754551846994
70	03	01	689.08883325	4	48	79	1	01	2	4	97	52	1	5237	8	250000	0	0	0	0	0	200601200595	20060120059501	691.653865805234
70	04	01	689.08883325	13	48	79	1	01	2	13	79	18	1	1810	1	0	0	0	0	0	0	200601200595	20060120059501	691.653865805234
70	02	01	712.58973538	13	48	34	1	07	1							0	0	0	0	0	0	200601200600	20060120060001	714.996019872052
70	01	01	806.63151704	13	48	03	1	14	2	13	45	51	1	5127	8	0	0	0	0	0	0	200601200601	20060120060101	810.465036241827
70	04	01	806.63151704	52	48	56	1	01	1							0	0	0	0	0	0	200601200601	20060120060101	810.465036241827
70	05	01	545.13610632	13	48	57	1	01	2	13	57	93	1	9302	8	0	0	0	0	0	0	200601200606	20060120060601	542.367352069719
70	03	01	839.51313185	13	48	37	1	01	2	13	45	52	1	5233	8	0	0	0	500000	0	0	200601200610	20060120061001	840.058797791082
70	01	01	736.0876694	4	48	50	1	02	2	4	40	51	1	5141	1	450000	0	0	0	0	0	200601200620	20060120062001	737.934359456166
70	03	01	707.45003448	8	48	03	1	07	2	4	33	18	1	1810	8	98	0	0	0	0	0	200601200624	20060120062401	708.457329096852
70	03	01	848.6318108	30	48	45	1	01	2	30	45	52	1	5219	8	0	0	0	0	0	0	200601200627	20060120062701	854.109496320742
70	06	01	722.37287482	52	48	79	1	07	1							0	0	0	0	0	0	200601200633	20060120063301	724.839699888637
70	04	01	750.50030428	52	48	45	1	01	2	30	84	50	1	5020	0	0	0	0	0	0	0	200601200635	20060120063501	750.669261060078
70	02	01	894.09727203	4	48	79	1	02	2	104	79	18	1	1810	3	0	0	0	0	0	0	200601200636	20060120063601	897.382173896174
70	03	01	703.44295864	8	48	45	1	01	1							0	0	0	0	0	0	200601200637	20060120063701	705.067630679657
70	01	01	676.77333376	2	48	98	1	01	2	2	98	45	1	4542	8	400000	0	0	0	0	0	200601200640	20060120064001	678.256634660804
70	02	01	676.77333376	2	48	53	1	01	2	998	44	66	1	6604	3	0	0	0	0	0	0	200601200640	20060120064001	678.256634660804
70	02	01	668.81278024	8	48	55	1	01	2	8	54	95	4	9500	0	0	0	0	0	0	0	200601200645	20060120064501	671.21076294627
70	03	01	811.28847986	4	48	13	2	14	2	4	13	80	2	8043	0	98	0	0	0	0	98	200601200647	20060120064701	812.332515475498
70	01	01	768.96928421	47	48	80	1	09	2	47	80	19	1	1921	6	0	0	0	0	0	0	200601200664	20060120066401	767.528121005421
70	04	01	908.99830545	4	48	93	1	01	2	4	77	55	1	5521	8	288000	0	0	0	0	0	200601200666	20060120066601	911.582501367409
70	07	01	908.99830545	156	48	93	4	01	2	156	13	80	4	8043	8	0	0	0	0	0	0	200601200666	20060120066601	911.582501367409
70	11	01	908.99830545	8	48	54	4	01	2	8	77	15	1	1521	8	0	0	0	0	0	0	200601200666	20060120066601	911.582501367409
70	02	01	861.33164421	4	48	39	1	05	2	47	50	55	1	5511	0	0	0	0	0	0	0	200601200676	20060120067601	861.604476710708
70	02	01	813.26366411	52	48	84	1	09	2	156	45	52	1	5233	7	0	0	0	0	0	0	200601200680	20060120068001	814.259052000068
70	01	01	831.99990081	21	50	59	4	01	2	21	59	55	4	5529	7	0	0	0	0	98	0	200601200681	20060120068101	835.70312116562
70	02	01	831.99990081	13	48	33	1	01	1							0	0	0	0	0	0	200601200681	20060120068101	835.70312116562
70	03	01	831.99990081	2	48	03	1	01	2	2	03	29	1	2930	8	700000	0	0	0	0	0	200601200681	20060120068101	835.70312116562
70	02	01	687.22135161	21	48	37	1	01	2	26	37	63	1	6340	8	0	0	0	4200000	0	0	200601200684	20060120068401	689.757934948259
70	01	01	820.65659821	998	48	84	1	09	2	998	84	28	1	2892	8	0	0	0	1200000	0	0	200601200688	20060120068801	823.054550058273
70	05	01	820.65659821	52	48	44	1	07	2	52	45	52	1	5237	8	0	0	0	0	0	0	200601200688	20060120068801	823.054550058273
70	01	01	1151.4272378	52	48	85	1	01	2	52	85	45	1	4542	8	0	0	0	0	98	0	200601200689	20060120068901	1152.2484355043
70	03	01	867.85267217	156	48	51	5	08	2	156	53	55	1	5530	6	0	0	0	4800000	0	0	200601200699	20060120069901	866.966134073015
70	01	01	2035.9686366	13	48	44	1	07	2	13	44	50	1	5012	0	0	0	0	98	0	0	200601200701	20060120070101	2042.84372821723
70	02	01	2035.9686366	8	48	58	2	05	2	52	38	74	1	7499	2	0	0	0	0	0	0	200601200701	20060120070101	2042.84372821723
70	01	01	2339.9973361	47	48	08	1	14	2	8	08	74	4	7421	7	0	0	0	0	0	0	200601200707	20060120070701	2346.10884330787
70	03	01	741.76196496	4	48	39	1	07	2	4	45	52	1	5233	8	98	0	0	0	0	0	200601200712	20060120071201	741.331506550258
70	03	01	750.62052395	4	48	05	4	02	2	4	05	90	4	9000	8	98	0	0	0	0	0	200601200725	20060120072501	751.054170555914
70	04	01	750.62052395	52	48	13	4	05	2	30	16	74	1	7430	7	0	0	0	0	0	0	200601200725	20060120072501	751.054170555914
70	01	01	818.99988665	4	48	95	1	05	2	4	95	45	1	4521	8	300000	0	0	0	0	0	200601200732	20060120073201	821.13891629667
70	01	01	812.81570184	76	48	70	1	01	2	76	70	17	1	1720	1	0	0	0	0	0	0	200601200734	20060120073401	815.801976269249
70	01	01	794.65656987	4	48	95	4	10	2	4	95	45	4	4552	8	0	0	0	0	0	0	200601200737	20060120073701	793.926140320375
70	01	01	877.50104855	4	48	42	1	14	2	4	42	50	1	5040	1	2000000	0	0	0	0	0	200601200740	20060120074001	879.792869087742
70	02	01	877.50104855	104	48	21	1	14	2	104	21	75	4	7512	8	0	0	0	0	0	0	200601200740	20060120074001	879.792869087742
70	02	01	891.42965373	26	48	13	4	01	2	4	94	31	4	3150	7	98	0	0	0	0	0	200601200741	20060120074101	895.39739511048
70	03	01	891.42965373	4	24	21	1	01	2	78	32	52	1	5241	8	0	0	0	0	0	0	200601200741	20060120074101	895.39739511048
70	02	01	848.91011506	52	48	07	1	14	2	208	45	52	1	5219	8	0	0	0	0	0	0	200601200743	20060120074301	849.013633096489
70	04	01	1152.5033188	39	48	19	1	07	2	39	45	74	1	7499	8	0	0	0	0	0	0	200601200762	20060120076201	1154.66392295468
70	01	01	1033.9275639	13	48	21	1	01	2	13	21	65	1	6512	1	0	0	0	0	0	4000000	200601200764	20060120076401	1032.685484202
70	01	01	913.86009136	69	48	21	2	01	2	69	21	75	2	7530	1	0	0	0	8400000	0	0	200601200765	20060120076501	918.713390113514
70	02	01	913.86009136	104	48	59	2	01	2	104	59	75	2	7512	1	0	0	0	0	0	0	200601200765	20060120076501	918.713390113514
70	01	01	947.54984844	6	48	40	1	09	2	4	15	21	4	2109	8	0	0	0	0	0	0	200601200786	20060120078601	946.880288028101
70	06	01	947.54984844	8	48	45	1	01	2	17	45	52	1	5237	8	0	0	0	0	0	0	200601200786	20060120078601	946.880288028101
70	02	01	1120.3590849	52	24	37	1	01	2	52	37	52	1	5231	8	0	0	0	0	0	0	200601200792	20060120079201	1123.28519193719
70	02	01	1015.3982057	4	48	40	1	01	2	4	40	52	1	5237	6	500000	0	0	0	0	0	200601200793	20060120079301	1016.76540684157
70	02	01	1161.235595	26	48	44	1	09	2	26	44	45	1	4521	3	0	0	0	0	0	0	200601200798	20060120079801	1163.83414745414
70	02	01	974.79425442	52	24	08	1	07	1							0	0	0	98	0	0	200601200801	20060120080101	978.085955344172
70	01	01	795.65618146	52	24	44	1	01	2	78	50	55	1	5521	7	0	0	0	1200000	0	0	200601200811	20060120081101	793.791225707065
70	03	01	913.0416683	4	48	45	1	01	2	4	45	52	1	5239	8	450000	0	0	0	0	0	200601200835	20060120083501	916.607932666445
70	01	01	616.67750397	4	48	45	1	07	1							0	0	0	1200000	0	0	200601200843	20060120084301	617.227258162598
70	01	01	600.27521961	4	48	92	1	01	2	4	92	17	1	1730	8	400000	0	0	0	0	0	200601200848	20060120084801	601.115994013858
70	06	01	723.56321169	8	48	79	1	01	2	8	92	17	1	1730	8	0	0	0	0	0	0	200601200856	20060120085601	725.228708944471
70	01	01	744.58511255	8	48	54	3	01	2	8	54	95	3	9500	8	0	0	0	0	0	0	200601200857	20060120085701	745.699381103992
70	01	01	560.15661737	13	48	93	1	01	2	13	93	28	1	2811	8	0	0	0	0	0	0	200601200860	20060120086001	560.364347090922
70	03	01	560.15661737	6	48	84	1	01	2	6	39	75	4	7512	8	0	0	0	0	0	0	200601200860	20060120086001	560.364347090922
70	01	01	692.51947596	8	48	95	1	09	2	8	95	45	1	4521	8	0	0	0	0	0	0	200601200863	20060120086301	693.209791391005
70	01	01	1001.5624906	4	48	95	1	01	2	4	95	45	1	4521	8	250000	0	0	0	0	0	200601200866	20060120086601	1001.85727786947
70	01	01	460.39816879	13	48	45	1	01	2	13	44	93	1	9303	4	0	0	0	0	0	0	200601200868	20060120086801	461.753868371502
70	02	01	1259.3550363	52	48	95	1	01	2	52	95	45	1	4521	8	0	0	0	0	0	0	200601200873	20060120087301	1263.58292606309
70	02	01	1463.5478687	4	48	79	1	02	2	4	59	95	3	9500	0	200000	0	0	0	0	0	200601200878	20060120087801	1469.79432953685
70	01	01	817.87437035	4	48	37	1	08	2	17	21	15	4	1530	7	0	0	0	12000000	0	0	200601200883	20060120088301	819.92624613534
70	02	01	642.04588775	2	48	45	1	01	2	3	45	52	1	5233	8	400000	0	0	0	0	0	200601200893	20060120089301	642.465343086391
70	01	01	985.62072728	104	48	21	1	01	2	104	21	75	2	7530	7	0	500000	0	2500000	0	0	200601200894	20060120089401	985.022720606484
70	02	01	641.04833773	104	48	39	1	01	2	998	97	18	1	1810	8	0	0	0	0	0	0	200601200896	20060120089601	640.136113779174
70	02	01	759.00103633	4	48	79	1	01	2	4	79	18	1	1810	6	382000	0	0	0	0	0	200601200898	20060120089801	760.29421777679
70	03	01	835.05583598	8	48	32	1	01	1							0	0	0	0	0	0	200601200907	20060120090701	836.180211919036
70	03	01	887.51788301	4	48	02	1	01	2	4	70	18	1	1810	8	600000	0	0	0	0	0	200601200909	20060120090901	890.001999721583
70	04	01	887.51788301	78	48	16	1	01	1							0	0	0	0	0	0	200601200909	20060120090901	890.001999721583
70	10	01	852.84324778	21	48	79	1	14	1							0	0	0	0	0	0	200601200915	20060120091501	857.90716469562
70	09	01	696.84911439	8	48	54	3	14	2	8	54	95	3	9500	0	0	0	0	0	0	0	200601200916	20060120091601	691.946218849047
70	11	01	696.84911439	104	48	54	3	14	1							0	0	0	0	0	0	200601200916	20060120091601	691.946218849047
70	01	02	778.66935096	17	48	55	1	01	2	17	54	95	3	9500	7	98	0	0	0	0	0	200601200918	20060120091802	796.136145508575
70	03	01	880.54763428	52	48	37	1	07	2	52	99	50	1	5020	7	0	0	0	0	0	0	200601200926	20060120092601	883.782754951765
70	01	01	877.09838355	26	48	84	1	14	2	26	84	51	1	5170	8	0	0	0	0	0	0	200601200929	20060120092901	877.948920467114
70	03	01	985.67617979	4	48	79	1	09	2	4	79	18	1	1810	8	426000	0	0	0	0	500000	200601200933	20060120093301	987.155037210889
70	02	01	4516.9547042	26	48	21	1	01	2	26	21	65	1	6512	1	0	0	0	0	0	0	200601200935	20060120093501	4491.58723323389
70	03	01	1960.7137947	4	48	08	1	07	2	6	13	80	2	8046	8	0	0	0	0	0	0	200601200936	20060120093601	1959.87916429271
70	03	01	4882.9214811	17	48	45	1	01	2	30	39	75	4	7512	8	0	0	0	98	0	0	200601200939	20060120093901	4899.57328425285
70	02	01	1919.5744544	13	48	97	1	01	1							0	0	0	0	0	0	200601200945	20060120094501	1918.75733600919
70	01	01	3558.5140749	3	48	58	1	14	2	4	45	55	1	5522	1	200000	0	0	0	0	0	200601200947	20060120094701	3535.74391312618
70	02	01	4063.8926533	4	48	62	1	14	2	13	99	45	1	4521	8	0	0	0	0	0	0	200601200952	20060120095201	3997.91980468264
70	02	01	3614.525218	8	48	79	1	14	2	21	79	18	1	1810	6	0	0	0	0	0	500000	200601200963	20060120096301	3581.82188308354
70	01	01	3926.7172169	8	48	62	1	02	2	8	39	74	4	7413	8	0	0	0	0	0	0	200601200966	20060120096601	3893.05447775792
70	02	01	3926.7172169	26	48	62	1	01	2	52	62	01	1	0121	8	30000	0	0	0	0	0	200601200966	20060120096601	3893.05447775792
70	04	01	1782.4670861	52	48	32	1	01	1							0	0	0	0	0	0	200601200968	20060120096801	1781.70833117519
70	02	01	4520.0045199	60	48	79	1	01	2	60	62	01	1	0112	4	0	0	0	0	0	0	200601200971	20060120097101	4544.16739307936
70	02	01	3701.1482062	4	48	53	1	02	2	4	53	55	1	5521	8	0	0	0	0	0	83000	200601200977	20060120097701	3646.34165376094
70	05	01	2738.2372118	8	48	59	1	05	2	8	59	85	1	8513	7	0	0	0	0	0	0	200601200978	20060120097801	2703.05121050093
70	07	01	1782.4670861	8	48	54	3	14	2	156	54	95	3	9500	4	0	0	0	0	0	0	200601200979	20060120097901	1781.70833117519
70	01	01	3115.6280218	8	48	97	1	01	2	8	45	52	1	5239	8	0	0	0	0	98	0	200601200980	20060120098001	3068.52923777534
70	01	01	790.01758714	4	48	85	1	01	2	4	97	29	1	2930	6	3000000	0	0	0	0	0	200601200983	20060120098301	791.874181937612
70	01	01	900.89062275	26	48	79	4	01	2	8	79	18	4	1810	6	0	0	0	0	0	0	200601200985	20060120098501	905.854770665472
70	02	01	900.89062275	156	48	45	1	01	2	998	79	18	1	1810	6	0	0	0	500000	0	0	200601200985	20060120098501	905.854770665472
70	02	01	923.06847952	26	48	06	4	08	2	52	06	55	1	5524	0	0	0	0	0	0	98	200601200995	20060120099501	925.329256097315
70	03	01	1097.2176884	4	48	12	1	01	2	26	21	92	1	9242	0	0	0	0	0	0	0	200601201002	20060120100201	1098.83101596775
70	03	01	1209.224901	156	48	02	1	14	2	998	37	64	4	6412	6	0	0	0	0	0	0	200601201006	20060120100601	1212.252832079
70	04	01	1209.224901	52	48	02	1	14	2	4	39	75	4	7512	8	98	0	0	0	0	0	200601201006	20060120100601	1212.252832079
70	02	01	1150.0462244	8	30	45	1	02	2	8	45	74	1	7430	8	0	0	0	98	0	0	200601201010	20060120101001	1152.60441406781
70	03	01	1732.9408994	34	48	59	1	01	2	4	17	75	4	7512	8	426000	0	0	0	0	0	200601201020	20060120102001	1731.23574880057
70	03	01	771.15566774	52	48	17	4	12	1							0	0	0	0	0	0	200601201033	20060120103301	770.583986253558
70	02	01	676.77333376	104	48	83	1	01	2	156	97	74	1	7495	8	0	0	0	0	0	0	200601201038	20060120103801	678.256634660804
70	02	01	781.96929838	8	60	98	1	10	2	8	98	60	1	6021	7	0	0	0	0	0	0	200601201040	20060120104001	782.09232587437
70	03	01	781.96929838	65	48	59	1	07	2	65	38	74	1	7499	8	0	0	0	0	0	0	200601201040	20060120104001	782.09232587437
70	05	01	781.96929838	4	48	95	1	02	2	4	95	45	1	4522	8	98	0	0	0	0	0	200601201040	20060120104001	782.09232587437
70	01	01	659.35963696	4	48	58	1	10	2	4	58	80	1	8043	0	450000	0	0	0	0	0	200601201041	20060120104101	660.066742643082
70	04	01	659.35963696	52	48	45	1	07	1							0	0	0	0	0	0	200601201041	20060120104101	660.066742643082
70	02	01	588.45285198	52	48	45	1	01	2	156	44	85	1	8519	6	0	0	0	0	0	0	200601201044	20060120104401	589.500975847013
70	03	01	588.45285198	26	48	95	1	01	2	26	62	01	1	0111	8	0	0	0	0	0	0	200601201044	20060120104401	589.500975847013
70	03	01	691.11145027	39	48	32	1	13	2	39	34	15	1	1543	8	0	0	0	0	0	0	200601201053	20060120105301	692.008404059949
70	04	01	691.11145027	104	24	13	1	13	2	104	13	80	1	8011	8	0	0	0	0	0	0	200601201053	20060120105301	692.008404059949
70	06	01	812.44015605	26	48	07	1	14	2	26	32	52	1	5223	7	0	0	0	0	0	0	200601201057	20060120105701	809.146972662722
70	04	01	1061.7106744	130	48	45	1	07	2	104	33	52	1	5223	8	0	0	0	0	0	0	200601201058	20060120105801	1062.75567139607
70	01	01	928.75361497	3	48	97	1	01	2	3	79	18	1	1810	8	390000	0	0	0	0	228000	200601201061	20060120106101	925.649087167998
70	04	01	764.44032357	52	48	80	1	01	2	52	80	19	1	1921	8	0	0	0	0	0	0	200601201070	20060120107001	767.901351923037
70	02	01	764.95166693	998	48	45	1	01	2	998	45	52	1	5233	3	0	0	0	0	0	0	200601201071	20060120107101	764.180948030654
70	04	01	782.95110466	4	48	45	1	01	2	4	45	51	1	5132	8	426000	0	0	0	0	0	200601201073	20060120107301	781.828360168412
70	02	01	677.190546	8	48	58	1	01	2	8	75	17	1	1730	8	0	0	0	0	0	0	200601201075	20060120107501	677.121234665781
70	04	01	827.50670709	4	48	58	1	01	2	4	58	80	1	8050	8	300000	0	0	0	0	500000	200601201076	20060120107601	734.682707902925
70	05	01	827.50670709	8	48	58	1	01	2	4	93	50	1	5040	8	360000	0	0	0	0	100000	200601201076	20060120107601	734.682707902925
70	03	01	823.47036053	4	48	83	1	02	2	4	83	28	1	2899	8	426000	0	0	0	0	0	200601201079	20060120107901	826.518233683531
70	04	01	823.47036053	4	48	75	1	02	2	4	75	17	1	1720	8	426000	0	0	0	0	0	200601201079	20060120107901	826.518233683531
70	03	01	673.18887699	4	48	45	1	07	2	4	58	52	1	5219	8	426000	0	0	0	0	100000	200601201087	20060120108701	673.243389788425
70	02	01	3951.2708973	4	48	59	4	02	2	4	59	85	4	8511	8	800000	0	0	0	0	0	200601201089	20060120108901	3958.6469184393
70	02	01	5818.5946524	104	48	54	3	01	1							0	0	0	0	0	0	200601201091	20060120109101	5855.28438124541
70	02	01	5165.6092885	8	48	45	1	01	1							0	0	0	0	0	0	200601201092	20060120109201	5193.2234117512
70	04	01	4692.8398719	208	48	45	1	01	2	13	39	75	4	7512	8	0	0	0	0	0	0	200601201093	20060120109301	4666.48461999833
70	04	01	4400.5071458	52	48	62	1	07	2	52	99	45	1	4530	8	0	0	0	0	0	0	200601201094	20060120109401	4295.265411612
70	03	01	441.61399286	52	48	08	1	01	2	52	37	85	1	8513	8	0	0	0	0	0	0	200601201102	20060120110201	444.167109526743
70	02	01	487.31028137	34	48	54	3	01	2	34	54	95	3	9500	1	0	0	0	0	0	0	200601201112	20060120111201	488.112207094174
70	05	01	2028.8276317	26	48	37	1	01	2	26	99	45	1	4521	8	0	0	0	0	0	0	200601201115	20060120111501	2019.35263652024
70	02	01	1644.2894743	8	48	45	1	01	2	2	45	52	1	5233	8	381500	0	0	0	0	0	200601201119	20060120111901	1627.53821077575
70	04	01	350.21834543	8	56	54	3	01	2	8	54	95	3	9500	6	0	0	0	98	0	0	200601201124	20060120112401	298.867956346405
70	06	01	350.21834543	154	48	33	1	01	2	8	89	26	4	2693	0	0	0	0	0	0	0	200601201124	20060120112401	298.867956346405
70	01	02	407.82573152	8	48	55	1	01	2	208	55	85	2	8511	8	0	0	0	3600000	0	0	200601201124	20060120112402	298.867956346405
70	05	01	673.25695061	3	56	54	3	01	2	3	54	95	3	9500	8	80000	0	0	0	0	0	200601201131	20060120113101	663.929200905972
70	02	01	450.00499222	52	48	54	3	01	2	52	54	95	3	9500	8	0	0	0	0	0	0	200601201146	20060120114601	451.630978008102
70	02	01	373.32874797	26	48	37	1	01	1							0	0	0	0	0	0	200601201153	20060120115301	374.053255716912
70	01	01	653.77675031	17	48	55	1	01	2	17	95	45	4	4521	8	0	0	0	98	0	0	200601201156	20060120115601	648.058582272439
70	02	01	450.00499222	52	48	79	1	01	2	52	79	18	1	1810	8	0	0	0	0	0	0	200601201163	20060120116301	451.630978008102
70	06	01	426.55263859	4	48	99	4	01	2	4	99	45	1	4521	8	300000	0	0	0	0	0	200601201187	20060120118701	421.334297651035
70	03	01	439.21702939	52	24	45	1	01	1							0	0	0	0	0	0	200601201189	20060120118901	433.583810526299
70	07	01	617.07761725	34	48	77	1	01	2	34	77	15	1	1551	6	0	0	0	0	0	0	200601201209	20060120120901	613.035737771532
70	03	01	428.94960206	52	48	55	1	01	2	65	39	75	2	7512	8	0	0	0	0	0	0	200601201211	20060120121101	431.917596651479
70	06	01	502.9486444	26	48	54	1	01	2	156	80	19	1	1921	3	0	0	0	0	0	0	200601201212	20060120121201	502.111725231383
70	04	01	410.63403713	13	48	54	3	01	2	13	54	95	3	9500	8	0	0	0	0	0	0	200601201213	20060120121301	410.534484802984
70	03	01	384.68693571	52	48	45	1	01	1							0	0	0	0	0	0	200601201215	20060120121501	386.450278108552
70	04	01	384.68693571	57	48	77	1	01	2	52	77	15	1	1551	7	0	0	0	0	0	0	200601201215	20060120121501	386.450278108552
70	03	01	598.3499043	52	48	58	1	01	1							0	0	0	0	0	0	200601201216	20060120121601	593.35365008939
70	04	01	598.3499043	52	48	55	1	01	1							0	0	0	0	0	0	200601201216	20060120121601	593.35365008939
70	06	01	598.3499043	52	48	55	1	01	1							0	0	0	0	0	0	200601201216	20060120121601	593.35365008939
70	10	01	635.22102747	4	56	58	1	01	2	4	58	15	1	1594	8	4200000	0	0	0	0	0	200601201220	20060120122001	632.724663497999
70	04	01	440.4333175	13	48	58	1	01	2	13	58	10	1	1010	1	0	0	0	0	0	0	200601201224	20060120122401	442.303618359114
70	05	01	440.4333175	30	48	45	1	01	1							0	0	0	0	0	0	200601201224	20060120122401	442.303618359114
70	01	01	399.42377629	104	48	53	1	01	2	104	53	55	1	5521	1	0	0	0	0	0	0	200601201225	20060120122501	400.131906454527
70	02	01	360.81149429	52	48	09	1	01	2	52	32	75	1	7512	8	0	0	0	0	0	0	200601201234	20060120123401	361.915485098313
70	05	01	381.16573586	52	48	45	1	01	1							0	0	0	0	0	0	200601201235	20060120123501	384.481173118109
70	01	01	530.96141174	104	48	59	1	07	2	104	54	55	1	5511	3	0	0	0	0	0	0	200601201237	20060120123701	530.811196044862
70	03	01	482.90298273	4	48	45	1	01	1							0	0	0	0	0	0	200601201242	20060120124201	481.256414355654
70	04	01	484.64941522	104	48	45	1	01	1							0	0	0	1000000	0	0	200601201243	20060120124301	481.476589313409
70	02	01	120.09504895	52	48	39	1	01	2	104	45	52	4	5262	0	0	0	0	0	0	0	200601201257	20060120125701	119.828031122822
70	03	01	120.09504895	26	48	55	1	01	2	26	55	64	1	6421	8	0	0	0	0	0	0	200601201257	20060120125701	119.828031122822
70	02	01	326.88026787	52	48	55	1	07	1							0	0	0	0	0	0	200601201262	20060120126201	327.291618746019
70	02	01	517.82196855	21	48	45	1	01	2	52	45	15	1	1530	3	0	0	0	0	0	0	200601201266	20060120126601	513.220383816799
70	03	01	476.24745998	156	48	45	1	01	1							0	0	0	0	0	0	200601201270	20060120127001	474.574689908604
70	04	01	476.24745998	4	48	45	1	01	1							0	0	0	0	0	0	200601201270	20060120127001	474.574689908604
70	03	02	423.58962225	8	48	98	4	08	1							0	0	0	0	0	0	200601201273	20060120127302	404.62334429076
70	04	02	545.75849519	104	48	55	1	07	1							0	0	0	0	0	0	200601201291	20060120129102	454.639306102434
70	05	02	545.75849519	156	48	54	3	01	2	156	54	95	3	9500	6	0	0	0	0	0	0	200601201291	20060120129102	454.639306102434
70	06	02	545.75849519	52	48	54	3	01	2	52	54	95	3	9500	6	0	0	0	960000	0	0	200601201291	20060120129102	454.639306102434
70	02	01	465.76888294	8	56	54	3	01	2	8	54	95	3	9500	1	0	0	0	0	0	0	200601201296	20060120129601	463.619495461306
70	03	01	465.76888294	34	48	45	1	01	2	4	97	52	1	5211	8	300000	0	0	0	0	0	200601201296	20060120129601	463.619495461306
70	04	01	465.76888294	4	56	58	2	02	1							0	0	0	0	0	0	200601201296	20060120129601	463.619495461306
