Reg	Orden	Hogar	Fex_c	P37	Valor38	P39	P40	P41	P42	P43	P44	P45	P46a	P46b	P46c	P46d	P46e	P46f	P46g	P46h	P46i	P46j	P47	P48	Llave_viv	Llave_hog	Fex_c_2011
62	04	01	1345.1744291	2			2					1		1									1	1	200601300536	20060130053601	1342.22139823579
62	01	01	1574.0219133	2			2					2													200601300537	20060130053701	1587.61314834956
62	01	01	1430.4507157	2			2					2													200601300538	20060130053801	1431.53512195788
62	06	01	1430.4507157	2			2					2													200601300538	20060130053801	1431.53512195788
62	01	01	1658.806031	2			2					2													200601300539	20060130053901	1669.20309054318
62	02	01	1658.806031	2			2					2													200601300539	20060130053901	1669.20309054318
62	01	01	716.78056826	2			2					2													200601300540	20060130054001	722.55881593633
62	01	01	1682.234341	2			2					2													200601300541	20060130054101	1684.71835201598
62	01	01	1085.8162113	2			2					2													200601300542	20060130054201	1085.16481019601
62	02	01	1085.8162113	2			2					2													200601300542	20060130054201	1085.16481019601
62	02	01	1597.8609139	2			2					2													200601300543	20060130054301	1620.78571145894
62	01	01	1770.3638761	2			2					2													200601300544	20060130054401	1766.76450877236
62	02	01	1770.3638761	2			2					2													200601300544	20060130054401	1766.76450877236
62	01	01	1345.1744291	2			2					2													200601300545	20060130054501	1342.22139823579
62	03	01	1345.1744291	2			2					2													200601300545	20060130054501	1342.22139823579
62	05	01	1345.1744291	2			2					2													200601300545	20060130054501	1342.22139823579
62	06	01	1345.1744291	2			2					2													200601300545	20060130054501	1342.22139823579
62	01	01	1232.6996451	2			2					2													200601300546	20060130054601	1232.92092798843
62	02	01	1999.8353615	2			2					2													200601300547	20060130054701	2004.33551715706
62	01	01	1468.0993549	2			2					1		1									1	1	200601300548	20060130054801	1448.8927163118
62	01	01	2029.4141186	2			2					2													200601300549	20060130054901	2029.77842033335
62	02	01	2014.1189761	2			1	20	2	1	1			1									2	1	200601300550	20060130055001	1988.21372072721
62	02	01	2914.5797676	2			1	40	1	1	1			1									1	1	200601300552	20060130055201	2908.65406881198
62	01	01	2216.9600856	2			2					1		1									1	1	200601300553	20060130055301	2199.56616677108
62	02	01	2342.9158975	2			2					2													200601300555	20060130055501	2373.58693889306
62	01	01	2180.3162101	2			2					2													200601300556	20060130055601	2208.85790263214
62	03	01	2180.3162101	2			1	40	1	1	2														200601300556	20060130055601	2208.85790263214
62	04	01	2180.3162101	2			2					1		1				1	1				1	1	200601300556	20060130055601	2208.85790263214
62	01	01	2678.5377628	2			2					2													200601300557	20060130055701	2664.50380020048
62	02	01	2678.5377628	2			2					2													200601300557	20060130055701	2664.50380020048
62	01	01	2776.5837027	2			2					2													200601300558	20060130055801	2778.48438042991
62	01	01	2589.4112086	2			2					2													200601300559	20060130055901	2573.40190796313
62	02	01	2589.4112086	2			2					2													200601300559	20060130055901	2573.40190796313
62	01	01	2012.2539567	2			2					2													200601300560	20060130056001	2033.44530991696
62	02	01	2012.2539567	2			2					2													200601300560	20060130056001	2033.44530991696
62	03	01	2012.2539567	1	98	14	2					2													200601300560	20060130056001	2033.44530991696
62	01	01	2687.4261094	2			2					2													200601300561	20060130056101	2685.7566085526
62	01	01	2513.519101	2			2					2													200601300562	20060130056201	2531.20063465509
62	03	01	2180.3162101	2			2					2													200601300563	20060130056301	2208.85790263214
62	01	01	2585.1418175	2			2					1				1							1	1	200601300564	20060130056401	2600.30257906122
62	01	01	2363.0216181	2			2					2													200601300565	20060130056501	2387.4591779555
62	02	01	2363.0216181	2			2					2													200601300565	20060130056501	2387.4591779555
62	01	01	2246.2195105	2			1	32	2	1	2														200601300566	20060130056601	2263.04402557759
62	02	01	2246.2195105	2			2					2													200601300566	20060130056601	2263.04402557759
62	01	01	2355.2442731	2			2					2													200601300567	20060130056701	2368.86287102461
62	01	01	2347.4669282	2			2					2													200601300568	20060130056801	2350.26656409371
62	01	01	2577.3644725	2			2					2													200601300569	20060130056901	2581.70627213032
62	02	01	2577.3644725	2			2					2													200601300569	20060130056901	2581.70627213032
62	01	01	1673.5344354	2			2					1		1					1				2	1	200601300570	20060130057001	1669.2289305045
62	06	01	1673.5344354	2			2					1		1		1							2	1	200601300570	20060130057001	1669.2289305045
62	01	01	1824.3563374	2			2					2													200601300571	20060130057101	1827.82050860525
62	01	01	1619.7842268	2			2					2													200601300572	20060130057201	1624.12997236565
62	02	01	1619.7842268	2			2					2													200601300572	20060130057201	1624.12997236565
62	03	01	1619.7842268	2			2					1	1	1									2	1	200601300572	20060130057201	1624.12997236565
62	04	01	1619.7842268	2			2					1	1	1									2	1	200601300572	20060130057201	1624.12997236565
62	01	01	1832.6860678	2			2					2													200601300573	20060130057301	1854.89085672559
62	02	01	1832.6860678	2			2					2													200601300573	20060130057301	1854.89085672559
62	01	01	1670.3324714	2			2					2													200601300574	20060130057401	1675.36585075816
62	01	01	2211.09048	2			2					2													200601300575	20060130057501	2219.14537984926
62	02	01	2211.09048	2			2					2													200601300575	20060130057501	2219.14537984926
62	01	01	1898.5934449	2			2					2													200601300577	20060130057701	1922.92126305417
62	03	01	1898.5934449	2			2					2													200601300577	20060130057701	1922.92126305417
62	04	01	1898.5934449	2			2					2													200601300577	20060130057701	1922.92126305417
62	01	01	1960.6976314	2			2					2													200601300578	20060130057801	1939.13906686403
62	03	01	1960.6976314	2			1	04	2	1	1			1					1				2	1	200601300578	20060130057801	1939.13906686403
62	01	01	2203.4073438	2			2					2													200601300579	20060130057901	2218.65597184807
62	03	01	2203.4073438	2			2					2													200601300579	20060130057901	2218.65597184807
62	01	01	1909.787749	2			2					2													200601300580	20060130058001	1923.22229037434
62	01	01	1991.8832883	2			2					2													200601300581	20060130058101	2004.40892967302
62	03	01	1991.8832883	2			2					2													200601300581	20060130058101	2004.40892967302
62	01	01	2075.712578	2			2					1							1				2	1	200601300582	20060130058201	2085.37637176289
62	02	01	2075.712578	2			2					1		1									2	1	200601300582	20060130058201	2085.37637176289
62	01	01	1943.7410721	2			2					2													200601300583	20060130058301	1948.95596683878
62	01	01	1895.3511906	2			2					2													200601300584	20060130058401	1906.58486384146
62	03	01	1895.3511906	2			2					2													200601300584	20060130058401	1906.58486384146
62	01	01	2013.5994282	2			2					2													200601300585	20060130058501	2018.96562387334
62	03	01	2013.5994282	2			1	07	2	1	2														200601300585	20060130058501	2018.96562387334
62	04	01	2013.5994282	2			1	03	2	1	2														200601300585	20060130058501	2018.96562387334
62	01	01	1688.7901189	1	98	9	2					2													200601300586	20060130058601	1687.51058228212
62	02	01	1688.7901189	2			2					2													200601300586	20060130058601	1687.51058228212
62	01	01	1769.3813756	1	100000	4	2					2													200601300587	20060130058701	1756.93826896078
62	02	01	1769.3813756	2			2					2													200601300587	20060130058701	1756.93826896078
62	04	01	1769.3813756	2			2					2													200601300587	20060130058701	1756.93826896078
62	05	01	1769.3813756	2			2					1		1	1								2	1	200601300587	20060130058701	1756.93826896078
62	06	01	1769.3813756	2			2					1	1										2	1	200601300587	20060130058701	1756.93826896078
62	01	01	2143.0320876	2			2					2													200601300588	20060130058801	2155.85643654444
62	02	01	2143.0320876	2			2					2													200601300588	20060130058801	2155.85643654444
62	05	01	2143.0320876	2			2					2													200601300588	20060130058801	2155.85643654444
62	06	01	2143.0320876	2			2					2													200601300588	20060130058801	2155.85643654444
62	01	01	1655.3109929	2			2					2													200601300589	20060130058901	1642.50706033156
62	02	01	1655.3109929	2			2					2													200601300589	20060130058901	1642.50706033156
62	03	01	1655.3109929	2			2					2													200601300589	20060130058901	1642.50706033156
62	04	01	1655.3109929	2			2					1		1									2	1	200601300589	20060130058901	1642.50706033156
62	01	01	1874.73518	1	98	12	2					2													200601300590	20060130059001	1885.57535692232
62	02	01	1874.73518	2			2					2													200601300590	20060130059001	1885.57535692232
62	03	01	1874.73518	2			2					2													200601300590	20060130059001	1885.57535692232
62	02	01	1674.7351417	2			2					2													200601300591	20060130059101	1672.5603849741
62	02	01	2168.0524346	2			2					2													200601300592	20060130059201	2189.02118367099
62	01	01	2020.6423031	2			1	10	2	1	2														200601300593	20060130059301	2019.41424787443
62	01	01	2033.023577	2			2					2													200601300594	20060130059401	2049.01894851587
62	01	01	2285.4239346	2			2					1		1					1	1			2	1	200601300595	20060130059501	2271.29406651376
62	01	01	2481.9312381	1	0	7	2					2													200601300596	20060130059601	2478.63158362153
62	03	01	2481.9312381	2			2					1		1					1				2	1	200601300596	20060130059601	2478.63158362153
62	04	01	2481.9312381	2			2					1		1					1				2	1	200601300596	20060130059601	2478.63158362153
62	01	01	2371.9322496	1	100000	16	2					1		1		1							1	1	200601300597	20060130059701	2370.45874188146
62	01	01	2754.0889959	2			2					2													200601300598	20060130059801	2762.21429135512
62	03	01	2754.0889959	2			1	16	1	1	1			1					1	1			2	1	200601300598	20060130059801	2762.21429135512
62	04	01	2754.0889959	2			2					1		1					1				2	2	200601300598	20060130059801	2762.21429135512
62	01	01	2591.9028316	2			2					2													200601300599	20060130059901	2585.36941796236
62	03	01	2591.9028316	2			2					2													200601300599	20060130059901	2585.36941796236
62	04	01	2591.9028316	2			2					2													200601300599	20060130059901	2585.36941796236
62	01	01	2383.5433939	2			2					2													200601300600	20060130060001	2408.19318294033
62	01	01	2832.338909	2			2					2													200601300601	20060130060101	2810.04575060744
62	01	01	2543.043273	2			2					2													200601300602	20060130060201	2547.87211976521
62	01	01	2285.520957	2			2					2													200601300603	20060130060301	2278.15450045168
62	03	01	2285.520957	2			1	08	2	1	1			1				1					2	1	200601300603	20060130060301	2278.15450045168
62	01	01	1812.7772647	2			2					2													200601300604	20060130060401	1787.45310174907
62	03	01	1812.7772647	2			2					2													200601300604	20060130060401	1787.45310174907
62	01	01	2399.1617847	2			2					2													200601300605	20060130060501	2397.0085344534
62	01	01	2371.9322496	2			2					1		1									2	2	200601300606	20060130060601	2370.45874188146
62	01	01	2414.8515601	2			2					2													200601300607	20060130060701	2434.52414937353
62	01	01	2543.043273	2			1	24	1	1	2														200601300609	20060130060901	2547.87211976521
62	01	01	2543.043273	1	5000	3	2					2													200601300610	20060130061001	2547.87211976521
62	01	01	2140.065544	2			2					2													200601300611	20060130061101	2138.44409187848
62	03	01	2140.065544	2			2					2													200601300611	20060130061101	2138.44409187848
62	04	01	2140.065544	2			2					2													200601300611	20060130061101	2138.44409187848
62	01	01	2147.9104316	1	0	7	2					2													200601300612	20060130061201	2157.20189933854
62	01	01	2356.0128088	2			2					2													200601300613	20060130061301	2372.80782018533
62	03	01	2356.0128088	2			2					2													200601300613	20060130061301	2372.80782018533
62	04	01	2356.0128088	2			2					2													200601300613	20060130061301	2372.80782018533
62	01	01	2218.441279	2			2					2													200601300614	20060130061401	2234.04706620368
62	02	01	2218.441279	2			2					2													200601300614	20060130061401	2234.04706620368
62	02	01	2042.4706697	2			2					2													200601300615	20060130061501	2031.8146810896
62	03	01	2042.4706697	2			1	12	2	1	1			1									2	1	200601300615	20060130061501	2031.8146810896
62	04	01	2042.4706697	2			1	12	2	1	1		1	1									2	1	200601300615	20060130061501	2031.8146810896
62	05	01	2042.4706697	2			1	12	2	1	1			1									2	1	200601300615	20060130061501	2031.8146810896
