Reg	Orden	Hogar	Fex_c	P3	P4	P5	P6	P7	P8	P8a	P8b	P9	P10	P10a	P10b	P10c	P10n	P10u	Llave_viv	Llave_hog	Fex_c_2011
10	02	01	1127.0714686	02	2	28	1	1	2	2	07		302				3	2	200601300999	20060130099901	1130.46778548654
10	03	01	1127.0714686	03	2	12	5	1	1			1	400				4	0	200601300999	20060130099901	1130.46778548654
10	04	01	1127.0714686	03	2	8	5	1	1			1	302	2	1	007	3	2	200601300999	20060130099901	1130.46778548654
10	05	01	1127.0714686	03	2	7	5	1	1			2	301	2	1	007	3	1	200601300999	20060130099901	1130.46778548654
10	01	01	1205.2156144	01	1	40	1	2	2	2	01		100				1	0	200601301000	20060130100001	1208.9009361762
10	02	01	1205.2156144	02	2	29	1	1	2	2	07		304				3	4	200601301000	20060130100001	1208.9009361762
10	03	01	1205.2156144	03	2	12	5	1	1			1	304				3	4	200601301000	20060130100001	1208.9009361762
10	04	01	1205.2156144	03	1	8	5	1	1			1	301	2	1	005	3	1	200601301000	20060130100001	1208.9009361762
10	05	01	1205.2156144	03	2	1	5												200601301000	20060130100001	1208.9009361762
10	01	01	1001.3977354	01	2	51	5	1	2	2	07		302				3	2	200601301001	20060130100101	987.315091612795
10	02	01	1001.3977354	03	2	20	5	1	1			1	500				5	0	200601301001	20060130100101	987.315091612795
10	03	01	1001.3977354	03	1	12	5	1	1			1	407				4	7	200601301001	20060130100101	987.315091612795
10	04	01	1001.3977354	08	1	48	5	2	2	2	11		100				1	0	200601301001	20060130100101	987.315091612795
10	05	01	1001.3977354	08	1	47	5	1	2	2	01		303				3	3	200601301001	20060130100101	987.315091612795
10	06	01	1001.3977354	08	1	44	5	1	2	2	11		303				3	3	200601301001	20060130100101	987.315091612795
10	07	01	1001.3977354	08	1	39	5	1	2	2	01		303				3	3	200601301001	20060130100101	987.315091612795
10	08	01	1001.3977354	09	1	19	5	1	2	2	02		611				6	11	200601301001	20060130100101	987.315091612795
10	09	01	1001.3977354	09	2	13	5	1	1			1	407				4	7	200601301001	20060130100101	987.315091612795
10	10	01	1001.3977354	09	2	8	5	1	1			1	302	2	2		3	2	200601301001	20060130100101	987.315091612795
10	11	01	1001.3977354	09	2	8	5	1	1			1	302	2	2		3	2	200601301001	20060130100101	987.315091612795
10	01	01	881.67126768	01	1	52	2	1	2	2	01		302				3	2	200601301002	20060130100201	874.946286943504
10	02	01	881.67126768	02	2	57	2	1	2	2	07		301				3	1	200601301002	20060130100201	874.946286943504
10	03	01	881.67126768	03	1	35	5	1	2	2	06		303				3	3	200601301002	20060130100201	874.946286943504
10	04	01	881.67126768	03	1	33	5	1	2	2	01		302				3	2	200601301002	20060130100201	874.946286943504
10	05	01	881.67126768	03	1	24	5	1	2	2	01		304				3	4	200601301002	20060130100201	874.946286943504
10	06	01	881.67126768	03	2	18	5	1	1			1	407				4	7	200601301002	20060130100201	874.946286943504
10	01	01	1065.285363	01	1	35	2	1	2	2	01		305				3	5	200601301003	20060130100301	1060.69407052219
10	02	01	1065.285363	02	2	33	2	1	2	2	01		303				3	3	200601301003	20060130100301	1060.69407052219
10	03	01	1065.285363	03	1	16	5	1	1			1	409				4	9	200601301003	20060130100301	1060.69407052219
10	04	01	1065.285363	03	2	15	5	1	1			1	409				4	9	200601301003	20060130100301	1060.69407052219
10	05	01	1065.285363	03	1	12	5	1	1			1	400				4	0	200601301003	20060130100301	1060.69407052219
10	06	01	1065.285363	03	2	9	5	1	1			1	304	2	1	008	3	4	200601301003	20060130100301	1060.69407052219
10	01	01	1101.8507835	01	1	28	1	1	2	2	01		305				3	5	200601301004	20060130100401	1102.80291812802
10	02	01	1101.8507835	02	2	32	1	1	2	2	07		305				3	5	200601301004	20060130100401	1102.80291812802
10	03	01	1101.8507835	03	2	12	5	1	1			1	304				3	4	200601301004	20060130100401	1102.80291812802
10	04	01	1101.8507835	03	2	6	5	2	1			1	300	2	1	007	3	0	200601301004	20060130100401	1102.80291812802
10	05	01	1101.8507835	03	2	5	5	2	1			1	200	2	1	007	2	0	200601301004	20060130100401	1102.80291812802
10	06	01	1101.8507835	03	2	2	5												200601301004	20060130100401	1102.80291812802
10	01	01	1114.4012631	01	1	57	1	1	2	2	01		301				3	1	200601301005	20060130100501	1121.68729457877
10	02	01	1114.4012631	02	2	53	1	1	2	2	01		301				3	1	200601301005	20060130100501	1121.68729457877
10	03	01	1114.4012631	03	1	37	5	1	2	2	01		302				3	2	200601301005	20060130100501	1121.68729457877
10	04	01	1114.4012631	03	1	28	5	1	2	2	01		302				3	2	200601301005	20060130100501	1121.68729457877
10	05	01	1114.4012631	03	1	26	5	1	2	2	01		305				3	5	200601301005	20060130100501	1121.68729457877
10	06	01	1114.4012631	03	2	12	5	1	1			1	406				4	6	200601301005	20060130100501	1121.68729457877
10	01	01	1043.7430586	01	1	63	2	2	2	2	11		100				1	0	200601301006	20060130100601	1036.72185375009
10	02	01	1043.7430586	02	2	60	2	2	2	2	07		100				1	0	200601301006	20060130100601	1036.72185375009
10	03	01	1043.7430586	03	1	34	5	1	2	2	01		303				3	3	200601301006	20060130100601	1036.72185375009
10	04	01	1043.7430586	03	1	28	5	1	2	2	06		303				3	3	200601301006	20060130100601	1036.72185375009
10	05	01	1043.7430586	05	1	3	5												200601301006	20060130100601	1036.72185375009
10	06	01	1043.7430586	03	1	25	5	1	2	2	01		611				6	11	200601301006	20060130100601	1036.72185375009
10	07	01	1043.7430586	03	1	23	5	1	1			1	503				5	3	200601301006	20060130100601	1036.72185375009
10	08	01	1043.7430586	03	2	21	5	1	2	2	01		611				6	11	200601301006	20060130100601	1036.72185375009
10	01	01	1102.0176356	01	1	44	2	1	2	2	01		303				3	3	200601301007	20060130100701	1098.24045130426
10	02	01	1102.0176356	02	2	41	2	1	2	2	01		302				3	2	200601301007	20060130100701	1098.24045130426
10	03	01	1102.0176356	03	1	18	5	1	1			1	610				6	10	200601301007	20060130100701	1098.24045130426
10	04	01	1102.0176356	03	1	15	5	1	1			1	610				6	10	200601301007	20060130100701	1098.24045130426
10	05	01	1102.0176356	03	1	10	5	1	1			1	400				4	0	200601301007	20060130100701	1098.24045130426
10	01	01	1113.0072618	01	1	37	2	1	2	2	01		303				3	3	200601301008	20060130100801	1124.51760149773
10	02	01	1113.0072618	02	2	31	2	1	2	2	07		408				4	8	200601301008	20060130100801	1124.51760149773
10	01	01	957.11939945	01	2	60	2	2	2	2	11		100				1	0	200601301009	20060130100901	986.673403683622
10	02	01	957.11939945	02	1	51	2	2	2	2	07		100				1	0	200601301009	20060130100901	986.673403683622
10	03	01	957.11939945	03	2	31	5	1	2	2	11		304				3	4	200601301009	20060130100901	986.673403683622
10	04	01	957.11939945	03	2	28	5	1	2	2	06		303				3	3	200601301009	20060130100901	986.673403683622
10	05	01	957.11939945	03	2	27	5	1	2	2	11		406				4	6	200601301009	20060130100901	986.673403683622
10	06	01	957.11939945	03	1	25	5	1	2	2	01		407				4	7	200601301009	20060130100901	986.673403683622
10	07	01	957.11939945	03	1	20	5	1	2	2	01		301				3	1	200601301009	20060130100901	986.673403683622
10	08	01	957.11939945	03	1	16	5	1	2	2	06		305				3	5	200601301009	20060130100901	986.673403683622
10	01	01	1033.5031859	01	2	80	3	2	2	2	07		100				1	0	200601301010	20060130101001	1051.79498540901
10	02	01	1033.5031859	03	1	51	5	1	2	2	01		304				3	4	200601301010	20060130101001	1051.79498540901
10	03	01	1033.5031859	03	2	49	5	1	2	2	01		301				3	1	200601301010	20060130101001	1051.79498540901
10	04	01	1033.5031859	03	1	63	4	1	2	2	01		304				3	4	200601301010	20060130101001	1051.79498540901
10	01	01	1333.9225851	01	2	48	3	2	2	2	01		100				1	0	200601301011	20060130101101	1338.91160616698
10	02	01	1333.9225851	03	1	18	5	1	2	2	01		303				3	3	200601301011	20060130101101	1338.91160616698
10	03	01	1333.9225851	03	1	11	5	1	1			1	304				3	4	200601301011	20060130101101	1338.91160616698
10	04	01	1333.9225851	03	2	10	5	1	1			1	304				3	4	200601301011	20060130101101	1338.91160616698
10	05	01	1333.9225851	03	2	27	4	1	2	2	01		303				3	3	200601301011	20060130101101	1338.91160616698
10	06	01	1333.9225851	05	1	8	5	1	1			1	302	2	2		3	2	200601301011	20060130101101	1338.91160616698
10	07	01	1333.9225851	05	1	6	5	2	1			1	300	2	2		3	0	200601301011	20060130101101	1338.91160616698
10	08	01	1333.9225851	05	1	3	5												200601301011	20060130101101	1338.91160616698
10	01	01	1182.6688421	01	2	54	5	2	2	2	07		100				1	0	200601301012	20060130101201	1206.93289725093
10	02	01	1182.6688421	08	1	59	5	1	2	2	01		302				3	2	200601301012	20060130101201	1206.93289725093
10	03	01	1182.6688421	08	2	40	1	1	2	2	01		302				3	2	200601301012	20060130101201	1206.93289725093
10	04	01	1182.6688421	08	1	35	1	1	2	2	01		305				3	5	200601301012	20060130101201	1206.93289725093
10	05	01	1182.6688421	07	1	50	4	2	2	2	01		100				1	0	200601301012	20060130101201	1206.93289725093
10	01	01	1234.6835713	01	1	60	1	2	2	2	06		100				1	0	200601301013	20060130101301	1239.98773745777
10	02	01	1234.6835713	02	2	48	1	1	2	2	07		305				3	5	200601301013	20060130101301	1239.98773745777
10	03	01	1234.6835713	03	1	28	5	1	2	2	02		305				3	5	200601301013	20060130101301	1239.98773745777
10	04	01	1234.6835713	03	2	20	5	1	2	2	02		611				6	11	200601301013	20060130101301	1239.98773745777
10	05	01	1234.6835713	05	1	2	5												200601301013	20060130101301	1239.98773745777
10	06	01	1234.6835713	05	2	5	5	2	1			1	300	2	2		3	0	200601301013	20060130101301	1239.98773745777
10	01	01	1217.6281392	01	1	26	1	1	2	2	01		303				3	3	200601301014	20060130101401	1224.76901233483
10	02	01	1217.6281392	02	2	30	1	1	2	2	07		302				3	2	200601301014	20060130101401	1224.76901233483
10	03	01	1217.6281392	03	1	4	5												200601301014	20060130101401	1224.76901233483
10	04	01	1217.6281392	03	2	2	5												200601301014	20060130101401	1224.76901233483
10	01	01	1245.825746	01	2	30	4	1	2	2	06		303				3	3	200601301015	20060130101501	1250.85338713106
10	02	01	1245.825746	03	2	11	5	1	1			1	400				4	0	200601301015	20060130101501	1250.85338713106
10	03	01	1245.825746	03	1	9	5	1	1			1	303	2	2		3	3	200601301015	20060130101501	1250.85338713106
10	04	01	1245.825746	03	1	4	5												200601301015	20060130101501	1250.85338713106
10	01	01	1274.2563372	01	1	37	1	1	2	2	01		305				3	5	200601301016	20060130101601	1265.43034371988
10	02	01	1274.2563372	02	2	17	1	1	2	2	07		305				3	5	200601301016	20060130101601	1265.43034371988
10	03	01	1274.2563372	08	2	9	5	1	1			1	302	2	2		3	2	200601301016	20060130101601	1265.43034371988
10	01	01	1301.559474	01	2	57	5	1	2	2	11		302				3	2	200601301017	20060130101701	1309.04697460935
10	02	01	1301.559474	03	1	34	5	1	2	2	01		305				3	5	200601301017	20060130101701	1309.04697460935
10	03	01	1301.559474	03	2	24	5	1	2	2	01		611				6	11	200601301017	20060130101701	1309.04697460935
10	04	01	1301.559474	11	1	74	3	1	2	2	01		302				3	2	200601301017	20060130101701	1309.04697460935
10	01	01	1437.0104818	01	1	32	1	1	2	2	01		304				3	4	200601301018	20060130101801	1437.77679230029
10	02	01	1437.0104818	02	2	33	1	1	2	2	07		303				3	3	200601301018	20060130101801	1437.77679230029
10	03	01	1437.0104818	03	2	9	5	1	1			1	302	2	2		3	2	200601301018	20060130101801	1437.77679230029
10	04	01	1437.0104818	03	1	3	5												200601301018	20060130101801	1437.77679230029
10	01	01	1480.4590287	01	2	60	4	1	2	2	01		304				3	4	200601301019	20060130101901	1493.72799826241
10	01	01	1228.437674	01	1	67	1	1	2	2	11		302				3	2	200601301020	20060130102001	1239.04439325169
10	02	01	1228.437674	02	2	45	1	1	2	2	07		302				3	2	200601301020	20060130102001	1239.04439325169
10	03	01	1228.437674	03	1	20	5	1	2	2	06		305				3	5	200601301020	20060130102001	1239.04439325169
10	04	01	1228.437674	03	2	13	5	1	1			1	407				4	7	200601301020	20060130102001	1239.04439325169
10	01	01	1342.8037948	01	1	73	4	1	2	2	11		302				3	2	200601301021	20060130102101	1332.35368525579
10	02	01	1342.8037948	03	1	26	1	1	2	2	01		305				3	5	200601301021	20060130102101	1332.35368525579
10	03	01	1342.8037948	04	2	17	1	1	2	2	07		408				4	8	200601301021	20060130102101	1332.35368525579
10	04	01	1342.8037948	05	1	2	5												200601301021	20060130102101	1332.35368525579
10	01	01	1331.8996261	01	2	26	1	1	2	2	01		611				6	11	200601301022	20060130102201	1337.88540431684
10	02	01	1331.8996261	02	1	26	1	1	2	2	01		408				4	8	200601301022	20060130102201	1337.88540431684
10	03	01	1331.8996261	03	2	6	5	2	1			1	300	2	2		3	0	200601301022	20060130102201	1337.88540431684
10	01	01	1443.2337278	01	1	39	1	1	2	2	01		305				3	5	200601301023	20060130102301	1441.90640904033
10	02	01	1443.2337278	02	2	21	1	1	2	2	07		305				3	5	200601301023	20060130102301	1441.90640904033
10	03	01	1443.2337278	03	1	5	5	2	1			1	200	2	2		2	0	200601301023	20060130102301	1441.90640904033
10	04	01	1443.2337278	03	2	0	5												200601301023	20060130102301	1441.90640904033
10	05	01	1443.2337278	06	2	66	3	1	2	2	07		303				3	3	200601301023	20060130102301	1441.90640904033
10	01	01	886.43530131	01	2	52	2	1	2	2	01		305				3	5	200601301024	20060130102401	920.347341204027
10	02	01	886.43530131	02	1	63	2	1	2	2	07		305				3	5	200601301024	20060130102401	920.347341204027
10	03	01	886.43530131	03	2	26	5	1	2	2	02		611				6	11	200601301024	20060130102401	920.347341204027
10	04	01	886.43530131	03	2	17	5	1	2	2	02		611				6	11	200601301024	20060130102401	920.347341204027
10	01	01	1437.6444724	01	1	43	2	1	2	2	02		305				3	5	200601301025	20060130102501	1440.30737962017
10	02	01	1437.6444724	02	2	41	2	1	2	2	02		303				3	3	200601301025	20060130102501	1440.30737962017
10	03	01	1437.6444724	03	1	20	5	1	2	2	02		611				6	11	200601301025	20060130102501	1440.30737962017
10	01	01	1146.8318503	01	1	27	1	1	2	2	01		305				3	5	200601301026	20060130102601	1138.88844823634
10	02	01	1146.8318503	02	2	21	1	1	2	2	07		407				4	7	200601301026	20060130102601	1138.88844823634
10	03	01	1146.8318503	03	2	2	5												200601301026	20060130102601	1138.88844823634
10	01	01	1347.6698947	01	1	57	2	1	2	2	01		302				3	2	200601301027	20060130102701	1354.49236752001
10	02	01	1347.6698947	02	2	56	2	1	2	2	07		305				3	5	200601301027	20060130102701	1354.49236752001
10	03	01	1347.6698947	05	1	5	5	1	1			1	300	2	2		3	0	200601301027	20060130102701	1354.49236752001
10	01	01	1126.125545	01	1	41	2	1	2	2	01		304				3	4	200601301028	20060130102801	1128.0772224041
10	02	01	1126.125545	02	2	35	2	1	2	2	07		611				6	11	200601301028	20060130102801	1128.0772224041
10	03	01	1126.125545	03	2	17	5	1	2	2	02		611				6	11	200601301028	20060130102801	1128.0772224041
10	04	01	1126.125545	03	1	9	5	1	1			1	303	2	2		3	3	200601301028	20060130102801	1128.0772224041
10	05	01	1126.125545	03	2	0	5												200601301028	20060130102801	1128.0772224041
10	01	01	1382.4689169	01	1	45	2	1	2	2	01		304				3	4	200601301029	20060130102901	1368.78836929731
10	02	01	1382.4689169	02	2	23	2	1	2	2	07		301				3	1	200601301029	20060130102901	1368.78836929731
10	03	01	1382.4689169	03	1	6	5	2	1			1	300	2	2		3	0	200601301029	20060130102901	1368.78836929731
10	04	01	1382.4689169	03	1	0	5												200601301029	20060130102901	1368.78836929731
10	01	01	1293.3107269	01	1	40	2	1	2	2	01		305				3	5	200601301030	20060130103001	1294.00040707066
10	02	01	1293.3107269	02	2	31	2	1	2	2	07		305				3	5	200601301030	20060130103001	1294.00040707066
10	03	01	1293.3107269	03	2	6	5	2	1			1	300	2	2		3	0	200601301030	20060130103001	1294.00040707066
10	04	01	1293.3107269	03	1	3	5												200601301030	20060130103001	1294.00040707066
10	01	01	1630.1407456	01	1	50	1	2	2	2	01		100				1	0	200601301031	20060130103101	1626.42144837102
10	02	01	1630.1407456	02	2	40	1	1	2	2	07		302				3	2	200601301031	20060130103101	1626.42144837102
10	03	01	1630.1407456	03	1	19	5	1	2	2	01		303				3	3	200601301031	20060130103101	1626.42144837102
10	04	01	1630.1407456	03	1	16	5	1	2	2	01		304				3	4	200601301031	20060130103101	1626.42144837102
10	01	01	1080.283921	01	1	60	2	1	2	2	11		611				6	11	200601301032	20060130103201	1094.95018498331
10	02	01	1080.283921	02	2	54	2	1	2	2	11		507				5	7	200601301032	20060130103201	1094.95018498331
10	01	01	1669.0747874	01	1	52	1	1	2	2	01		302				3	2	200601301033	20060130103301	1643.36607173332
10	02	01	1669.0747874	02	2	24	1	1	2	2	07		303				3	3	200601301033	20060130103301	1643.36607173332
10	03	01	1669.0747874	03	2	8	5	1	1			1	302	2	2		3	2	200601301033	20060130103301	1643.36607173332
10	04	01	1669.0747874	03	1	7	5	2	1			1	300	2	2		3	0	200601301033	20060130103301	1643.36607173332
10	05	01	1669.0747874	03	1	4	5												200601301033	20060130103301	1643.36607173332
10	06	01	1669.0747874	03	1	0	5												200601301033	20060130103301	1643.36607173332
10	01	01	1398.5000016	01	1	39	1	1	2	2	01		305				3	5	200601301034	20060130103401	1404.78509297399
10	02	01	1398.5000016	02	2	37	1	1	2	2	07		305				3	5	200601301034	20060130103401	1404.78509297399
10	03	01	1398.5000016	03	2	9	5	1	1			1	303	2	2		3	3	200601301034	20060130103401	1404.78509297399
10	01	01	1235.6874848	01	1	62	2	1	2	2	11		305				3	5	200601301035	20060130103501	1242.55701403117
10	02	01	1235.6874848	02	2	50	2	1	2	2	11		305				3	5	200601301035	20060130103501	1242.55701403117
10	03	01	1235.6874848	03	2	24	5	1	2	2	02		409				4	9	200601301035	20060130103501	1242.55701403117
10	04	01	1235.6874848	05	2	2	5												200601301035	20060130103501	1242.55701403117
10	05	01	1235.6874848	03	1	21	5	1	2	2	02		305				3	5	200601301035	20060130103501	1242.55701403117
10	01	01	1677.2566767	01	1	47	1	1	2	2	01		407				4	7	200601301036	20060130103601	1680.36341058146
10	02	01	1677.2566767	02	2	43	1	1	2	2	01		305				3	5	200601301036	20060130103601	1680.36341058146
10	03	01	1677.2566767	03	1	13	5	1	1			1	407				4	7	200601301036	20060130103601	1680.36341058146
10	01	01	1785.1101143	01	2	41	1	1	2	2	07		305				3	5	200601301037	20060130103701	1791.82277902077
10	02	01	1785.1101143	02	1	40	1	1	2	2	01		304				3	4	200601301037	20060130103701	1791.82277902077
10	03	01	1785.1101143	03	1	11	5	1	1			1	400				4	0	200601301037	20060130103701	1791.82277902077
10	04	01	1785.1101143	03	1	7	5	1	1			1	302	2	2		3	2	200601301037	20060130103701	1791.82277902077
10	05	01	1785.1101143	06	1	70	2	1	2	2	11		305				3	5	200601301037	20060130103701	1791.82277902077
10	06	01	1785.1101143	08	2	40	5	1	2	2	01		305				3	5	200601301037	20060130103701	1791.82277902077
10	07	01	1785.1101143	09	1	11	5	1	1			1	304				3	4	200601301037	20060130103701	1791.82277902077
10	01	01	1398.5000016	01	1	44	2	1	2	2	01		303				3	3	200601301038	20060130103801	1404.78509297399
10	02	01	1398.5000016	02	2	40	2	1	2	2	07		611				6	11	200601301038	20060130103801	1404.78509297399
10	03	01	1398.5000016	03	2	8	5	1	1			1	302	2	2		3	2	200601301038	20060130103801	1404.78509297399
10	01	01	1267.1627468	01	1	34	1	2	2	2	01		100				1	0	200601301039	20060130103901	1268.07480437763
10	02	01	1267.1627468	02	2	31	1	1	2	2	07		305				3	5	200601301039	20060130103901	1268.07480437763
10	03	01	1267.1627468	03	2	12	5	1	1			1	304				3	4	200601301039	20060130103901	1268.07480437763
10	04	01	1267.1627468	03	1	9	5	1	1			1	303	2	2		3	3	200601301039	20060130103901	1268.07480437763
10	05	01	1267.1627468	03	1	5	5	2	1			1	200	2	2		2	0	200601301039	20060130103901	1268.07480437763
10	01	01	1556.5797884	01	1	64	1	1	2	2	01		303				3	3	200601301040	20060130104001	1550.77127099648
10	02	01	1556.5797884	02	2	43	1	1	2	2	07		303				3	3	200601301040	20060130104001	1550.77127099648
10	03	01	1556.5797884	03	1	21	5	1	2	2	02		304				3	4	200601301040	20060130104001	1550.77127099648
10	04	01	1556.5797884	03	1	9	5	1	1			1	303	2	1	003	3	3	200601301040	20060130104001	1550.77127099648
10	05	01	1556.5797884	03	1	4	5												200601301040	20060130104001	1550.77127099648
10	06	01	1556.5797884	03	1	2	5												200601301040	20060130104001	1550.77127099648
10	01	01	1394.8454753	01	1	19	1	1	2	2	01		610				6	10	200601301041	20060130104101	1385.52348743486
10	02	01	1394.8454753	02	2	22	1	1	2	1	07		611				6	11	200601301041	20060130104101	1385.52348743486
10	03	01	1394.8454753	03	1	0	5												200601301041	20060130104101	1385.52348743486
10	01	01	1531.0861531	01	1	61	2	1	2	2	11		304				3	4	200601301042	20060130104201	1598.84609440291
10	02	01	1531.0861531	02	2	61	2	1	2	2	11		304				3	4	200601301042	20060130104201	1598.84609440291
10	03	01	1531.0861531	05	1	16	5	1	2	2	06		305				3	5	200601301042	20060130104201	1598.84609440291
10	04	01	1531.0861531	08	1	54	4	1	2	2	01		305				3	5	200601301042	20060130104201	1598.84609440291
10	01	02	1339.748064	01	1	38	1	2	2	2	01		100				1	0	200601301042	20060130104202	1598.84609440291
10	02	02	1339.748064	03	2	25	1	1	2	2	07		409				4	9	200601301042	20060130104202	1598.84609440291
10	03	02	1339.748064	03	1	8	5	1	1			1	303	2	2		3	3	200601301042	20060130104202	1598.84609440291
10	01	01	1245.1481993	01	1	53	2	2	2	2	01		100				1	0	200601301043	20060130104301	1254.19331086932
10	02	01	1245.1481993	02	2	43	2	2	2	2	07		100				1	0	200601301043	20060130104301	1254.19331086932
10	01	01	637.46725968	01	1	67	1	1	2	2	01		506				5	6	200601301044	20060130104401	637.715132131565
10	02	01	637.46725968	02	2	41	1	1	2	2	07		611				6	11	200601301044	20060130104401	637.715132131565
10	03	01	637.46725968	03	2	22	5	1	2	2	01		611				6	11	200601301044	20060130104401	637.715132131565
10	04	01	637.46725968	03	2	10	5	1	1			1	304				3	4	200601301044	20060130104401	637.715132131565
10	05	01	637.46725968	03	2	26	4	1	2	2	01		611				6	11	200601301044	20060130104401	637.715132131565
10	06	01	637.46725968	05	2	3	5												200601301044	20060130104401	637.715132131565
10	01	01	1623.3651142	01	2	61	3	1	2	2	11		301				3	1	200601301045	20060130104501	1613.40298901617
10	02	01	1623.3651142	03	1	25	5	1	2	2	02		611				6	11	200601301045	20060130104501	1613.40298901617
10	03	01	1623.3651142	03	1	31	4	1	2	2	01		406				4	6	200601301045	20060130104501	1613.40298901617
10	04	01	1623.3651142	05	1	10	5	1	1			1	303				3	3	200601301045	20060130104501	1613.40298901617
10	05	01	1623.3651142	05	1	9	5	1	1			2	303	2	2		3	3	200601301045	20060130104501	1613.40298901617
10	06	01	1623.3651142	05	2	12	5	1	1			1	406				4	6	200601301045	20060130104501	1613.40298901617
10	01	01	1394.8454753	01	1	21	1	1	2	2	01		406				4	6	200601301046	20060130104601	1385.52348743486
10	02	01	1394.8454753	02	2	21	1	1	2	2	07		409				4	9	200601301046	20060130104601	1385.52348743486
10	03	01	1394.8454753	03	1	0	5												200601301046	20060130104601	1385.52348743486
10	01	01	1382.4689169	01	1	32	1	1	2	2	01		305				3	5	200601301047	20060130104701	1368.78836929731
10	02	01	1382.4689169	02	2	19	1	1	2	2	01		406				4	6	200601301047	20060130104701	1368.78836929731
10	03	01	1382.4689169	03	1	3	5												200601301047	20060130104701	1368.78836929731
10	04	01	1382.4689169	03	1	1	5												200601301047	20060130104701	1368.78836929731
10	01	01	1510.57203	01	1	70	1	1	2	2	11		303				3	3	200601301048	20060130104801	1527.27571409514
10	02	01	1510.57203	15	1	87	5	2	2	2	11		100				1	0	200601301048	20060130104801	1527.27571409514
10	03	01	1510.57203	15	1	54	1	2	2	2	11		100				1	0	200601301048	20060130104801	1527.27571409514
10	04	01	1510.57203	15	2	54	1	2	2	2	11		100				1	0	200601301048	20060130104801	1527.27571409514
10	05	01	1510.57203	15	1	50	2	1	2	2	01		303				3	3	200601301048	20060130104801	1527.27571409514
10	01	01	1261.8396121	01	1	43	1	1	2	2	01		305				3	5	200601301049	20060130104901	1277.9251673856
10	02	01	1261.8396121	02	2	57	1	1	2	2	07		303				3	3	200601301049	20060130104901	1277.9251673856
10	03	01	1261.8396121	05	1	9	5	1	1			1	302	2	1	007	3	2	200601301049	20060130104901	1277.9251673856
10	04	01	1261.8396121	11	2	37	1	1	2	2	07		305				3	5	200601301049	20060130104901	1277.9251673856
10	05	01	1261.8396121	11	1	42	1	2	2	2	01		100				1	0	200601301049	20060130104901	1277.9251673856
10	01	01	1355.2252858	01	2	50	3	1	2	2	11		305				3	5	200601301050	20060130105001	1370.58608950012
10	01	01	1341.3277761	01	1	44	2	1	2	2	01		302				3	2	200601301051	20060130105101	1349.08366103124
10	02	01	1341.3277761	02	2	40	2	1	2	2	07		303				3	3	200601301051	20060130105101	1349.08366103124
10	03	01	1341.3277761	09	1	13	5	1	2	2	02		305				3	5	200601301051	20060130105101	1349.08366103124
10	01	01	1323.0010151	01	1	43	2	1	2	2	01		303				3	3	200601301052	20060130105201	1316.99050815072
10	02	01	1323.0010151	02	2	32	2	1	2	2	06		304				3	4	200601301052	20060130105201	1316.99050815072
10	03	01	1323.0010151	03	1	10	5	1	1			1	303				3	3	200601301052	20060130105201	1316.99050815072
10	04	01	1323.0010151	11	1	25	5	1	2	2	01		302				3	2	200601301052	20060130105201	1316.99050815072
10	05	01	1323.0010151	11	1	23	5	2	2	2	05		100				1	0	200601301052	20060130105201	1316.99050815072
10	06	01	1323.0010151	11	1	22	5	1	2	2	01		304				3	4	200601301052	20060130105201	1316.99050815072
10	01	01	1266.8786191	01	2	56	3	1	2	2	07		302				3	2	200601301053	20060130105301	1278.2461470312
10	02	01	1266.8786191	03	1	15	5	1	1			1	409				4	9	200601301053	20060130105301	1278.2461470312
10	03	01	1266.8786191	03	1	33	1	1	2	2	01		305				3	5	200601301053	20060130105301	1278.2461470312
10	04	01	1266.8786191	04	2	26	1	1	2	2	07		303				3	3	200601301053	20060130105301	1278.2461470312
10	05	01	1266.8786191	05	1	5	5	1	1			1	200	2	1	004	2	0	200601301053	20060130105301	1278.2461470312
10	01	01	1336.8985248	01	1	36	2	1	2	2	01		611				6	11	200601301054	20060130105401	1338.4929366196
10	02	01	1336.8985248	02	2	40	2	1	2	2	07		407				4	7	200601301054	20060130105401	1338.4929366196
10	03	01	1336.8985248	03	1	15	5	1	1			1	409				4	9	200601301054	20060130105401	1338.4929366196
10	04	01	1336.8985248	03	1	13	5	1	1			1	408				4	8	200601301054	20060130105401	1338.4929366196
10	01	01	1252.5397896	01	1	59	2	1	2	2	11		305				3	5	200601301055	20060130105501	1261.35087222619
10	02	01	1252.5397896	02	2	59	2	1	2	2	11		305				3	5	200601301055	20060130105501	1261.35087222619
10	01	01	1388.0597021	01	1	36	2	1	2	2	01		305				3	5	200601301056	20060130105601	1395.16832317622
10	02	01	1388.0597021	02	2	26	2	1	2	2	07		305				3	5	200601301056	20060130105601	1395.16832317622
10	03	01	1388.0597021	03	2	12	5	1	1			1	407				4	7	200601301056	20060130105601	1395.16832317622
10	04	01	1388.0597021	03	1	9	5	1	1			1	303	2	2		3	3	200601301056	20060130105601	1395.16832317622
10	01	01	1059.8000978	01	1	63	2	1	2	2	11		408				4	8	200601301057	20060130105701	1073.25243337516
10	02	01	1059.8000978	02	2	57	2	1	2	2	02		407				4	7	200601301057	20060130105701	1073.25243337516
10	03	01	1059.8000978	03	1	36	5	1	2	2	02		611				6	11	200601301057	20060130105701	1073.25243337516
