Reg	Orden	Hogar	Area	Fex_c	Rama4d	P49	P50	P51	P52	P52na	P53	P54	P55	P56	P57	P57na	Valor58a	Valor58b	Valor58c	Valor59a	Valor59b	Valor59c	Dsi	Llave_viv	Llave_hog	Fex_c_2011
70	04	01	52	111.88157835		8	40	02	1	07	1						0	0	0	0	0	0	1	200601104948	20060110494801	113.663364513115
70	06	01	52	201.26917689	9500	1	50	54	3	07	2	52	54	95	3	8	0	0	0	0	0	0	1	200601104954	20060110495401	198.400341418806
70	02	01	52	104.39537483	9500	54	48	54	3	09	2	52	54	95	3	7	0	0	0	0	0	0	1	200601104958	20060110495801	104.663574440113
70	03	01	52	155.70513106	5234	52	40	45	1	01	2	4	45	52	1	8	210000	0	0	0	0	0	1	200601104959	20060110495901	155.358057471047
70	04	01	52	155.70513106	5236	52	40	45	1	01	2	998	45	52	1	3	0	0	0	0	0	0	1	200601104959	20060110495901	155.358057471047
70	08	01	52	114.696681	5262	52	45	45	1	01	2	4	45	52	1	8	100000	0	0	0	0	0	1	200601104963	20060110496301	113.270549256575
70	01	01	52	132.06909143	4100	26	40	87	4	01	2	26	87	41	4	8	0	0	0	0	0	0	1	200601104965	20060110496501	131.51749207287
70	03	01	52	132.06909143		30	40	45	1	01	1						0	0	0	0	0	0	1	200601104965	20060110496501	131.51749207287
70	02	02	52	137.65038064	5522	52	40	45	1	01	2	52	50	55	1	8	0	0	0	0	0	0	1	200601104966	20060110496602	137.582943669145
70	02	01	52	132.45970017	7512	998	44	32	1	01	2	998	32	75	4	8	0	0	0	0	0	0	1	200601104967	20060110496701	132.908072217279
70	03	01	52	123.25032422	5235	8	44	45	1	10	2	8	45	52	1	1	1000000	0	0	0	0	0	1	200601104971	20060110497101	124.723100019508
70	03	01	52	83.297436755	5211	13	48	32	1	01	2	21	58	52	1	8	0	0	0	0	0	0	1	200601104972	20060110497201	83.0944744246237
70	02	02	52	89.894142703		13	48	39	4	14	1						0	0	0	0	0	0	1	200601104975	20060110497502	90.9486628325575
70	05	01	52	105.63600358		52	48	59	1	01	1						0	0	0	0	0	0	1	200601104980	20060110498001	106.610879881925
70	09	01	52	105.63600358		13	48	59	1	07	1						0	0	0	0	0	0	1	200601104980	20060110498001	106.610879881925
70	02	01	52	116.38099203	8050	4	30	86	1	01	2	26	86	80	4	8	0	0	0	0	0	0	1	200601104986	20060110498601	117.199395212213
70	01	02	52	108.60109645	4521	4	50	95	1	01	2	4	95	45	1	8	100000	0	0	0	0	0	1	200601104994	20060110499402	108.041581265291
70	03	01	52	99.231878568	6412	21	48	37	1	01	2	21	37	64	1	1	0	0	0	0	0	0	1	200601104995	20060110499501	99.8290852031111
70	02	01	52	159.30722209	9242	13	50	45	1	01	2	13	45	92	1	1	0	0	0	0	0	0	1	200601104996	20060110499601	160.828954061037
70	02	01	52	112.66833007	8532	30	44	59	1	10	2	52	59	85	4	0	0	0	0	2400000	0	0	1	200601104999	20060110499901	112.484950170644
70	04	01	52	112.66833007		2	60	45	1	10	1						0	0	0	0	0	0	1	200601104999	20060110499901	112.484950170644
70	04	01	52	164.4139775	1594	21	48	45	1	01	2	17	45	15	1	8	0	0	0	0	0	0	1	200601105006	20060110500601	164.393044412403
70	01	01	52	102.75493896	1921	4	55	80	1	09	2	4	80	19	1	7	426000	0	0	0	0	0	1	200601105008	20060110500801	103.397415212486
70	04	01	52	102.75493896	1810	2	44	79	1	01	2	4	79	18	4	7	98	0	0	0	0	0	1	200601105008	20060110500801	103.397415212486
70	02	01	52	99.231878568		52	40	45	1	01	1						0	0	0	0	0	0	1	200601105011	20060110501101	99.8290852031111
70	02	01	52	118.58339891	7524	104	40	58	1	01	2	104	58	75	2	5	0	0	0	0	0	0	1	200601105012	20060110501201	119.36966326943
70	03	01	52	110.61862521		104	20	53	1	01	1						0	0	0	0	0	0	1	200601105015	20060110501501	110.606465140129
70	04	01	52	110.61862521	6423	4	48	17	1	01	2	4	17	64	1	8	300000	0	0	0	0	0	1	200601105015	20060110501501	110.606465140129
70	02	01	52	119.32747165		156	40	32	1	01	1						0	0	0	0	0	0	1	200601105019	20060110501901	119.641452081485
70	02	01	52	130.05545644		52	42	59	2	01	1						0	0	0	0	0	0	1	200601105020	20060110502001	129.899586582141
70	03	01	52	99.745424251	8043	156	48	13	2	01	2	4	13	80	4	8	800000	0	0	0	0	0	1	200601105021	20060110502101	100.465091953691
70	05	01	52	99.745424251		52	40	21	1	01	1						0	0	0	0	0	0	1	200601105021	20060110502101	100.465091953691
70	02	01	52	110.3598288	5521	17	24	53	1	07	2	17	53	55	1	5	0	0	0	0	0	0	1	200601105025	20060110502501	111.518004430915
70	01	01	52	145.77998952	5511	8	40	39	1	01	2	4	39	55	1	8	426000	0	0	0	0	0	1	200601105026	20060110502601	145.639104945408
70	02	01	52	111.73899305	5030	104	40	53	1	09	2	104	45	50	1	7	0	0	0	0	0	0	1	200601105028	20060110502801	111.016967468895
70	03	01	52	111.73899305	5233	4	40	45	1	01	2	4	45	52	1	8	0	0	0	600000	0	0	1	200601105028	20060110502801	111.016967468895
70	05	01	52	67.700966103	8515	52	48	55	1	01	2	104	55	85	1	8	0	0	0	98	0	0	1	200601105031	20060110503101	67.8286439920748
70	01	01	52	98.110391701	5233	52	50	55	1	09	2	156	45	52	1	7	0	0	0	4080000	0	0	1	200601105034	20060110503401	97.9770659136477
70	04	01	52	84.39267528	8512	104	48	59	1	01	2	8	59	85	1	8	0	0	0	0	0	0	1	200601105043	20060110504301	84.6453932496172
70	01	01	52	73.889800027	9302	8	40	57	1	01	2	8	57	93	1	4	0	0	0	2400000	0	0	1	200601105045	20060110504501	73.6107297376291
70	05	01	52	106.40073309	5111	8	50	58	1	01	2	8	41	51	4	6	0	0	0	0	0	0	1	200601105049	20060110504901	106.258310154606
70	01	01	52	108.31884202	6512	104	50	98	1	10	2	998	58	65	2	7	0	0	0	0	0	0	1	200601105052	20060110505201	109.002998298334
70	04	01	52	108.31884202		52	30	34	1	01	1						0	0	0	0	0	0	1	200601105052	20060110505201	109.002998298334
70	09	01	52	110.21924254	5233	52	44	37	1	01	2	52	45	52	1	8	0	0	0	0	0	0	1	200601105054	20060110505401	108.675572797939
70	02	01	52	117.12813241	8511	104	40	32	1	09	2	104	32	85	4	8	0	0	0	0	0	0	1	200601105056	20060110505601	116.698382477455
70	01	01	52	109.12297989	1411	208	40	33	1	01	2	104	21	14	1	5	0	0	750000	0	0	0	1	200601105059	20060110505901	108.28445246629
70	03	01	52	109.12297989		52	25	13	1	01	1						0	0	0	1200000	0	0	1	200601105059	20060110505901	108.28445246629
70	05	01	52	109.12297989		52	30	45	1	01	1						0	0	0	0	0	0	1	200601105059	20060110505901	108.28445246629
70	04	01	52	111.32231913	5261	8	48	45	1	01	2	8	45	52	4	6	0	0	0	0	0	0	1	200601105060	20060110506001	111.22752207032
70	05	01	52	111.32231913		17	40	45	1	01	1						0	0	0	0	0	0	1	200601105060	20060110506001	111.22752207032
70	01	01	52	141.87815907	9000	998	60	58	1	09	2	998	98	90	2	1	0	0	0	0	0	0	1	200601105062	20060110506201	140.612532115366
70	06	01	52	141.87815907	9000	54	48	99	1	01	2	52	99	90	1	1	0	0	0	0	0	0	1	200601105062	20060110506201	140.612532115366
70	09	01	52	141.87815907	9000	21	60	99	1	01	2	30	99	90	1	8	0	0	0	0	0	0	1	200601105062	20060110506201	140.612532115366
70	03	01	52	135.94331761	5233	39	50	45	1	01	2	52	45	52	1	7	0	0	0	0	0	0	1	200601105063	20060110506301	136.364952095184
70	05	01	52	135.94331761		52	40	39	1	07	1						0	0	0	0	0	0	1	200601105063	20060110506301	136.364952095184
70	03	01	52	93.667975509	5234	26	48	02	2	05	2	52	45	52	1	2	0	0	0	0	0	0	1	200601105066	20060110506601	94.2235021172636
70	01	02	52	117.66506724	7494	30	48	16	1	01	2	30	16	74	1	7	0	0	0	0	0	0	1	200601105067	20060110506702	118.024630989076
70	05	01	52	115.61933015	6424	26	40	85	1	01	2	26	85	64	1	6	0	0	0	0	0	0	1	200601105071	20060110507101	116.779163392719
70	01	01	52	79.453703086	7492	2	40	55	4	09	2	2	55	74	4	8	600000	0	0	0	0	0	1	200601105072	20060110507201	79.2163128234766
70	02	01	52	117.12813241	5233	26	40	45	1	07	2	4	45	52	1	8	200000	0	0	0	0	0	1	200601105073	20060110507301	116.698382477455
70	03	01	52	105.50049967	5233	13	40	32	1	01	2	4	45	52	1	8	380000	0	0	0	0	0	1	200601105076	20060110507601	104.895926725804
70	01	02	52	105.50049967	9199	52	40	95	1	01	2	3	99	91	1	8	180000	0	0	0	0	0	1	200601105076	20060110507602	104.895926725804
70	05	02	52	122.74874171	5211	52	40	45	1	07	2	52	45	52	1	1	0	0	0	0	0	0	1	200601105077	20060110507702	123.096938212744
70	03	01	52	134.27601877		34	40	02	1	01	1						0	0	0	0	0	0	1	200601105079	20060110507901	135.53991648289
70	02	01	52	372.58962896	8050	4	40	33	1	02	2	4	32	80	1	8	450000	0	0	0	0	325000	1	200601105083	20060110508301	373.401630573555
70	01	01	52	315.58856527	5051	26	40	40	1	01	2	30	40	50	1	5	0	0	0	0	0	90000	1	200601105090	20060110509001	318.617286413413
70	02	01	52	315.58856527	7411	52	40	45	1	01	2	998	32	74	1	3	0	0	0	0	0	0	1	200601105090	20060110509001	318.617286413413
70	02	01	52	428.86102665	5233	104	60	45	4	08	2	998	45	52	1	3	0	0	0	0	0	0	1	200601105093	20060110509301	425.665081557365
70	03	01	52	351.38439723	6031	8	70	98	4	01	2	8	98	60	4	7	0	230000	0	0	0	0	1	200601105098	20060110509801	350.095147432366
70	03	01	52	97.12543286	7512	8	48	11	1	14	2	8	21	75	4	8	0	0	0	0	0	0	1	200601105103	20060110510301	96.6802012869597
70	04	01	52	97.12543286	7524	4	55	59	4	01	2	4	59	75	4	8	1150000	0	0	1800000	0	0	1	200601105103	20060110510301	96.6802012869597
70	02	01	52	124.59694978	0202	52	40	05	1	14	2	17	05	02	4	8	0	0	0	0	0	0	1	200601105106	20060110510601	125.238304040031
70	01	01	52	87.343637679		30	40	51	5	08	1						0	0	0	98	0	0	1	200601105108	20060110510801	86.7264632155892
70	03	01	52	87.343637679		21	40	45	1	07	1						0	0	0	0	0	0	1	200601105108	20060110510801	86.7264632155892
70	06	01	52	87.343637679	8513	30	40	59	1	01	2	30	59	85	1	7	0	0	0	0	0	0	1	200601105108	20060110510801	86.7264632155892
70	02	01	52	135.79771727	5530	26	50	37	1	01	2	52	58	55	1	6	0	0	0	0	0	0	1	200601105109	20060110510901	136.614963517043
70	02	01	52	81.719227505	8043	4	40	13	1	07	2	4	13	80	1	8	700000	0	0	0	0	0	1	200601105117	20060110511701	81.8200059451222
70	03	01	52	81.719227505		4	48	59	1	01	1						0	0	0	0	0	0	1	200601105117	20060110511701	81.8200059451222
70	01	01	52	99.632285365	5229	4	40	41	5	01	2	4	41	52	5	6	1500000	0	0	0	0	0	1	200601105120	20060110512001	100.600179051957
70	02	01	52	122.41068229		26	40	40	1	07	1						0	0	0	0	0	0	1	200601105124	20060110512401	122.327238110545
70	01	01	52	130.24391064	8513	104	40	59	1	01	2	156	59	85	1	8	0	0	0	3000000	0	0	1	200601105125	20060110512501	129.044415853216
70	01	02	52	132.03723656	8060	52	40	13	1	07	2	21	13	80	1	8	0	0	0	0	0	0	1	200601105126	20060110512602	132.48539674739
70	01	01	52	92.546488642	7414	8	40	09	4	01	2	4	09	74	4	8	700000	0	0	6200000	0	0	1	200601105127	20060110512701	92.3714828278003
70	02	01	52	105.19618842	5241	998	40	45	1	01	2	998	41	52	5	0	0	0	0	0	0	0	1	200601105128	20060110512801	106.205762137804
70	01	01	52	99.975951311	6512	998	48	98	1	09	2	4	37	65	1	8	80000	0	0	0	0	0	1	200601105139	20060110513901	100.100874015166
70	03	01	52	135.13558525	6711	6	48	32	1	05	2	8	21	67	1	8	0	0	0	3600000	0	0	1	200601105142	20060110514201	135.530760299946
70	02	01	52	129.28139313	5219	998	44	32	1	09	2	998	33	52	1	8	0	0	0	0	0	0	1	200601105144	20060110514401	129.216423958931
70	02	01	52	103.00589988	4530	21	40	44	1	09	2	43	32	45	1	7	0	0	0	0	0	99	1	200601105149	20060110514901	103.314641818073
70	01	01	52	92.546488642	8050	4	48	13	2	01	2	4	13	80	4	8	900000	0	0	2000000	0	0	1	200601105153	20060110515301	92.3714828278003
70	05	01	52	115.61933015		104	40	13	1	01	1						0	0	0	0	0	0	1	200601105166	20060110516601	116.779163392719
70	03	01	52	121.35907826	2529	4	40	37	1	01	2	4	94	25	1	8	15000	0	0	0	0	0	1	200601105170	20060110517001	121.537288260448
70	05	01	52	121.35907826	9500	8	50	54	3	01	2	8	54	95	3	8	0	0	0	500000	0	0	1	200601105170	20060110517001	121.537288260448
70	01	01	52	98.471443797	4530	21	48	02	4	14	2	21	02	45	4	8	0	0	0	0	0	0	1	200601105173	20060110517301	97.9376293872842
70	01	01	52	107.51802843	4521	78	40	95	1	01	2	78	95	45	1	8	0	0	0	0	0	99	1	200601105175	20060110517501	107.460810600642
70	03	01	52	93.667975509		8	50	06	1	01	1						0	0	0	0	0	0	1	200601105186	20060110518601	94.2235021172636
70	04	01	52	93.667975509		52	44	02	1	01	1						0	0	0	0	0	0	1	200601105186	20060110518601	94.2235021172636
70	05	01	54	201.49024732	1929	4	48	80	1	01	2	4	90	19	1	8	250000	0	0	0	0	0	1	200601105195	20060110519501	202.380231155675
70	02	02	54	201.49024732	1929	4	48	80	1	02	2	4	90	19	1	8	180000	0	0	0	0	0	1	200601105195	20060110519502	202.380231155675
70	04	01	54	251.70184029		104	48	45	1	01	1						0	0	0	0	0	0	1	200601105201	20060110520101	251.219255282943
70	07	01	54	397.84260506	9500	52	48	45	1	01	2	26	54	95	3	6	0	0	0	0	0	0	1	200601105205	20060110520501	398.762901973146
70	01	02	54	226.5178303	4521	4	55	95	4	01	2	4	95	45	4	8	300000	0	0	0	0	0	1	200601105212	20060110521202	226.423170985643
70	02	02	54	226.5178303	9500	3	60	54	3	01	2	4	54	95	3	8	144000	0	0	0	0	0	1	200601105212	20060110521202	226.423170985643
70	02	01	54	291.91695822	9301	8	50	56	4	10	2	52	56	93	4	4	0	0	0	0	0	0	1	200601105218	20060110521801	293.242021182053
70	03	01	54	291.91695822	1810	4	60	79	1	09	2	4	79	18	1	8	150000	0	0	0	0	0	1	200601105218	20060110521801	293.242021182053
70	02	01	54	252.01156949	8042	6	65	58	1	01	2	6	58	80	1	8	0	0	0	0	0	0	1	200601105223	20060110522301	251.894351761222
70	04	01	54	252.01156949	1931	52	48	58	1	12	2	4	80	19	1	8	98	0	0	0	0	0	1	200601105223	20060110522301	251.894351761222
70	04	01	54	226.5015231	4542	13	50	85	1	01	2	4	85	45	1	8	75000	0	0	0	0	0	1	200601105224	20060110522401	227.860256151914
70	01	01	54	404.4437065	4521	52	65	95	1	01	2	4	95	45	1	8	280000	0	0	0	0	0	1	200601105227	20060110522701	403.157666625484
70	01	02	54	457.17415612	6310	52	60	99	1	01	2	26	99	63	4	6	0	0	0	0	0	0	1	200601105228	20060110522802	455.498299056756
70	02	02	54	457.17415612	5269	4	60	54	3	01	2	4	45	52	4	3	80000	0	0	0	0	0	1	200601105228	20060110522802	455.498299056756
70	02	01	54	300.50522188	9500	13	56	54	3	01	2	104	54	95	3	8	0	0	0	0	0	0	1	200601105229	20060110522901	297.76296652825
70	01	01	54	582.27101882	5269	2	55	95	1	01	2	2	45	52	4	0	250000	0	0	0	0	0	1	200601105232	20060110523201	584.856205991462
70	02	01	54	582.27101882	5269	2	55	55	1	01	2	2	45	52	4	0	200000	0	0	0	0	0	1	200601105232	20060110523201	584.856205991462
70	03	01	54	582.27101882	5269	2	55	99	1	01	2	2	45	52	6	0	0	0	0	0	0	0	1	200601105232	20060110523201	584.856205991462
70	04	01	54	582.27101882	5020	8	60	99	4	01	2	8	99	50	1	6	0	0	0	0	0	0	1	200601105232	20060110523201	584.856205991462
70	01	01	54	682.49391247	9301	2	70	54	3	02	2	6	56	93	4	8	240000	0	0	0	0	0	1	200601105235	20060110523501	679.434896095928
70	09	01	54	820.33409731	5020	4	55	99	1	01	2	4	99	50	1	4	210000	0	0	0	0	0	1	200601105236	20060110523601	821.32314433766
70	02	01	54	858.15369276	4521	52	54	37	1	09	2	78	99	45	1	8	0	0	0	0	0	0	1	200601105238	20060110523801	855.44738149315
70	04	01	54	858.15369276	5234	26	30	79	1	01	2	156	45	52	1	8	0	0	0	0	0	0	1	200601105238	20060110523801	855.44738149315
70	01	02	54	358.29050894	1929	4	48	90	1	01	2	4	90	19	1	8	450000	0	0	1224000	0	300000	1	200601105245	20060110524502	357.024393872286
70	02	01	54	269.5268418		3	48	54	4	14	1						0	0	0	0	0	0	1	200601105246	20060110524601	269.340119293586
70	02	01	54	293.29192116	1924	104	48	32	1	05	2	34	90	19	1	8	0	0	0	0	0	0	1	200601105247	20060110524701	293.166610174954
70	01	01	54	213.33819517	1929	4	50	90	1	02	2	4	90	19	1	8	98	0	0	0	0	0	1	200601105248	20060110524801	215.10926591579
70	04	01	54	213.33819517	1929	4	60	90	1	01	2	4	90	19	1	8	400000	0	0	0	0	0	1	200601105248	20060110524801	215.10926591579
70	05	01	54	213.33819517	9500	52	30	56	4	01	2	156	54	95	3	3	0	0	0	0	0	0	1	200601105248	20060110524801	215.10926591579
70	07	01	54	213.33819517	1921	52	40	54	3	01	2	4	80	19	1	8	60000	0	0	0	0	0	1	200601105248	20060110524801	215.10926591579
70	03	01	54	265.29204278		2	54	45	1	01	1						0	0	0	0	0	0	1	200601105250	20060110525001	264.463221645978
70	04	01	54	244.13253218	1926	8	60	45	1	02	2	8	90	19	1	8	0	0	0	0	0	0	1	200601105252	20060110525201	244.535278315847
70	01	01	54	238.43964784	4530	13	52	95	1	01	2	13	99	45	1	8	0	0	0	0	0	0	1	200601105255	20060110525501	237.630366711226
70	03	01	54	238.43964784	1810	2	60	79	1	01	2	3	79	18	1	8	300000	0	0	0	0	0	1	200601105255	20060110525501	237.630366711226
70	04	01	54	238.43964784	1924	3	48	37	1	01	2	6	90	19	1	8	0	0	0	0	0	0	1	200601105255	20060110525501	237.630366711226
70	03	01	54	298.16476706		13	60	45	1	01	1						0	0	0	0	0	0	1	200601105258	20060110525801	298.02762451442
70	02	01	54	460.2614717	5521	2	48	53	1	01	2	10	53	55	1	6	0	0	0	0	0	0	1	200601105261	20060110526101	458.504663110139
70	01	02	54	460.2614717	4530	2	48	71	1	01	2	4	99	45	1	8	156000	0	0	0	0	0	1	200601105261	20060110526102	458.504663110139
70	02	01	54	504.21897587	5269	2	60	45	4	08	2	3	45	52	4	0	150000	0	0	0	0	0	1	200601105263	20060110526301	502.964163865414
70	03	01	54	281.48724898	4530	34	54	99	1	09	2	8	99	45	1	8	0	0	0	0	0	0	1	200601105266	20060110526601	281.777294098003
70	01	01	54	398.26907534	1010	8	60	71	1	05	2	8	71	10	1	8	0	0	0	0	0	0	1	200601105270	20060110527001	397.144938518716
70	03	01	54	202.75346752	5234	104	60	45	1	01	2	104	45	52	1	6	0	0	0	0	0	0	1	200601105274	20060110527401	203.48001938147
70	02	01	54	233.9158128	4521	52	60	45	1	01	2	104	95	45	1	8	0	0	0	0	0	0	1	200601105277	20060110527701	234.379713668739
70	03	01	54	260.81076683		6	60	45	1	01	1						0	0	0	0	0	0	1	200601105278	20060110527801	261.66894800946
70	02	01	54	269.62627137	5233	104	55	59	2	14	2	4	45	52	1	8	426000	0	0	0	0	0	1	200601105284	20060110528401	270.006459091427
70	01	01	54	305.21373871	1810	4	60	79	1	01	2	4	79	18	1	8	400000	0	0	0	0	0	1	200601105285	20060110528501	304.373805900537
70	05	01	54	305.21373871	5234	4	60	45	1	01	2	4	45	52	1	8	400000	0	0	0	0	0	1	200601105285	20060110528501	304.373805900537
70	01	01	54	279.33568404	8512	104	60	45	1	01	2	104	59	85	1	6	0	0	0	2400000	0	0	1	200601105287	20060110528701	278.866028404016
70	05	01	54	382.46615567	1921	4	60	53	4	08	2	4	80	19	1	8	500000	0	0	0	0	0	1	200601105290	20060110529001	382.780946046835
70	02	01	54	435.95251877	4521	4	60	95	1	01	2	4	95	45	1	8	120000	0	0	0	0	0	1	200601105293	20060110529301	434.925371369383
70	01	01	54	170.2297541	1929	3	55	90	1	06	2	4	90	19	1	8	200000	50000	0	0	0	600000	1	200601105296	20060110529601	171.525977810007
70	06	01	54	170.2297541	5153	104	54	33	1	01	2	104	33	51	1	1	0	0	0	0	0	0	1	200601105296	20060110529601	171.525977810007
70	01	01	54	405.78279461	5269	2	16	45	4	01	2	2	45	52	4	8	200000	0	0	0	0	0	1	200601105304	20060110530401	404.330735833383
70	04	01	54	405.78279461	5234	2	56	45	1	01	2	2	45	52	1	8	381500	0	0	0	0	0	1	200601105304	20060110530401	404.330735833383
70	01	01	54	285.41288384	1010	26	48	84	1	01	2	26	71	10	1	4	0	0	0	0	0	0	1	200601105306	20060110530601	285.807536729579
70	03	01	54	206.48439337	9500	2	48	32	1	01	2	4	54	95	3	4	100000	0	0	0	0	0	1	200601105307	20060110530701	205.181080889142
70	04	01	54	206.48439337		2	56	45	1	01	1						0	0	0	0	0	0	1	200601105307	20060110530701	205.181080889142
70	03	01	54	233.95837189		52	48	32	1	01	1						0	0	0	0	0	0	1	200601105310	20060110531001	234.836093074708
70	06	01	54	320.20023272	2423	8	48	95	1	01	2	78	59	24	1	0	0	0	0	0	0	0	1	200601105315	20060110531501	320.147191066058
70	02	01	54	365.23476016	7514	104	60	79	1	01	2	104	55	75	1	1	0	0	0	0	0	0	1	200601105316	20060110531601	365.525462264422
70	03	01	54	424.67066916	5233	52	48	37	1	01	2	52	45	52	1	6	0	0	0	0	0	0	1	200601105321	20060110532101	424.42594305375
70	03	01	54	290.63427774		4	30	59	1	01	1						0	0	0	0	0	0	1	200601105328	20060110532801	290.566953449233
70	03	01	54	323.20941287	1810	3	60	42	1	02	2	3	45	18	1	8	320000	0	0	0	0	0	1	200601105330	20060110533001	323.113264108845
70	01	01	54	400.03628208	8511	4	48	05	1	05	2	4	11	85	1	8	1000000	0	0	24000000	0	0	1	200601105341	20060110534101	398.497566091244
70	02	01	54	489.86682557	9500	8	30	54	3	01	2	13	54	95	3	3	0	0	0	0	0	0	1	200601105345	20060110534501	487.936815462701
70	04	01	54	339.35641734	4530	13	56	33	1	01	2	52	32	45	1	7	0	0	0	0	0	0	1	200601105347	20060110534701	340.841265415322
70	04	01	54	383.2684071	1939	2	35	45	1	09	2	2	79	19	1	8	120000	0	0	0	0	0	1	200601105349	20060110534901	384.30927870006
70	01	02	54	527.47174728	1810	8	50	54	3	01	2	3	79	18	1	8	100000	0	0	0	0	0	1	200601105351	20060110535102	525.444166155945
70	02	02	54	527.47174728	4521	4	60	99	1	01	2	4	99	45	1	8	100000	0	0	0	0	0	1	200601105351	20060110535102	525.444166155945
70	01	01	54	374.7596181	6031	4	50	98	4	12	2	4	98	60	4	4	180000	0	0	0	0	0	1	200601105354	20060110535401	374.599499483251
70	01	01	54	329.7912949	4521	8	60	95	4	01	2	13	95	45	4	8	0	0	0	0	0	0	1	200601105360	20060110536001	329.938493267992
70	02	01	54	329.7912949	5521	8	50	53	1	01	2	13	53	55	1	1	0	0	0	0	0	0	1	200601105360	20060110536001	329.938493267992
70	01	02	54	329.7912949	4521	4	48	95	4	01	2	4	95	45	5	8	480000	0	0	0	0	0	1	200601105360	20060110536002	329.938493267992
70	03	01	54	349.10968635	5233	2	60	45	1	01	2	2	45	52	1	8	400000	0	0	0	0	0	1	200601105364	20060110536401	348.51360665961
70	05	01	54	349.10968635	4552	8	60	37	1	13	2	26	93	45	4	8	0	0	0	0	0	0	1	200601105364	20060110536401	348.51360665961
70	04	01	54	309.97015582	0119	26	48	37	1	01	2	13	62	01	1	6	0	0	0	0	0	0	1	200601105365	20060110536501	310.300279868567
70	02	01	54	290.28644632	4521	1	60	99	1	02	2	2	99	45	1	8	360000	0	0	0	0	0	1	200601105366	20060110536601	291.55189034624
70	03	01	54	343.3814974	6421	13	60	84	1	01	2	13	84	64	4	8	0	0	0	0	0	0	1	200601105367	20060110536701	343.182459631027
70	03	01	54	281.20660354	8043	4	30	13	4	02	2	8	13	80	4	8	0	0	0	0	0	0	1	200601105370	20060110537001	282.43701812302
70	02	01	54	160.36762863		4	50	54	3	01	1						0	0	0	0	0	0	1	200601105371	20060110537101	159.352766464571
70	01	01	54	310.54335196	5223	26	48	90	1	01	2	26	40	52	1	0	0	0	0	0	0	0	1	200601105373	20060110537301	310.410670185445
70	02	02	54	249.1583752	5522	21	48	33	1	01	2	21	50	55	1	6	0	0	0	0	0	0	1	200601105377	20060110537702	250.090919902578
70	02	01	54	267.82644023		4	48	84	1	01	1						0	0	0	0	0	0	1	200601105380	20060110538001	267.746766870194
70	02	01	54	310.54335196	9302	34	48	57	4	01	2	21	57	93	1	0	0	0	0	0	0	0	1	200601105381	20060110538101	310.410670185445
70	01	02	54	451.83099922	7020	8	60	58	1	01	2	8	58	70	1	8	0	0	0	0	0	0	1	200601105398	20060110539802	451.087088026309
70	04	01	54	298.4334511	9214	4	24	33	1	01	2	208	59	92	1	8	0	0	0	0	0	0	1	200601105399	20060110539901	298.179348105903
