Reg	Orden	Hogar	Area	Fex_c	P24	P26	P27	P27na	P27nba	P27nbb	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Rama4d	Oci	Llave_viv	Llave_hog	Fex_c_2011
60	01	01	05	774.2727503	34	35	1	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	3530	1	200601100126	20060110012601	773.511489084715
60	01	01	05	813.20024959	97	15	1	1	2	06	408000	1	106000	2		1	60000	2			0	0	0	0	0	1	1	1	1	1	1551	1	200601100127	20060110012701	814.259052000068
60	01	01	05	700.74432195	53	55	1	1	1		426000	1	75000	2		2		2			0	0	0	0	0	1	1	1	1	1	5521	1	200601100128	20060110012801	704.322139817208
60	02	01	05	700.74432195	95	45	1	1	2	03	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4530	1	200601100128	20060110012801	704.322139817208
60	02	01	05	596.7934449	54	95	3	2			360000	1	100000	1	90000	2		2			0	0	98	0	0	1	1	2	1	2	9500	1	200601100130	20060110013001	595.453238936026
60	02	02	05	596.7934449	54	95	4													360000	0	0	0	0	0	1	2		2		9500	1	200601100130	20060110013002	595.453238936026
60	01	01	05	713.6827837	41	52	4													40000	0	204000	0	0	0	2			2		5225	1	200601100131	20060110013101	714.996019872052
60	01	01	05	742.37655783	55	80	1	1	2	11	416000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8050	1	200601100132	20060110013201	744.637935949239
60	01	01	05	616.33235533	87	45	1	2			800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4541	1	200601100133	20060110013301	616.59950067112
60	03	01	05	616.33235533	97	60	1	1	2	04	455700	1	60000	2		2		2			0	0	0	0	0	1	1	1	1	1	6042	1	200601100133	20060110013301	616.59950067112
60	02	01	05	712.58308412	79	18	4													200000	0	0	0	0	0	1	2		1	3	1810	1	200601100134	20060110013401	713.453095602872
60	01	01	05	673.87763811	77	52	1	2			455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5223	1	200601100136	20060110013601	673.19933612218
60	02	01	05	673.87763811	39	52	1	2			180000	1	90000	2		2		2			0	0	0	0	0	1	2		2		5244	1	200601100136	20060110013601	673.19933612218
60	01	01	05	641.75931693	45	52	4													98	0	0	0	0	0	1	2		2		5269	1	200601100137	20060110013701	640.136113779174
60	02	01	05	641.75931693	45	52	4													98	0	0	0	0	0	1	2		2		5269	1	200601100137	20060110013701	640.136113779174
60	01	01	05	702.7092642	61	01	4													300000	0	0	0	0	0	1	2		2		0123	1	200601100138	20060110013801	704.273985289276
60	01	01	05	807.83071829	95	45	1	1	2	03	455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4521	1	200601100139	20060110013901	810.465036241827
60	02	01	05	807.83071829	56	93	4													98	0	0	0	0	0	1	1	5	2		9301	1	200601100139	20060110013901	810.465036241827
60	03	01	05	807.83071829	53	55	1	2			455700	2		2		2		2			0	0	0	0	0	1	2		2		5522	1	200601100139	20060110013901	810.465036241827
60	04	01	05	807.83071829	99	45	1	1	2	03	455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4530	1	200601100139	20060110013901	810.465036241827
60	01	01	05	720.04107024	21	92	4													400000	0	0	0	0	0	1	2		2		9242	1	200601100140	20060110014001	718.003730592257
60	01	01	05	720.04107024	58	63	1	2			426000	2		2		2		2			0	0	0	0	0	2			2		6331	1	200601100141	20060110014101	718.003730592257
60	01	01	05	720.04107024	84	50	1	1	1		400000	2		2		2		2			0	0	0	0	0	1	1	1	2		5020	1	200601100142	20060110014201	718.003730592257
60	01	01	05	485.30675465	56	93	1	1	2	12	600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	9301	1	200601100143	20060110014301	486.730109460224
60	02	01	05	485.30675465	56	93	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	9301	1	200601100143	20060110014301	486.730109460224
60	03	01	05	846.39831235	45	52	1	2			120000	2		2		2		2			0	0	0	0	0	1	2		2		5225	1	200601100144	20060110014401	849.28606263261
60	06	01	05	846.39831235	45	52	4													98	0	0	0	0	0	1	1	4	2		5269	1	200601100144	20060110014401	849.28606263261
60	01	01	05	624.13004864	59	85	4													120000	0	0	0	0	0	1	1	5	2		8532	1	200601100145	20060110014501	623.966325612333
60	01	01	05	766.53749997	16	74	1	9			98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7430	1	200601100146	20060110014601	765.631157804212
60	02	01	05	766.53749997	57	93	4													98	0	0	0	0	0	1	1	5	2		9302	1	200601100146	20060110014601	765.631157804212
60	02	01	05	742.48742673	80	19	1	1	1		98	2		2		2		2			0	0	0	0	0	2			2		1921	1	200601100147	20060110014701	743.271299483587
60	01	01	05	681.45351818	58	75	2	1	1		98	2		2		2		2			140000	0	0	0	0	1	1	1	1	1	7524	1	200601100148	20060110014801	679.603568221828
60	02	01	05	681.45351818	79	18	5													600000	0	0	0	0	0	1	1	5	2		1810	1	200601100148	20060110014801	679.603568221828
60	06	01	05	681.45351818	79	18	5													600000	0	0	0	0	0	1	2		2		1810	1	200601100148	20060110014801	679.603568221828
60	01	01	05	579.57033326	55	66	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6601	1	200601100150	20060110015001	576.254220571551
60	01	01	05	700.74432195	54	95	4													160000	0	0	0	0	0	1	2		2		9500	1	200601100151	20060110015101	704.322139817208
60	01	01	05	1472.0363917	45	52	4													250000	0	0	0	0	0	1	2		2		5269	1	200601100154	20060110015401	1475.86871891233
60	02	01	05	1472.0363917	41	52	5													600000	0	0	0	0	0	1	2		2		5224	1	200601100154	20060110015401	1475.86871891233
60	04	01	05	1472.0363917	45	52	1	2			200000	2		2		2		2			0	0	0	0	0	1	2		2		5224	1	200601100154	20060110015401	1475.86871891233
60	01	01	05	1520.1365382	99	50	4													98	0	0	0	0	0	1	2		2		5020	1	200601100155	20060110015501	1520.58843555358
60	03	01	05	1520.1365382	99	50	4													98	0	0	0	0	0	1	2		2		5020	1	200601100155	20060110015501	1520.58843555358
60	01	01	05	1347.7552762	93	45	4													98	0	0	0	0	0	1	2		2		4552	1	200601100158	20060110015801	1346.39867224436
60	01	01	05	1347.7552762	41	52	5													600000	0	0	0	0	0	1	2		2		5221	1	200601100159	20060110015901	1346.39867224436
60	02	01	05	1347.7552762	45	52	1	2			280000	1	140000	2		2		2			0	0	0	0	0	1	2		2		5211	1	200601100159	20060110015901	1346.39867224436
60	01	01	05	1363.2257769	58	40	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4010	1	200601100160	20060110016001	1362.15933480537
60	01	01	05	1257.863599	53	55	1	2			312000	1	120000	2		2		2			0	0	0	0	0	2			2		5521	1	200601100161	20060110016101	1263.58292606309
60	02	01	05	1257.863599	93	45	4													55000	0	0	0	0	0	2			2		4552	1	200601100161	20060110016101	1263.58292606309
60	01	01	05	1347.089281	41	52	4													200000	0	0	0	0	0	1	2		2		5221	1	200601100162	20060110016201	1340.7526067606
60	02	01	05	1456.2186364	79	18	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1810	1	200601100163	20060110016301	1457.41418922928
60	01	01	05	1219.9479867	79	18	5													250000	0	0	0	0	0	1	2		2		1810	1	200601100164	20060110016401	1219.79184835609
60	02	01	05	1219.9479867	79	18	5													250000	0	0	0	0	0	1	2		2		1810	1	200601100164	20060110016401	1219.79184835609
60	01	01	05	814.29994916	41	52	4													98	0	0	0	0	0	1	1	5	2		5232	1	200601100165	20060110016501	815.801976269249
60	02	01	05	814.29994916	54	95	3	2			98	1	200000	2		2		2			0	0	0	0	0	1	1	2	2		9500	1	200601100165	20060110016501	815.801976269249
60	02	01	05	956.54935051	21	75	1	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7530	1	200601100166	20060110016601	956.923728798477
60	04	01	05	956.54935051	06	85	2	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8511	1	200601100166	20060110016601	956.923728798477
60	03	01	05	859.3367741	11	74	4													98	0	0	0	0	0	1	1	4	1	3	7411	1	200601100167	20060110016701	859.959942687453
60	01	01	05	753.42541087	79	18	1	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1810	1	200601100168	20060110016801	753.610344188344
60	01	01	05	619.42390477	13	80	4													700000	0	0	600000	0	0	1	1	4	1	3	8050	1	200601100169	20060110016901	617.19777419506
60	01	01	05	820.76918004	98	60	4													500000	0	0	0	0	0	2			2		6031	1	200601100170	20060110017001	821.13891629667
60	01	01	05	806.39107149	21	18	4													400000	80000	0	0	0	0	1	1	5	2		1810	1	200601100171	20060110017101	806.574711427722
60	01	01	05	736.01819586	98	15	1	2			280000	2		2		2		2			0	0	0	0	0	1	2		2		1551	1	200601100172	20060110017201	737.934359456166
60	02	01	05	736.01819586	59	92	4													70000	0	0	0	0	0	1	2		2		9242	1	200601100172	20060110017201	737.934359456166
60	02	01	05	587.6385812	45	52	1	1	2	06	455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5211	1	200601100173	20060110017301	586.957584593932
60	01	01	05	712.19627129	87	45	4													200000	0	0	0	0	0	1	2		2		4541	1	200601100174	20060110017401	712.423055295609
60	02	01	05	685.19110484	45	52	4													80000	0	0	0	0	0	1	2		2		5269	1	200601100175	20060110017501	686.268771249881
60	02	01	05	726.96119268	45	50	1	1	2	12	455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5030	1	200601100176	20060110017601	728.017300471821
60	01	01	05	774.2727503	95	45	1	2			455700	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601100177	20060110017701	773.511489084715
60	02	01	05	774.2727503	45	52	1	2			240000	2		2		2		2			0	0	0	0	0	1	2		2		5225	1	200601100177	20060110017701	773.511489084715
60	01	01	05	774.2727503	98	60	4													500000	0	0	0	0	0	1	1	5	2		6041	1	200601100178	20060110017801	773.511489084715
60	02	01	05	774.2727503	45	52	1	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5235	1	200601100178	20060110017801	773.511489084715
60	01	01	05	670.5640354	97	60	4													900000	0	0	0	0	0	1	1	4	2		6041	1	200601100179	20060110017901	672.107259163578
60	03	01	05	670.5640354	97	60	4													60000	0	0	0	0	0	2			2		6041	1	200601100179	20060110017901	672.107259163578
60	01	01	05	653.12128502	98	60	4													98	0	0	0	0	0	1	2		2		6021	1	200601100183	20060110018301	656.048284553381
60	02	01	05	653.12128502	41	52	4													98	0	0	0	0	0	1	2		2		5219	1	200601100183	20060110018301	656.048284553381
60	03	01	05	653.12128502	13	80	4													200000	0	0	0	0	0	1	2		2		8050	1	200601100183	20060110018301	656.048284553381
60	01	01	05	736.01819586	53	55	1	2			455700	2		2		2		2			0	0	0	0	0	1	2		2		5530	1	200601100184	20060110018401	737.934359456166
60	02	01	05	736.01819586	50	55	5													500000	0	0	0	0	0	1	2		2		5522	1	200601100184	20060110018401	737.934359456166
60	01	01	05	673.87763811	98	60	1	1	1		455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6021	1	200601100185	20060110018501	673.19933612218
60	02	01	05	673.87763811	42	52	4													30000	0	0	0	0	0	2			2		5261	1	200601100185	20060110018501	673.19933612218
60	02	01	05	708.81858985	53	55	1	1	2	03	455700	1	90000	2		2		2			0	0	0	0	0	1	1	1	1	1	5529	1	200601100186	20060110018601	707.684388792127
60	01	01	05	777.5394874	41	52	4													98	0	0	0	0	0	1	2		2		5211	1	200601100187	20060110018701	775.92092628098
60	03	01	05	777.5394874	54	95	3	2			100000	1	60000	2		2		2			0	0	0	0	0	1	2		2		9500	1	200601100187	20060110018701	775.92092628098
60	05	01	05	777.5394874	85	45	4													98	0	0	0	0	0	1	2		2		4542	1	200601100187	20060110018701	775.92092628098
60	06	01	05	777.5394874	79	18	1	2			80000	2		2		2		2			0	0	0	0	0	1	2		2		1810	1	200601100187	20060110018701	775.92092628098
60	01	01	05	563.47756362	87	50	4													98	0	0	0	0	0	1	2		2		5020	1	200601100188	20060110018801	562.26849696609
60	01	01	05	788.65241917	51	55	4													300000	0	0	0	0	0	1	2		2		5530	1	200601100189	20060110018901	788.539924064964
60	02	01	05	788.65241917	51	55	4													300000	0	0	0	0	0	1	2		2		5530	1	200601100189	20060110018901	788.539924064964
60	01	02	05	788.65241917	98	60	4													98	0	0	0	0	0	1	2		2		6031	1	200601100189	20060110018902	788.539924064964
60	01	03	05	788.65241917	80	19	1	2			426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1931	1	200601100189	20060110018903	788.539924064964
60	01	04	05	788.65241917	97	60	4													180000	0	0	0	0	0	2			2		6041	1	200601100189	20060110018904	788.539924064964
60	01	05	05	788.65241917	58	60	1	1	2	12	600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6021	1	200601100189	20060110018905	788.539924064964
60	01	01	05	700.74432195	53	55	4													250000	0	0	0	0	0	1	1	5	2		5529	1	200601100190	20060110019001	704.322139817208
60	02	01	05	700.74432195	33	45	1	1	2	06	425000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4542	1	200601100190	20060110019001	704.322139817208
60	01	01	05	782.35525533	45	52	4													600000	0	0	0	0	0	1	2		2		5269	1	200601100191	20060110019101	784.085687487267
60	05	01	05	782.35525533	57	93	4													150000	0	0	0	0	0	1	2		2		9302	1	200601100191	20060110019101	784.085687487267
60	09	01	05	352.88695301	84	50	4													320000	0	0	0	0	0	1	2		2		5040	1	200601100192	20060110019201	352.884377515262
60	01	01	05	675.31728491	77	15	4													98	0	0	0	0	0	1	2		2		1511	1	200601100193	20060110019301	677.089660936286
60	03	01	05	675.31728491	77	15	6														0	0	0	0	0	1	2		2		1511	1	200601100193	20060110019301	677.089660936286
60	04	01	05	675.31728491	37	64	4													98	0	0	0	0	0	1	2		2		6412	1	200601100193	20060110019301	677.089660936286
60	02	01	05	875.06354312	53	55	1	2			210000	2		2		2		2			0	0	0	0	0	1	2		2		5521	1	200601100195	20060110019501	875.664379042936
60	01	02	05	875.06354312	81	36	1	2			700000	2		2		2		2			0	0	0	0	0	1	1	1	2		3611	1	200601100195	20060110019502	875.664379042936
60	02	02	05	875.06354312	54	95	3	2			320000	1	170000	1	100000	2		2			0	0	0	0	0	1	1	2	2		9500	1	200601100195	20060110019502	875.664379042936
60	01	01	05	820.76918004	45	52	4													98	0	0	0	0	0	2			2		5269	1	200601100196	20060110019601	821.13891629667
60	01	01	05	755.31501959	41	50	4													98	0	381500	0	0	0	1	1	3	3		5030	1	200601100197	20060110019701	755.311816004083
60	02	01	05	712.30581991	36	60	7													300000	0	0	0	0	0	1	2		2		6021	1	200601100198	20060110019801	710.123399311754
60	01	01	05	625.17417942	98	60	4													600000	330000	0	0	0	0	1	1	2	1	2	6031	1	200601100199	20060110019901	621.85125825098
60	01	02	05	625.17417942	54	95	4													300000	0	0	0	0	0	2			2		9500	1	200601100199	20060110019902	621.85125825098
60	01	03	05	625.17417942	93	52	4													250000	0	0	0	0	0	1	2		2		5272	1	200601100199	20060110019903	621.85125825098
60	01	04	05	625.17417942	97	52	1	2			300000	2		2		2		2			0	0	0	0	0	2			2		5233	1	200601100199	20060110019904	621.85125825098
60	02	04	05	625.17417942	77	55	1	2			50000	2		2		2		2			0	0	0	0	0	1	2		2		5529	1	200601100199	20060110019904	621.85125825098
60	01	01	05	641.66262968	77	15	1	1	1		500000	1	170000	2		2		2			0	0	0	0	0	1	1	1	1	1	1551	1	200601100200	20060110020001	637.677718852126
60	02	01	05	641.66262968	55	95	3	2			320000	1	350000	1	250000	2		2			0	0	0	0	0	1	1	5	2		9500	1	200601100200	20060110020001	637.677718852126
60	01	03	05	641.66262968	95	45	1	2			381500	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601100200	20060110020003	637.677718852126
60	01	01	05	742.48742673	99	51	4													200000	0	0	0	0	0	1	2		2		5155	1	200601100201	20060110020101	743.271299483587
60	02	01	05	742.48742673	99	51	4													100000	0	0	0	0	0	1	2		2		5155	1	200601100201	20060110020101	743.271299483587
60	01	01	05	712.30581991	80	19	1	2			382000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1921	1	200601100202	20060110020201	710.123399311754
60	02	01	05	712.30581991	59	85	4													382000	0	0	0	0	0	1	1	5	2		8532	1	200601100202	20060110020201	710.123399311754
60	01	01	05	664.20567342	84	50	1	2			382000	2		2		2		2			0	0	0	0	0	1	2		2		5020	1	200601100203	20060110020301	665.403682670504
60	02	01	05	664.20567342	56	93	4													320000	0	0	0	0	0	1	2		2		9301	1	200601100203	20060110020301	665.403682670504
60	03	01	05	664.20567342	95	45	1	2			382000	2		2		2		2			0	0	0	0	0	1	2		2		4552	1	200601100203	20060110020301	665.403682670504
60	02	01	05	670.51553404	95	45	1	2			426500	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601100205	20060110020501	669.264523517072
60	01	01	05	689.52176612	45	52	4													200000	0	0	0	0	0	1	2		2		5269	1	200601100206	20060110020601	690.30693224421
60	02	01	05	577.93108115	90	25	1	1	2	12	426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	2529	1	200601100207	20060110020701	578.778941264238
60	01	01	05	688.25574666	95	45	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601100208	20060110020801	687.763540991129
60	02	01	05	688.25574666	56	93	4													50000	0	0	0	0	0	1	2		2		9301	1	200601100208	20060110020801	687.763540991129
60	01	01	05	652.89915631	45	52	1	1	2	06	425000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5211	1	200601100209	20060110020901	651.85861534585
60	01	01	05	799.92184061	79	18	1	2			520000	2		2		2		2			0	0	0	0	0	2			2		1810	1	200601100210	20060110021001	801.2377714003
60	02	01	05	799.92184061	41	52	4													98	0	0	0	0	0	1	2		2		5211	1	200601100210	20060110021001	801.2377714003
60	01	01	05	774.2727503	95	45	1	2			425000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601100211	20060110021101	773.511489084715
60	01	01	05	595.26288719	81	36	4													500000	0	0	0	0	0	1	2		2		3611	1	200601100212	20060110021201	592.508686567218
60	03	01	05	595.26288719	80	19	1	2			300000	2		2		2		2			0	0	0	0	0	1	2		2		1921	1	200601100212	20060110021201	592.508686567218
60	01	01	05	720.15201458	45	52	4													382000	0	0	0	0	0	1	2		2		5269	1	200601100213	20060110021301	720.332959899474
60	01	01	05	635.1164587	45	52	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5223	1	200601100214	20060110021401	633.452240190727
60	01	01	05	574.58917511	99	51	1	1	1		382000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5155	1	200601100215	20060110021501	573.954475231872
60	01	01	05	737.79686023	77	15	4													300000	0	0	0	0	0	1	2		1	3	1551	1	200601100216	20060110021601	737.306601964687
60	01	02	05	737.79686023	84	15	1	1	2	06	426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1561	1	200601100216	20060110021602	737.306601964687
60	02	02	05	737.79686023	59	92	1	1	2	12	426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	9242	1	200601100216	20060110021602	737.306601964687
60	01	01	05	820.76918004	59	92	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	9242	1	200601100217	20060110021701	821.13891629667
60	02	01	05	820.76918004	55	85	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8512	1	200601100217	20060110021701	821.13891629667
60	01	01	05	696.16462434	61	01	4													200000	0	0	0	0	0	2			2		0122	1	200601100218	20060110021801	696.990805832656
60	05	01	05	696.16462434	51	55	4													98	0	0	0	0	0	2			2		5529	1	200601100218	20060110021801	696.990805832656
60	02	01	05	729.54896498	53	55	1	1	1		426500	1	180000	2		2		2			0	0	0	0	0	2			2		5521	1	200601100219	20060110021901	732.597419428744
60	03	01	05	729.54896498	45	52	4													120000	0	0	0	0	0	1	2		2		5269	1	200601100219	20060110021901	732.597419428744
60	01	01	05	736.01819586	55	70	1	1	2	06	426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601100220	20060110022001	737.934359456166
60	02	01	05	736.01819586	77	15	4													50000	0	0	0	0	0	1	1	5	2		1589	1	200601100220	20060110022001	737.934359456166
60	04	01	05	736.01819586	77	15	1	2			200000	2		2		2		2			0	0	0	0	0	1	2		2		1551	1	200601100220	20060110022001	737.934359456166
60	01	01	05	927.83561838	45	52	4													100000	0	0	0	0	0	2			2		5269	1	200601100221	20060110022101	927.702676741644
60	01	01	05	659.45110363	55	93	1	2			240000	2		2		2		2			0	0	0	0	0	1	2		2		9302	1	200601100223	20060110022301	659.488261379594
60	01	01	05	673.65558484	53	55	1	2			600000	1	180000	2		2		2			0	0	0	0	0	2			2		5521	1	200601100224	20060110022401	672.705532687518
60	01	01	05	659.45110363	98	60	4													500000	0	0	0	0	0	1	1	4	1	2	6031	1	200601100225	20060110022501	659.488261379594
60	01	01	05	688.25574666	58	70	1	1	2	12	382000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601100227	20060110022701	687.763540991129
60	01	01	05	678.53535606	55	74	4													98	0	0	0	0	0	1	1	5	2		7493	1	200601100228	20060110022801	680.821017665816
60	03	01	05	678.53535606	97	52	1	1	1		426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5233	1	200601100228	20060110022801	680.821017665816
60	04	01	05	678.53535606	97	52	1	1	1		426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5233	1	200601100228	20060110022801	680.821017665816
60	01	01	05	720.04107024	45	52	1	2			408000	2		2		2		2			0	0	0	0	0	1	2		2		5221	1	200601100229	20060110022901	718.003730592257
60	02	01	05	720.04107024	55	85	1	9			408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8511	1	200601100229	20060110022901	718.003730592257
60	01	01	05	728.10931818	45	15	1	1	2	03	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1551	1	200601100230	20060110023001	728.707094614638
60	02	01	05	728.10931818	33	52	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5211	1	200601100230	20060110023001	728.707094614638
60	01	01	05	728.10931818	40	52	1	1	1		520000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5211	1	200601100231	20060110023101	728.707094614638
60	02	01	05	728.10931818	45	15	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1551	1	200601100231	20060110023101	728.707094614638
60	01	01	05	688.25574666	83	28	1	1	1		426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	2811	1	200601100232	20060110023201	687.763540991129
60	07	01	05	600.44012065	95	45	1	2			380000	2		2		2		2			0	0	0	0	0	2			2		4521	1	200601100233	20060110023301	603.064214409376
60	01	01	05	627.38120837	75	18	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1810	1	200601100236	20060110023601	625.571908910224
60	01	01	05	627.38120837	75	17	1	1	1		580000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1730	1	200601100237	20060110023701	625.571908910224
60	02	01	05	627.38120837	59	85	1	1	1		750000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8512	1	200601100237	20060110023701	625.571908910224
60	01	01	05	760.0682691	95	45	5													450000	0	0	0	0	0	1	1	4	1	3	4521	1	200601100238	20060110023801	760.29421777679
60	02	01	05	723.66771256	95	45	1	2			425000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601100239	20060110023901	722.339704313092
60	03	01	05	723.66771256	39	45	1	2			425000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601100239	20060110023901	722.339704313092
60	05	01	05	723.66771256	58	75	2	1	2	05	800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7512	1	200601100239	20060110023901	722.339704313092
60	01	01	05	680.29844307	56	93	4													408000	0	0	0	0	0	1	2		2		9301	1	200601100240	20060110024001	679.389406275964
60	01	01	05	673.5446405	99	40	2	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4010	1	200601100241	20060110024101	670.376303380301
