Reg	Orden	Hogar	Area	Fex_c	P60	P61	P61na	P62	P63	P64	P64na	Valor65a	Valor65b	Valor65c	Valor66a	Valor66b	Valor66c	Ini	Llave_viv	Llave_hog	Fex_c_2011
80	02	01	23	121.00527361	1	4	3	2				0	0	0	0	0	0	1	200601103883	20060110388301	121.43665001446
80	03	01	23	121.00527361	1	1	0	2				98	0	0	0	0	0	1	200601103883	20060110388301	121.43665001446
80	02	01	23	102.2308611	1	4	3	2				0	0	0	150000	0	0	1	200601103884	20060110388401	102.155011058524
80	03	01	23	102.2308611	2				2			0	0	0	0	0	0	1	200601103884	20060110388401	102.155011058524
80	02	01	23	111.97523178	1	3	3	2				0	0	0	0	0	0	1	200601103885	20060110388501	113.046556736967
80	01	01	23	78.647422046	1	2	4	2				0	0	0	0	0	0	1	200601103886	20060110388601	78.9866179435025
80	07	01	23	78.647422046	2				2			0	0	0	0	0	0	1	200601103886	20060110388601	78.9866179435025
80	01	01	23	112.52220702								0	0	0	940000	0	0	1	200601103887	20060110388701	110.794875245544
80	08	01	23	121.84613561	1	2	8	2				0	0	0	0	0	0	1	200601103889	20060110388901	123.306999015153
80	02	01	23	119.77942701	1	1	6	2				0	0	0	400000	0	0	1	200601103890	20060110389001	118.302968202762
80	04	01	23	114.09052446	2				2			0	0	0	0	0	0	1	200601103892	20060110389201	112.334611802638
80	06	01	23	114.09052446	1	3	3	2				0	0	0	0	0	0	1	200601103892	20060110389201	112.334611802638
80	01	01	23	116.38123427	1	2	3	2				0	0	0	0	0	0	1	200601103893	20060110389301	116.446763080577
80	03	01	23	116.38123427	2				2			0	0	0	336000	0	0	1	200601103893	20060110389301	116.446763080577
80	06	01	23	101.18742641	1	4	3	2				0	0	0	0	0	0	1	200601103894	20060110389401	101.320879519297
80	01	01	23	82.393042751	1	4	5	2				0	0	900000	0	0	0	1	200601103897	20060110389701	82.4375443342453
80	02	01	23	82.393042751	1	4	3	2				0	0	0	0	0	0	1	200601103897	20060110389701	82.4375443342453
80	03	01	23	82.393042751	2				1	1	02	0	0	0	0	0	0	1	200601103897	20060110389701	82.4375443342453
80	04	01	23	82.393042751	2				2			0	0	0	0	0	0	1	200601103897	20060110389701	82.4375443342453
80	02	01	23	91.534559428	2				2			0	0	0	0	0	0	1	200601103898	20060110389801	92.6501178313836
80	02	01	23	87.619936095	1	4	7	2				0	0	0	0	0	0	1	200601103899	20060110389901	88.1064034494334
80	03	01	23	97.902532116	2				2			0	0	0	0	0	0	1	200601103900	20060110390001	97.6571630240557
80	01	01	23	78.078246214	1	4	5	2				0	0	800000	0	0	0	1	200601103901	20060110390101	80.1871131268705
80	02	01	23	78.078246214	1	4	3	2				0	0	0	0	0	0	1	200601103901	20060110390101	80.1871131268705
80	02	01	23	85.607648882	1	4	3	2				0	0	0	0	0	0	1	200601103902	20060110390201	85.4903846118719
80	01	01	23	94.154979702	1	4	1	2				0	100000	0	0	0	0	1	200601103903	20060110390301	93.8277554086672
80	02	01	23	113.33324707	1	4	6	2				0	0	0	0	0	0	1	200601103904	20060110390401	115.881970711818
80	05	01	23	113.33324707	1	1	8	1		1	04	0	0	0	0	0	0	1	200601103904	20060110390401	115.881970711818
80	09	01	23	113.33324707	2				2			0	0	0	0	0	0	1	200601103904	20060110390401	115.881970711818
80	02	01	23	143.43770649	1	3	8	2				0	0	0	500000	0	0	1	200601103905	20060110390501	143.410451782812
80	03	01	23	128.81285125	2				2			0	0	0	0	0	0	1	200601103906	20060110390601	129.792443166174
80	04	01	23	128.81285125	2				2			0	0	0	0	0	0	1	200601103906	20060110390601	129.792443166174
80	05	01	23	117.03502487	1	4	4	2				0	0	0	0	0	0	1	200601103909	20060110390901	117.397426440592
80	02	01	23	107.8153051	1	3	8	1		2	02	0	0	0	2200000	0	0	1	200601103910	20060110391001	107.247858760726
80	01	01	23	128.87819404	1	4	4	2				0	0	0	0	0	0	1	200601103913	20060110391301	131.435865126098
80	02	01	23	128.87819404	2				2			0	0	0	0	0	0	1	200601103913	20060110391301	131.435865126098
80	03	01	23	128.87819404	1	3	3	2				30000	0	0	1200000	0	0	1	200601103913	20060110391301	131.435865126098
80	04	01	23	128.87819404								0	0	0	0	0	0	1	200601103913	20060110391301	131.435865126098
80	05	01	23	128.87819404	2				2			0	0	0	98	0	0	1	200601103913	20060110391301	131.435865126098
80	02	01	23	135.10971337	1	4	3	2				0	0	0	0	0	0	1	200601103914	20060110391401	136.983719643857
80	04	01	23	135.10971337	2				2			0	0	0	0	0	0	1	200601103914	20060110391401	136.983719643857
80	03	01	23	130.77739455	2				2			0	0	0	0	0	0	1	200601103915	20060110391501	131.740289179909
80	02	02	23	130.77739455	1	4	3	1		3	09	0	0	0	0	0	0	1	200601103915	20060110391502	131.740289179909
80	01	01	23	98.780867295	1	4	4	2				0	0	1200000	2000000	0	0	1	200601103916	20060110391601	102.240047766656
80	02	01	23	98.780867295	2				2			0	0	0	5000000	0	0	1	200601103916	20060110391601	102.240047766656
80	03	01	23	98.780867295	2				2			0	0	0	0	0	0	1	200601103916	20060110391601	102.240047766656
80	05	01	23	98.780867295	2				1	2	05	0	0	0	0	0	0	1	200601103916	20060110391601	102.240047766656
80	06	01	23	98.780867295								0	0	0	0	0	0	1	200601103916	20060110391601	102.240047766656
80	01	01	23	96.289486344	2				2			0	0	0	1200000	0	0	1	200601103918	20060110391801	96.1142956390484
80	02	01	23	96.289486344	1	4	3	2				0	0	0	0	0	0	1	200601103918	20060110391801	96.1142956390484
80	03	01	23	123.22677847	1	1	3	2				0	0	0	0	0	0	1	200601103919	20060110391901	123.296161684977
80	02	01	23	94.188771226	2				2			0	0	0	0	0	0	1	200601103920	20060110392001	93.1341420809464
80	03	01	23	94.188771226	1	1	4	2				426000	0	0	0	0	0	1	200601103920	20060110392001	93.1341420809464
80	05	01	23	94.188771226	2				1	1	02	0	0	0	0	0	0	1	200601103920	20060110392001	93.1341420809464
80	02	01	23	132.92331313	2				2			0	0	0	0	0	0	1	200601103921	20060110392101	131.994858825958
80	04	01	23	132.92331313	2				2			0	0	0	0	0	0	1	200601103921	20060110392101	131.994858825958
80	06	01	23	132.92331313	2				2			0	0	0	8000000	0	0	1	200601103921	20060110392101	131.994858825958
80	03	01	23	106.90195289	2				2			0	0	0	98	0	0	1	200601103922	20060110392201	107.61311035103
80	01	01	23	137.47125373	2				2			0	0	0	150000	0	0	1	200601103923	20060110392301	137.007018090499
80	04	01	23	137.47125373	2				2			0	0	0	0	0	0	1	200601103923	20060110392301	137.007018090499
80	02	01	23	89.232018419	2				2			0	0	0	0	0	0	1	200601103924	20060110392401	89.3089099443849
80	02	01	23	107.538781	1	2	7	2				0	0	0	40000	0	0	1	200601103925	20060110392501	109.769970498416
80	02	01	23	125.97213575	1	3	3	2				0	0	0	0	0	0	1	200601103926	20060110392601	127.177376329088
80	02	01	23	97.916064562	1	3	6	2				0	0	0	0	0	0	1	200601103930	20060110393001	99.9045798511488
80	03	01	23	97.916064562	1	1	8	2				0	0	0	0	0	0	1	200601103930	20060110393001	99.9045798511488
80	02	01	23	119.87063297	1	4	3	2				0	0	0	0	0	0	1	200601103931	20060110393101	119.452743338998
80	03	01	23	119.87063297	2				2			0	0	0	0	0	0	1	200601103931	20060110393101	119.452743338998
80	04	01	23	119.87063297	2				2			0	0	0	0	0	0	1	200601103931	20060110393101	119.452743338998
80	10	01	23	153.67688691	1	2	3	2				0	0	0	0	0	0	1	200601103932	20060110393201	150.998251339605
80	02	01	23	111.97523178	1	4	3	2				0	0	0	0	0	0	1	200601103933	20060110393301	113.046556736967
80	04	01	23	144.59064438	1	3	8	2				0	0	0	0	0	0	1	200601103934	20060110393401	144.983524354127
80	01	01	23	111.45657174								0	0	0	0	0	0	1	200601103935	20060110393501	108.909557398262
80	03	01	23	111.45657174	2				2			0	0	0	0	0	0	1	200601103935	20060110393501	108.909557398262
80	01	01	23	101.40546326	1	1	4	2				200000	0	0	0	0	0	1	200601103936	20060110393601	102.91056010957
80	04	01	23	131.93430422	1	3	8	2				0	0	0	0	0	0	1	200601103937	20060110393701	134.250273502571
80	04	01	23	121.69377183	2				2			0	0	0	0	0	0	1	200601103938	20060110393801	121.343923647772
80	05	01	23	121.69377183	2				2			0	0	0	0	0	0	1	200601103938	20060110393801	121.343923647772
80	02	01	23	137.00371392	1	4	3	2				0	0	0	0	0	0	1	200601103939	20060110393901	140.409945097563
80	03	01	23	88.278386175	2				2			0	0	0	0	0	0	1	200601103942	20060110394201	87.6772021776552
80	02	01	23	123.19308391	1	1	3	2				0	0	0	0	0	0	1	200601103943	20060110394301	122.785071376687
80	05	01	23	123.19308391	2				2			0	0	0	0	0	0	1	200601103943	20060110394301	122.785071376687
80	02	01	23	112.96161301	1	3	3	2				0	0	0	0	0	0	1	200601103944	20060110394401	114.446220031378
80	03	01	23	95.437663774	2				2			0	0	0	0	0	0	1	200601103945	20060110394501	95.6102317423221
80	04	01	23	95.437663774	2				2			0	0	0	0	0	0	1	200601103945	20060110394501	95.6102317423221
80	05	01	23	90.69562914	1	4	7	2				0	0	0	400000	0	0	1	200601103946	20060110394601	91.1582500553366
80	05	01	23	136.10757778	2				2			0	0	0	0	0	0	1	200601103948	20060110394801	134.34174958521
80	02	01	23	109.13391669	2				2			0	0	0	0	0	0	1	200601103950	20060110395001	109.643094490869
80	02	02	23	109.13391669	1	3	3	2				0	0	0	0	0	0	1	200601103950	20060110395002	109.643094490869
80	03	02	23	109.13391669	2				2			0	0	0	720000	0	0	1	200601103950	20060110395002	109.643094490869
80	03	01	23	102.05038089	2				2			0	0	0	0	0	0	1	200601103952	20060110395201	100.233942010698
80	05	01	23	123.99821286	1	1	1	2				0	0	0	0	0	0	1	200601103955	20060110395501	121.356817242231
80	03	01	23	106.23190784	2				2			0	0	0	0	0	0	1	200601103957	20060110395701	104.690188362014
80	02	01	23	118.20437313	2				1	4	01	0	0	0	0	0	0	1	200601103959	20060110395901	118.337943389351
80	04	01	23	118.20437313	1	1	2	2				0	0	0	0	0	0	1	200601103959	20060110395901	118.337943389351
80	02	01	23	84.277339433	2				2			0	0	0	0	0	0	1	200601103960	20060110396001	85.1420248741648
80	03	01	23	95.590027554	2				1	4	09	0	0	0	0	0	0	1	200601103961	20060110396101	97.5733071097028
80	01	01	23	135.46861721	1	4	3	2				0	0	0	600000	0	0	1	200601103962	20060110396201	135.367504743082
80	02	01	23	135.46861721	1	2	8	1		1	02	0	0	0	0	0	0	1	200601103962	20060110396201	135.367504743082
80	03	01	23	139.345723	2				2			0	0	0	0	0	0	1	200601103964	20060110396401	138.707479468016
80	04	01	23	139.345723	2				2			0	0	0	0	0	0	1	200601103964	20060110396401	138.707479468016
80	03	01	23	106.3999844	1	1	2	2				0	0	0	0	0	0	1	200601103967	20060110396701	104.587956664348
80	04	01	23	106.3999844	2				2			0	0	0	0	0	0	1	200601103967	20060110396701	104.587956664348
80	01	01	23	97.627325178	1	4	5	2				0	0	500000	0	0	0	1	200601103969	20060110396901	97.4699786689655
80	01	01	23	90.396705791	1	1	1	2				0	0	0	200000	0	0	1	200601103970	20060110397001	89.9282983298072
80	03	01	23	129.27030337	2				2			0	0	0	0	0	0	1	200601103971	20060110397101	130.488744193104
80	03	01	23	119.12097693	2				2			0	0	0	0	0	0	1	200601103974	20060110397401	118.732169474541
80	04	01	23	119.12097693	2				2			0	0	0	0	0	0	1	200601103974	20060110397401	118.732169474541
80	02	01	23	119.01518699	2				1	4	09	0	0	0	0	0	0	1	200601103975	20060110397501	119.871817484954
80	04	01	23	99.843666269	2				2			0	0	0	0	0	0	1	200601103976	20060110397601	99.0104380859324
80	03	01	23	120.31314536	2				2			0	0	0	0	0	0	1	200601103977	20060110397701	119.986383921565
80	04	01	23	120.31314536	2				2			0	0	0	0	0	0	1	200601103977	20060110397701	119.986383921565
80	07	01	23	120.31314536	2				2			0	0	0	200000	0	0	1	200601103977	20060110397701	119.986383921565
80	03	01	23	124.44358323	1	2	7	2				0	0	0	0	0	0	1	200601103978	20060110397801	122.52660190334
80	04	01	23	124.44358323								0	0	0	0	0	0	1	200601103978	20060110397801	122.52660190334
80	05	01	23	124.44358323	2				2			0	0	0	0	0	0	1	200601103978	20060110397801	122.52660190334
80	01	01	23	113.64281871								0	0	0	0	0	0	1	200601103979	20060110397901	115.807030750191
80	02	01	23	113.64281871	1	4	4	2				0	0	0	0	0	0	1	200601103979	20060110397901	115.807030750191
80	02	01	23	103.96835575	1	2	3	2				0	0	0	0	0	0	1	200601103980	20060110398001	104.817889915291
80	04	01	23	103.96835575	1	4	0	1		4	01	0	0	0	30000	0	0	1	200601103980	20060110398001	104.817889915291
80	04	01	23	135.56060254	2				2			0	0	0	0	0	0	1	200601103982	20060110398201	136.593431076634
80	04	01	23	130.0199594	1	2	3	1		1	12	0	0	0	0	0	0	1	200601103984	20060110398401	131.209318057561
80	03	01	23	114.71497444	2				2			0	0	0	0	0	0	1	200601103985	20060110398501	115.33196313093
80	05	01	23	142.17621008	2				2			0	0	0	0	0	0	1	200601103986	20060110398601	137.313763418885
80	09	01	23	142.17621008	2				2			0	0	0	0	0	0	1	200601103986	20060110398601	137.313763418885
80	11	01	23	142.17621008	2				2			0	0	0	0	0	0	1	200601103986	20060110398601	137.313763418885
80	03	01	23	134.86847429	2				2			0	0	0	0	0	0	1	200601103987	20060110398701	135.143164983739
80	04	01	23	134.86847429	1	2	3	1		1	09	0	0	0	0	0	0	1	200601103987	20060110398701	135.143164983739
80	02	01	23	113.74805362	1	4	8	2				0	0	0	0	0	0	1	200601103988	20060110398801	113.928557057241
80	03	01	23	121.92187741	2				2			0	0	0	0	0	0	1	200601103990	20060110399001	121.83087609965
80	02	01	23	130.57306378	1	4	3	2				0	0	0	0	0	0	1	200601103992	20060110399201	131.589501472633
80	01	01	23	110.09562623	1	4	3	2				0	490000	0	21600000	0	21000000	1	200601103993	20060110399301	110.004974022072
80	02	01	23	143.53218692	1	1	3	2				0	0	0	0	0	0	1	200601103994	20060110399401	143.709821908777
80	02	01	23	131.4060141	2				2			0	0	0	0	0	0	1	200601103995	20060110399501	132.39013829917
80	02	01	23	128.29390557	2				2			0	0	0	0	0	0	1	200601103997	20060110399701	128.947134380945
80	03	01	23	128.29390557	2				2			0	0	0	0	0	0	1	200601103997	20060110399701	128.947134380945
80	01	01	23	94.365508043	1	4	5	2				0	0	738000	0	0	0	1	200601104000	20060110400001	96.0852993615827
80	02	01	23	94.365508043	1	4	3	2				0	0	0	300000	0	0	1	200601104000	20060110400001	96.0852993615827
80	05	01	23	94.365508043	2				2			0	0	0	0	0	0	1	200601104000	20060110400001	96.0852993615827
80	04	01	23	122.61037563	2				2			0	0	0	0	0	0	1	200601104001	20060110400101	121.738149732962
80	05	01	23	122.61037563	2				2			0	0	0	0	0	0	1	200601104001	20060110400101	121.738149732962
80	01	01	23	120.00390256	1	4	3	2				0	100000	0	3600000	0	0	1	200601104002	20060110400201	117.246928195057
80	01	01	23	95.550167968	2				2			0	80000	0	0	0	0	1	200601104003	20060110400301	98.00737717125
80	02	01	23	95.550167968	1	3	4	2				0	0	0	0	0	0	1	200601104003	20060110400301	98.00737717125
80	03	01	23	95.550167968	1	4	1	1		2	08	0	0	0	0	0	0	1	200601104003	20060110400301	98.00737717125
80	03	01	23	113.46885895	2				1	1	02	20000	0	0	200000	0	0	1	200601104004	20060110400401	111.525576235823
80	05	01	23	113.46885895	2				2			0	0	0	0	0	0	1	200601104004	20060110400401	111.525576235823
80	07	01	23	113.46885895	1	1	4	2				0	0	0	15000	0	0	1	200601104004	20060110400401	111.525576235823
80	01	01	23	111.13407205	1	4	5	2				0	525000	410000	0	0	0	1	200601104006	20060110400601	110.10519888198
80	04	01	23	119.53994458	2				2			0	0	0	0	0	0	1	200601104008	20060110400801	117.956962917269
80	05	01	23	119.53994458	1	2	8	2				0	0	0	1200000	0	0	1	200601104008	20060110400801	117.956962917269
80	06	01	23	119.53994458	2				2			0	0	0	0	0	0	1	200601104008	20060110400801	117.956962917269
80	08	01	23	119.53994458	1	2	8	1		1	01	0	0	0	1200000	0	0	1	200601104008	20060110400801	117.956962917269
80	02	01	23	147.26856272	2				2			0	0	0	0	0	0	1	200601104009	20060110400901	145.88998991786
80	04	01	23	147.26856272	2				2			0	0	0	0	0	0	1	200601104009	20060110400901	145.88998991786
80	05	01	23	147.26856272	2				2			0	0	0	0	0	0	1	200601104009	20060110400901	145.88998991786
80	02	01	23	135.86179775	2				2			0	0	0	0	0	0	1	200601104010	20060110401001	135.239511598388
80	03	01	23	135.86179775	1	1	8	2				45000	0	0	0	0	0	1	200601104010	20060110401001	135.239511598388
80	01	01	23	102.31313187	2				2			0	0	0	98	0	0	1	200601104011	20060110401101	102.902979184427
80	04	01	23	102.31313187								0	0	0	0	0	0	1	200601104011	20060110401101	102.902979184427
80	05	01	23	135.51242416	1	4	3	2				0	200000	0	0	0	0	1	200601104014	20060110401401	136.534785886944
80	06	01	23	135.51242416	1	1	2	2				80000	0	0	0	0	0	1	200601104014	20060110401401	136.534785886944
80	02	01	23	128.12059765	1	4	8	2				0	0	0	0	0	0	1	200601104015	20060110401501	129.080116751393
80	04	01	23	124.72932824	2				2			0	0	0	0	0	0	1	200601104016	20060110401601	122.026698733005
80	01	01	23	109.04345563	1	4	1	1		3	08	0	0	0	0	0	0	1	200601104017	20060110401701	110.705477798918
80	04	01	23	109.04345563	2				2			0	0	0	0	0	0	1	200601104017	20060110401701	110.705477798918
80	02	01	23	87.552551884	1	4	7	2				0	0	0	0	0	0	1	200601104018	20060110401801	89.3449545725052
80	04	01	23	87.552551884	1	1	8	2				0	0	0	1400000	0	0	1	200601104018	20060110401801	89.3449545725052
80	02	01	23	77.987040256	1	4	3	2				0	0	0	1200000	0	0	1	200601104020	20060110402001	79.037337990635
80	05	01	23	126.32787991	2				2			0	0	0	98	0	0	1	200601104021	20060110402101	125.23108244326
80	01	01	23	61.24245075	2				2			0	0	0	0	0	0	1	200601104022	20060110402201	62.2716886058752
80	02	02	23	61.24245075	1	4	3	2				0	0	0	100000	0	0	1	200601104022	20060110402202	62.2716886058752
80	01	01	23	85.076842086	1	4	4	2				0	420000	0	600000	0	0	1	200601104025	20060110402501	86.2226223873637
80	02	01	23	85.076842086	2				2			0	0	0	0	0	0	1	200601104025	20060110402501	86.2226223873637
80	01	01	23	108.46913834	1	4	7	2				0	0	900000	0	0	0	1	200601104026	20060110402601	108.061513069456
80	02	01	23	108.46913834	1	4	3	2				0	0	0	400000	0	0	1	200601104026	20060110402601	108.061513069456
80	04	01	23	108.46913834	2				2			0	0	0	0	0	0	1	200601104026	20060110402601	108.061513069456
80	02	01	23	127.12146574	1	2	8	2				0	0	0	0	0	0	1	200601104028	20060110402801	125.943061553809
80	03	01	23	127.12146574	1	2	8	2				0	0	0	0	0	0	1	200601104028	20060110402801	125.943061553809
80	03	02	23	127.12146574	2				2			0	0	0	0	0	0	1	200601104028	20060110402802	125.943061553809
80	04	02	23	127.12146574	2				2			0	0	0	0	0	0	1	200601104028	20060110402802	125.943061553809
80	02	01	23	155.57769034	1	1	6	1		1	09	0	0	0	0	0	0	1	200601104030	20060110403001	156.132315290092
80	03	01	23	155.57769034	1	4	2	2				0	0	0	0	0	0	1	200601104030	20060110403001	156.132315290092
80	01	01	23	134.87303407	1	4	7	2				0	0	0	240000	0	0	1	200601104031	20060110403101	134.153332480558
80	02	01	23	134.87303407	2				2			0	0	0	0	0	0	1	200601104031	20060110403101	134.153332480558
80	03	01	23	109.97788936	1	4	5	2				0	0	2000000	0	0	0	1	200601104032	20060110403201	109.78908575705
80	02	01	23	156.75617701	2				2			0	0	0	0	0	0	1	200601104033	20060110403301	156.63917571008
80	04	01	23	156.75617701	2				2			0	0	0	2400000	0	0	1	200601104033	20060110403301	156.63917571008
80	02	01	23	166.57546246	1	3	3	2				0	0	0	0	0	0	1	200601104035	20060110403501	163.816985099051
80	02	01	23	111.22557574	1	3	4	2				0	0	0	0	0	0	1	200601104037	20060110403701	112.32598287251
80	03	01	23	131.79278124	2				2			0	0	0	0	0	0	1	200601104038	20060110403801	132.091318377836
80	01	01	23	97.014649362	1	2	8	2				0	400000	0	2000000	0	0	1	200601104040	20060110404001	95.953737780379
80	04	01	23	97.014649362	2				2			0	0	0	0	0	0	1	200601104040	20060110404001	95.953737780379
80	08	01	23	97.014649362	2				2			0	0	0	7200000	0	0	1	200601104040	20060110404001	95.953737780379
80	01	01	23	104.83733417	1	4	5	2				0	500000	1200000	0	0	0	1	200601104041	20060110404101	106.646232596428
80	04	01	23	104.83733417	2				2			0	0	0	600000	0	0	1	200601104041	20060110404101	106.646232596428
80	01	01	23	116.26975943	1	3	3	2				0	0	0	0	0	0	1	200601104042	20060110404201	114.624282860932
80	03	01	23	116.26975943	2				2			0	0	0	0	0	0	1	200601104042	20060110404201	114.624282860932
80	04	01	23	116.26975943	2				2			0	0	0	0	0	0	1	200601104042	20060110404201	114.624282860932
80	06	01	23	116.26975943	1	3	3	2				0	0	0	0	0	0	1	200601104042	20060110404201	114.624282860932
80	04	01	23	125.41127611	2				2			0	0	0	2200000	0	0	1	200601104045	20060110404501	124.83685635807
80	05	01	23	125.41127611	2				2			0	0	0	720000	0	0	1	200601104045	20060110404501	124.83685635807
80	02	01	23	84.965837648	1	1	7	2				0	0	0	0	0	0	1	200601104046	20060110404601	85.0492985074768
80	02	02	23	84.965837648	2				2			0	0	0	0	0	0	1	200601104046	20060110404602	85.0492985074768
80	01	01	23	116.03730605	1	3	7	1		1	01	0	0	0	0	0	0	1	200601104047	20060110404701	117.498066637281
80	07	01	23	116.03730605	1	4	3	1		4	04	0	0	0	0	0	0	1	200601104047	20060110404701	117.498066637281
80	08	01	23	116.03730605	1	4	5	2				0	0	1300000	0	0	0	1	200601104047	20060110404701	117.498066637281
80	02	01	23	118.26553096	1	1	0	2				0	0	0	0	0	0	1	200601104048	20060110404801	119.151243620497
80	02	01	23	110.71392769	1	4	4	2				0	0	0	500000	0	0	1	200601104049	20060110404901	112.79678582744
80	05	01	23	132.01004602	2				2			0	0	0	0	0	0	1	200601104051	20060110405101	132.774150587067
80	02	01	23	106.97978457	1	4	8	2				0	0	0	0	0	0	1	200601104052	20060110405201	110.174140493315
80	01	01	23	104.65685396	1	3	3	2				0	0	1400000	1000000	0	0	1	200601104053	20060110405301	104.725163548603
80	02	01	23	104.65685396	2				2			0	0	0	0	0	0	1	200601104053	20060110405301	104.725163548603
80	03	01	23	104.65685396	2				2			0	0	0	0	0	0	1	200601104053	20060110405301	104.725163548603
80	03	01	23	118.20437313	2				2			0	0	0	0	0	0	1	200601104054	20060110405401	118.337943389351
80	04	01	23	118.20437313	2				2			0	0	0	0	0	0	1	200601104054	20060110405401	118.337943389351
80	06	01	23	112.61341298	1	2	3	2				0	0	0	0	0	0	1	200601104055	20060110405501	111.944650381779
80	02	01	23	131.48353844	2				2			0	0	0	5000000	0	0	1	200601104056	20060110405601	129.351862651327
80	03	01	23	131.48353844	2				2			0	0	0	500000	0	0	1	200601104056	20060110405601	129.351862651327
80	04	01	23	131.48353844	2				2			0	0	0	0	0	0	1	200601104056	20060110405601	129.351862651327
80	03	01	23	105.75393797								0	0	0	0	0	0	1	200601104057	20060110405701	107.040458681617
80	01	01	23	130.67973657	1	4	3	2				0	0	0	0	0	0	1	200601104058	20060110405801	132.42579084936
80	04	01	23	130.67973657	2				2			0	0	0	98	0	0	1	200601104058	20060110405801	132.42579084936
80	01	01	23	88.614336564	1	4	5	2				0	0	1200000	0	0	0	1	200601104059	20060110405901	88.4436423895947
80	02	01	23	88.614336564	1	4	7	2				0	0	0	1200000	0	0	1	200601104059	20060110405901	88.4436423895947
80	02	01	23	123.80617409	2				2			0	0	0	0	0	0	1	200601104060	20060110406001	124.535356639569
80	01	01	23	89.909188528								0	0	0	0	0	0	1	200601104061	20060110406101	91.6759130294728
80	02	01	23	89.909188528	2				2			0	0	0	0	0	0	1	200601104061	20060110406101	91.6759130294728
80	03	01	23	89.909188528	1	4	1	1		4	09	0	0	0	3600000	0	0	1	200601104061	20060110406101	91.6759130294728
80	04	01	23	106.49006156	1	1	8	2				426000	0	0	0	0	0	1	200601104063	20060110406301	105.513615718982
80	05	01	23	106.49006156	2				2			0	0	0	0	0	0	1	200601104063	20060110406301	105.513615718982
80	03	01	23	101.22853245	2				2			0	0	0	3600000	0	0	1	200601104066	20060110406601	100.657270772348
80	05	01	23	106.16071153								0	0	0	0	0	0	1	200601104068	20060110406801	104.334811890788
80	04	01	23	140.54263758	2				2			0	0	0	0	0	0	1	200601104069	20060110406901	138.444822935132
80	05	01	23	140.54263758	2				2			0	0	0	0	0	0	1	200601104069	20060110406901	138.444822935132
80	06	01	23	140.54263758	2				2			0	0	0	0	0	0	1	200601104069	20060110406901	138.444822935132
80	01	01	23	73.765935495	2				2			0	0	0	0	0	0	1	200601104070	20060110407001	73.2624152998872
80	02	01	23	73.765935495	2				2			0	0	0	0	0	0	1	200601104070	20060110407001	73.2624152998872
80	03	01	23	98.114488972	2				2			0	0	0	0	0	0	1	200601104071	20060110407101	96.878571089129
80	02	01	23	128.85261164	1	4	3	2				0	0	0	0	0	0	1	200601104072	20060110407201	128.097888096276
80	05	01	23	128.85261164	2				2			0	0	0	0	0	0	1	200601104072	20060110407201	128.097888096276
80	01	01	23	111.55341967	2				2			0	0	0	1800000	0	0	1	200601104073	20060110407301	111.469433202475
80	02	01	23	134.11406515	1	4	3	2				0	0	0	0	0	0	1	200601104074	20060110407401	134.013963709615
80	03	01	23	134.11406515	2				2			0	0	0	0	0	0	1	200601104074	20060110407401	134.013963709615
80	02	01	23	108.80470274	2				2			0	0	0	0	0	0	1	200601104075	20060110407501	107.301942535245
80	04	01	23	108.80470274	2				2			0	0	0	0	0	0	1	200601104075	20060110407501	107.301942535245
80	04	01	23	74.730867004	2				1	2	02	0	0	0	0	0	0	1	200601104076	20060110407601	74.0644223369066
80	02	01	23	107.91302721	2				2			0	0	0	0	0	0	1	200601104078	20060110407801	109.698079202331
80	04	01	23	107.91302721	2				2			0	0	0	0	0	0	1	200601104078	20060110407801	109.698079202331
80	01	01	23	107.04404879	1	4	4	2				0	0	0	600000	0	0	1	200601104079	20060110407901	107.869736521194
80	05	01	23	80.404283221								0	0	0	0	0	0	1	200601104080	20060110408001	82.5183858683164
80	04	01	23	109.06285646	1	1	8	2				0	0	0	0	0	0	1	200601104086	20060110408601	108.125369892213
80	05	01	23	109.06285646	2				2			0	0	0	0	0	0	1	200601104086	20060110408601	108.125369892213
80	06	01	23	109.06285646	2				2			0	0	0	0	0	0	1	200601104086	20060110408601	108.125369892213
80	03	01	23	121.75492965	2				2			0	0	0	0	0	0	1	200601104087	20060110408701	122.157223878917
80	04	01	23	68.109399987	1	2	8	1		1	01	400000	0	0	0	0	0	1	200601104088	20060110408801	70.3516074561326
80	01	01	23	102.00638555	1	4	5	2				0	0	400000	0	0	0	1	200601104089	20060110408901	103.211051066229
80	01	01	23	78.142510438	1	2	4	2				0	0	0	6000000	0	0	1	200601104091	20060110409101	77.8827091547493
80	04	01	23	78.142510438	2				2			0	0	0	1200000	0	0	1	200601104091	20060110409101	77.8827091547493
80	02	01	23	93.60099247	2				2			0	0	0	2200000	0	0	1	200601104092	20060110409201	91.4716346064548
80	03	01	23	93.60099247	2				2			0	0	0	2200000	0	0	1	200601104092	20060110409201	91.4716346064548
80	02	01	23	128.26249361	2				2			0	0	0	4800000	0	0	1	200601104093	20060110409301	128.944742971679
80	01	01	23	104.90159839	1	4	5	2				0	0	2800000	0	0	0	1	200601104094	20060110409401	104.341828624307
80	02	01	23	104.90159839	2				2			0	0	0	0	0	0	1	200601104094	20060110409401	104.341828624307
80	03	01	23	114.71497444	2				2			0	0	0	0	0	0	1	200601104095	20060110409501	115.33196313093
